Filename	LLM_EP0903
Instrument name	DSC2A-01799 (192.168.1.250)
Operator	
rundate	15/04/2025
Sample name	LLM_EP0903
proceduresegments	Ramp 10.00 °C/min to 25.00 °C; Ramp 10.00 °C/min to 135.00 °C; Isothermal 5.0 min; Ramp 10.00 °C/min to -50.00 °C; Isothermal 5.0 min; Ramp 10.00 °C/min to 200.00 °C; Isothermal 5.0 min; Ramp 10.00 °C/min to -50.00 °C; Isothermal 5.0 min; Ramp 10.00 °C/min to 200.00 °C; Isothermal 5.0 min; Ramp 10.00 °C/min to -50.00 °C
[step]
Ramp 10.00 °C/min to 25.0000 °C
Time	Temperature	Heat Flow (Normalized)
63.97	192.50	-0.173
63.97	192.52	-0.173
63.97	192.53	-0.173
63.97	192.55	-0.173
63.98	192.57	-0.173
63.98	192.58	-0.173
63.98	192.60	-0.173
63.98	192.62	-0.173
63.98	192.63	-0.173
63.98	192.65	-0.173
63.99	192.67	-0.173
63.99	192.68	-0.173
63.99	192.70	-0.173
63.99	192.72	-0.173
63.99	192.73	-0.173
63.99	192.75	-0.173
63.99	192.77	-0.173
64.00	192.78	-0.173
64.00	192.80	-0.173
64.00	192.82	-0.173
64.00	192.83	-0.173
64.00	192.85	-0.173
64.01	192.87	-0.173
64.01	192.88	-0.173
64.01	192.90	-0.173
64.01	192.92	-0.173
64.01	192.93	-0.173
64.01	192.95	-0.173
64.01	192.97	-0.173
64.02	192.98	-0.173
64.02	193.00	-0.173
64.02	193.02	-0.173
64.02	193.03	-0.173
64.02	193.05	-0.173
64.03	193.07	-0.173
64.03	193.08	-0.173
64.03	193.10	-0.173
64.03	193.12	-0.173
64.03	193.13	-0.173
64.03	193.15	-0.173
64.04	193.17	-0.173
64.04	193.18	-0.173
64.04	193.20	-0.173
64.04	193.22	-0.173
64.04	193.23	-0.173
64.04	193.25	-0.173
64.04	193.27	-0.173
64.05	193.28	-0.173
64.05	193.30	-0.173
64.05	193.32	-0.173
64.05	193.33	-0.173
64.05	193.35	-0.173
64.06	193.37	-0.173
64.06	193.38	-0.173
64.06	193.40	-0.173
64.06	193.42	-0.173
64.06	193.43	-0.173
64.06	193.45	-0.173
64.06	193.47	-0.173
64.07	193.48	-0.173
64.07	193.50	-0.173
64.07	193.52	-0.173
64.07	193.53	-0.173
64.07	193.55	-0.173
64.08	193.57	-0.173
64.08	193.58	-0.173
64.08	193.60	-0.173
64.08	193.62	-0.173
64.08	193.63	-0.173
64.08	193.65	-0.173
64.09	193.67	-0.173
64.09	193.68	-0.173
64.09	193.70	-0.173
64.09	193.72	-0.173
64.09	193.73	-0.173
64.09	193.75	-0.173
64.09	193.77	-0.173
64.10	193.78	-0.173
64.10	193.80	-0.173
64.10	193.82	-0.173
64.10	193.83	-0.173
64.10	193.85	-0.173
64.11	193.87	-0.173
64.11	193.88	-0.173
64.11	193.90	-0.173
64.11	193.92	-0.173
64.11	193.93	-0.173
64.11	193.95	-0.173
64.11	193.97	-0.173
64.12	193.98	-0.173
64.12	194.00	-0.173
64.12	194.02	-0.172
64.12	194.03	-0.172
64.12	194.05	-0.172
64.13	194.07	-0.172
64.13	194.08	-0.172
64.13	194.10	-0.172
64.13	194.12	-0.172
64.13	194.13	-0.172
64.13	194.15	-0.172
64.14	194.17	-0.172
64.14	194.18	-0.172
64.14	194.20	-0.172
64.14	194.22	-0.172
64.14	194.23	-0.172
64.14	194.25	-0.172
64.14	194.27	-0.172
64.15	194.28	-0.172
64.15	194.30	-0.172
64.15	194.32	-0.172
64.15	194.33	-0.172
64.15	194.35	-0.172
64.16	194.37	-0.172
64.16	194.38	-0.172
64.16	194.40	-0.172
64.16	194.42	-0.172
64.16	194.43	-0.172
64.16	194.45	-0.172
64.16	194.47	-0.172
64.17	194.48	-0.172
64.17	194.50	-0.172
64.17	194.52	-0.172
64.17	194.53	-0.172
64.17	194.55	-0.172
64.18	194.57	-0.172
64.18	194.58	-0.173
64.18	194.60	-0.173
64.18	194.62	-0.173
64.18	194.63	-0.173
64.18	194.65	-0.173
64.19	194.67	-0.173
64.19	194.68	-0.173
64.19	194.70	-0.173
64.19	194.72	-0.173
64.19	194.73	-0.173
64.19	194.75	-0.173
64.19	194.77	-0.173
64.20	194.78	-0.173
64.20	194.80	-0.173
64.20	194.82	-0.173
64.20	194.83	-0.173
64.20	194.85	-0.173
64.21	194.87	-0.173
64.21	194.88	-0.173
64.21	194.90	-0.172
64.21	194.92	-0.172
64.21	194.93	-0.172
64.21	194.95	-0.172
64.21	194.97	-0.172
64.22	194.98	-0.172
64.22	195.00	-0.172
64.22	195.02	-0.172
64.22	195.03	-0.172
64.22	195.05	-0.172
64.23	195.07	-0.172
64.23	195.08	-0.172
64.23	195.10	-0.172
64.23	195.12	-0.172
64.23	195.13	-0.172
64.23	195.15	-0.172
64.24	195.17	-0.172
64.24	195.18	-0.172
64.24	195.20	-0.172
64.24	195.22	-0.172
64.24	195.23	-0.172
64.24	195.25	-0.172
64.24	195.27	-0.172
64.25	195.29	-0.172
64.25	195.30	-0.172
64.25	195.32	-0.172
64.25	195.33	-0.172
64.25	195.35	-0.172
64.26	195.37	-0.172
64.26	195.38	-0.172
64.26	195.40	-0.172
64.26	195.42	-0.172
64.26	195.43	-0.172
64.26	195.45	-0.172
64.26	195.47	-0.172
64.27	195.48	-0.172
64.27	195.50	-0.172
64.27	195.52	-0.172
64.27	195.53	-0.172
64.27	195.55	-0.172
64.28	195.57	-0.172
64.28	195.58	-0.172
64.28	195.60	-0.172
64.28	195.62	-0.172
64.28	195.63	-0.172
64.28	195.65	-0.172
64.29	195.67	-0.172
64.29	195.68	-0.172
64.29	195.70	-0.172
64.29	195.72	-0.172
64.29	195.73	-0.172
64.29	195.75	-0.172
64.29	195.77	-0.172
64.30	195.78	-0.172
64.30	195.80	-0.172
64.30	195.82	-0.172
64.30	195.83	-0.172
64.30	195.85	-0.172
64.31	195.87	-0.172
64.31	195.88	-0.172
64.31	195.90	-0.172
64.31	195.92	-0.172
64.31	195.93	-0.172
64.31	195.95	-0.172
64.31	195.97	-0.172
64.32	195.98	-0.172
64.32	196.00	-0.172
64.32	196.02	-0.172
64.32	196.03	-0.172
64.32	196.05	-0.172
64.33	196.07	-0.172
64.33	196.08	-0.172
64.33	196.10	-0.172
64.33	196.12	-0.172
64.33	196.13	-0.172
64.33	196.15	-0.172
64.34	196.17	-0.172
64.34	196.18	-0.172
64.34	196.20	-0.172
64.34	196.22	-0.172
64.34	196.23	-0.172
64.34	196.25	-0.172
64.34	196.27	-0.172
64.35	196.28	-0.172
64.35	196.30	-0.172
64.35	196.32	-0.172
64.35	196.33	-0.172
64.35	196.35	-0.172
64.36	196.37	-0.172
64.36	196.38	-0.172
64.36	196.40	-0.172
64.36	196.42	-0.172
64.36	196.43	-0.172
64.36	196.45	-0.172
64.36	196.47	-0.172
64.37	196.48	-0.172
64.37	196.50	-0.172
64.37	196.52	-0.172
64.37	196.53	-0.172
64.37	196.55	-0.172
64.38	196.57	-0.172
64.38	196.58	-0.172
64.38	196.60	-0.172
64.38	196.62	-0.172
64.38	196.63	-0.172
64.38	196.65	-0.172
64.39	196.67	-0.172
64.39	196.68	-0.172
64.39	196.70	-0.172
64.39	196.72	-0.172
64.39	196.73	-0.172
64.39	196.75	-0.172
64.39	196.77	-0.172
64.40	196.78	-0.172
64.40	196.80	-0.172
64.40	196.82	-0.172
64.40	196.83	-0.172
64.40	196.85	-0.172
64.41	196.87	-0.172
64.41	196.89	-0.172
64.41	196.90	-0.172
64.41	196.92	-0.171
64.41	196.93	-0.171
64.41	196.95	-0.171
64.41	196.97	-0.171
64.42	196.98	-0.171
64.42	197.00	-0.171
64.42	197.02	-0.171
64.42	197.03	-0.171
64.42	197.05	-0.171
64.43	197.07	-0.171
64.43	197.09	-0.171
64.43	197.10	-0.171
64.43	197.12	-0.171
64.43	197.13	-0.171
64.43	197.15	-0.171
64.44	197.17	-0.171
64.44	197.19	-0.171
64.44	197.20	-0.171
64.44	197.22	-0.171
64.44	197.23	-0.171
64.44	197.25	-0.171
64.44	197.27	-0.171
64.45	197.29	-0.171
64.45	197.30	-0.171
64.45	197.32	-0.171
64.45	197.34	-0.171
64.45	197.35	-0.171
64.46	197.37	-0.171
64.46	197.39	-0.171
64.46	197.40	-0.171
64.46	197.42	-0.171
64.46	197.43	-0.171
64.46	197.45	-0.171
64.46	197.47	-0.171
64.47	197.48	-0.171
64.47	197.50	-0.171
64.47	197.52	-0.171
64.47	197.53	-0.171
64.47	197.55	-0.171
64.48	197.57	-0.171
64.48	197.58	-0.171
64.48	197.60	-0.171
64.48	197.62	-0.171
64.48	197.64	-0.171
64.48	197.65	-0.171
64.49	197.67	-0.171
64.49	197.68	-0.171
64.49	197.70	-0.171
64.49	197.72	-0.171
64.49	197.74	-0.171
64.49	197.75	-0.171
64.49	197.77	-0.171
64.50	197.78	-0.171
64.50	197.80	-0.171
64.50	197.82	-0.171
64.50	197.83	-0.171
64.50	197.85	-0.171
64.51	197.87	-0.171
64.51	197.88	-0.171
64.51	197.90	-0.171
64.51	197.92	-0.171
64.51	197.93	-0.171
64.51	197.95	-0.171
64.51	197.97	-0.171
64.52	197.98	-0.171
64.52	198.00	-0.171
64.52	198.02	-0.171
64.52	198.03	-0.171
64.52	198.05	-0.171
64.53	198.07	-0.171
64.53	198.08	-0.171
64.53	198.10	-0.171
64.53	198.12	-0.171
64.53	198.13	-0.171
64.53	198.15	-0.171
64.54	198.17	-0.171
64.54	198.18	-0.171
64.54	198.20	-0.171
64.54	198.22	-0.171
64.54	198.23	-0.171
64.54	198.25	-0.171
64.54	198.27	-0.171
64.55	198.28	-0.171
64.55	198.30	-0.171
64.55	198.32	-0.171
64.55	198.33	-0.171
64.55	198.35	-0.171
64.56	198.37	-0.171
64.56	198.38	-0.171

[step]
Isothermal 5.0 min
Time	Temperature	Heat Flow (Normalized)
min	°C	W/g
64.56	198.40	-0.171
64.56	198.42	-0.171
64.56	198.43	-0.171
64.56	198.45	-0.171
64.56	198.47	-0.171
64.57	198.48	-0.171
64.57	198.50	-0.171
64.57	198.52	-0.171
64.57	198.53	-0.171
64.57	198.55	-0.171
64.58	198.57	-0.171
64.58	198.58	-0.171
64.58	198.60	-0.171
64.58	198.62	-0.171
64.58	198.63	-0.171
64.58	198.65	-0.170
64.59	198.66	-0.170
64.59	198.68	-0.170
64.59	198.70	-0.169
64.59	198.71	-0.169
64.59	198.73	-0.168
64.59	198.74	-0.168
64.59	198.76	-0.168
64.60	198.78	-0.168
64.60	198.79	-0.167
64.60	198.81	-0.167
64.60	198.82	-0.167
64.60	198.84	-0.167
64.61	198.85	-0.167
64.61	198.87	-0.167
64.61	198.88	-0.167
64.61	198.90	-0.167
64.61	198.91	-0.167
64.61	198.93	-0.167
64.61	198.94	-0.167
64.62	198.96	-0.167
64.62	198.97	-0.167
64.62	198.98	-0.168
64.62	199.00	-0.168
64.62	199.01	-0.168
64.63	199.03	-0.169
64.63	199.04	-0.169
64.63	199.05	-0.171
64.63	199.07	-0.172
64.63	199.08	-0.174
64.63	199.09	-0.176
64.64	199.10	-0.178
64.64	199.11	-0.180
64.64	199.13	-0.183
64.64	199.14	-0.184
64.64	199.15	-0.185
64.64	199.16	-0.187
64.64	199.17	-0.189
64.65	199.19	-0.190
64.65	199.19	-0.191
64.65	199.21	-0.194
64.65	199.22	-0.196
64.65	199.23	-0.197
64.66	199.24	-0.198
64.66	199.25	-0.200
64.66	199.26	-0.199
64.66	199.27	-0.200
64.66	199.28	-0.200
64.66	199.28	-0.201
64.66	199.29	-0.201
64.67	199.30	-0.201
64.67	199.31	-0.203
64.67	199.32	-0.204
64.67	199.33	-0.204
64.67	199.34	-0.204
64.68	199.34	-0.206
64.68	199.35	-0.207
64.68	199.36	-0.207
64.68	199.37	-0.207
64.68	199.37	-0.208
64.68	199.38	-0.209
64.69	199.39	-0.210
64.69	199.40	-0.211
64.69	199.40	-0.211
64.69	199.41	-0.211
64.69	199.42	-0.210
64.69	199.42	-0.210
64.69	199.43	-0.209
64.70	199.44	-0.209
64.70	199.44	-0.207
64.70	199.45	-0.206
64.70	199.45	-0.206
64.70	199.46	-0.205
64.71	199.46	-0.205
64.71	199.47	-0.205
64.71	199.48	-0.205
64.71	199.48	-0.205
64.71	199.49	-0.204
64.71	199.49	-0.204
64.71	199.50	-0.204
64.72	199.50	-0.203
64.72	199.51	-0.202
64.72	199.51	-0.202
64.72	199.52	-0.201
64.72	199.52	-0.200
64.73	199.53	-0.199
64.73	199.53	-0.197
64.73	199.54	-0.195
64.73	199.54	-0.192
64.73	199.54	-0.190
64.73	199.55	-0.187
64.74	199.55	-0.186
64.74	199.56	-0.183
64.74	199.56	-0.180
64.74	199.57	-0.179
64.74	199.57	-0.176
64.74	199.57	-0.174
64.74	199.58	-0.171
64.75	199.58	-0.169
64.75	199.59	-0.168
64.75	199.59	-0.166
64.75	199.59	-0.164
64.75	199.60	-0.163
64.76	199.60	-0.162
64.76	199.60	-0.160
64.76	199.61	-0.158
64.76	199.61	-0.156
64.76	199.61	-0.155
64.76	199.62	-0.152
64.76	199.62	-0.150
64.77	199.62	-0.147
64.77	199.63	-0.145
64.77	199.63	-0.143
64.77	199.63	-0.141
64.77	199.64	-0.139
64.78	199.64	-0.137
64.78	199.64	-0.135
64.78	199.65	-0.132
64.78	199.65	-0.130
64.78	199.65	-0.128
64.78	199.66	-0.126
64.79	199.66	-0.124
64.79	199.66	-0.123
64.79	199.66	-0.121
64.79	199.67	-0.119
64.79	199.67	-0.118
64.79	199.67	-0.116
64.79	199.68	-0.114
64.80	199.68	-0.111
64.80	199.68	-0.109
64.80	199.68	-0.106
64.80	199.69	-0.105
64.80	199.69	-0.104
64.81	199.69	-0.102
64.81	199.69	-0.100
64.81	199.70	-0.098
64.81	199.70	-0.096
64.81	199.70	-0.094
64.81	199.70	-0.092
64.81	199.71	-0.090
64.82	199.71	-0.088
64.82	199.71	-0.086
64.82	199.71	-0.084
64.82	199.71	-0.083
64.82	199.72	-0.080
64.83	199.72	-0.079
64.83	199.72	-0.077
64.83	199.72	-0.075
64.83	199.73	-0.073
64.83	199.73	-0.072
64.83	199.73	-0.070
64.84	199.73	-0.068
64.84	199.73	-0.067
64.84	199.74	-0.065
64.84	199.74	-0.062
64.84	199.74	-0.060
64.84	199.74	-0.058
64.84	199.74	-0.056
64.85	199.74	-0.055
64.85	199.75	-0.054
64.85	199.75	-0.052
64.85	199.75	-0.050
64.85	199.75	-0.049
64.86	199.75	-0.049
64.86	199.76	-0.048
64.86	199.76	-0.046
64.86	199.76	-0.044
64.86	199.76	-0.042
64.86	199.76	-0.041
64.86	199.77	-0.040
64.87	199.77	-0.038
64.87	199.77	-0.036
64.87	199.77	-0.035
64.87	199.77	-0.033
64.87	199.77	-0.031
64.88	199.77	-0.030
64.88	199.78	-0.029
64.88	199.78	-0.027
64.88	199.78	-0.026
64.88	199.78	-0.025
64.88	199.78	-0.024
64.89	199.78	-0.023
64.89	199.78	-0.021
64.89	199.78	-0.020
64.89	199.79	-0.019
64.89	199.79	-0.017
64.89	199.79	-0.016
64.89	199.79	-0.015
64.90	199.79	-0.014
64.90	199.79	-0.012
64.90	199.79	-0.010
64.90	199.80	-0.010
64.90	199.80	-0.009
64.91	199.80	-0.008
64.91	199.80	-0.006
64.91	199.80	-0.005
64.91	199.80	-0.004
64.91	199.80	-0.003
64.91	199.81	-0.002
64.91	199.81	-0.001
64.92	199.81	0.000
64.92	199.81	0.001
64.92	199.81	0.003
64.92	199.81	0.004
64.92	199.81	0.005
64.93	199.81	0.006
64.93	199.81	0.008
64.93	199.81	0.009
64.93	199.82	0.009
64.93	199.82	0.010
64.93	199.82	0.011
64.94	199.82	0.012
64.94	199.82	0.012
64.94	199.82	0.013
64.94	199.82	0.015
64.94	199.82	0.016
64.94	199.82	0.016
64.94	199.83	0.017
64.95	199.83	0.018
64.95	199.83	0.018
64.95	199.83	0.019
64.95	199.83	0.020
64.95	199.83	0.021
64.96	199.83	0.021
64.96	199.83	0.022
64.96	199.83	0.024
64.96	199.83	0.025
64.96	199.83	0.025
64.96	199.84	0.025
64.96	199.84	0.026
64.97	199.84	0.027
64.97	199.84	0.028
64.97	199.84	0.029
64.97	199.84	0.030
64.97	199.84	0.031
64.98	199.84	0.031
64.98	199.84	0.033
64.98	199.84	0.033
64.98	199.84	0.033
64.98	199.84	0.033
64.98	199.85	0.034
64.99	199.85	0.034
64.99	199.85	0.036
64.99	199.85	0.037
64.99	199.85	0.037
64.99	199.85	0.037
64.99	199.85	0.037
64.99	199.85	0.038
65.00	199.85	0.039
65.00	199.85	0.040
65.00	199.85	0.040
65.00	199.85	0.041
65.00	199.85	0.042
65.01	199.85	0.043
65.01	199.86	0.044
65.01	199.86	0.045
65.01	199.86	0.045
65.01	199.86	0.045
65.01	199.86	0.045
65.01	199.86	0.045
65.02	199.86	0.046
65.02	199.86	0.047
65.02	199.86	0.047
65.02	199.86	0.047
65.02	199.86	0.048
65.03	199.86	0.049
65.03	199.86	0.049
65.03	199.86	0.050
65.03	199.87	0.050
65.03	199.87	0.050
65.03	199.87	0.050
65.04	199.87	0.051
65.04	199.87	0.051
65.04	199.87	0.051
65.04	199.87	0.051
65.04	199.87	0.052
65.04	199.87	0.052
65.04	199.87	0.052
65.05	199.87	0.053
65.05	199.87	0.053
65.05	199.87	0.053
65.05	199.87	0.054
65.05	199.87	0.054
65.06	199.87	0.055
65.06	199.87	0.056
65.06	199.88	0.056
65.06	199.88	0.056
65.06	199.88	0.057
65.06	199.88	0.057
65.06	199.88	0.057
65.07	199.88	0.058
65.07	199.88	0.058
65.07	199.88	0.058
65.07	199.88	0.058
65.07	199.88	0.058
65.08	199.88	0.059
65.08	199.88	0.059
65.08	199.88	0.060
65.08	199.88	0.060
65.08	199.88	0.060
65.08	199.88	0.060
65.09	199.88	0.060
65.09	199.89	0.060
65.09	199.88	0.060
65.09	199.89	0.060
65.09	199.89	0.061
65.09	199.89	0.061
65.09	199.89	0.061
65.10	199.89	0.062
65.10	199.89	0.062
65.10	199.89	0.062
65.10	199.89	0.062
65.10	199.89	0.062
65.11	199.89	0.062
65.11	199.89	0.062
65.11	199.89	0.063
65.11	199.89	0.063
65.11	199.89	0.063
65.11	199.89	0.063
65.11	199.89	0.063
65.12	199.89	0.063
65.12	199.89	0.063
65.12	199.89	0.064
65.12	199.89	0.064
65.12	199.90	0.064
65.13	199.90	0.064
65.13	199.90	0.065
65.13	199.90	0.065
65.13	199.90	0.065
65.13	199.90	0.065
65.13	199.90	0.065
65.14	199.90	0.065
65.14	199.90	0.066
65.14	199.90	0.066
65.14	199.90	0.066
65.14	199.90	0.066
65.14	199.90	0.066
65.14	199.90	0.066
65.15	199.90	0.066
65.15	199.90	0.066
65.15	199.90	0.066
65.15	199.90	0.066
65.15	199.90	0.066
65.16	199.90	0.066
65.16	199.90	0.066
65.16	199.90	0.066
65.16	199.90	0.066
65.16	199.90	0.066
65.16	199.90	0.066
65.16	199.91	0.067
65.17	199.91	0.067
65.17	199.91	0.067
65.17	199.91	0.067
65.17	199.91	0.067
65.17	199.91	0.067
65.18	199.91	0.067
65.18	199.91	0.067
65.18	199.91	0.068
65.18	199.91	0.068
65.18	199.91	0.068
65.18	199.91	0.068
65.19	199.91	0.068
65.19	199.91	0.068
65.19	199.91	0.068
65.19	199.91	0.068
65.19	199.91	0.068
65.19	199.91	0.068
65.19	199.91	0.068
65.20	199.91	0.068
65.20	199.91	0.068
65.20	199.91	0.068
65.20	199.91	0.068
65.20	199.91	0.068
65.21	199.91	0.069
65.21	199.91	0.069
65.21	199.91	0.069
65.21	199.91	0.069
65.21	199.91	0.069
65.21	199.92	0.069
65.21	199.92	0.069
65.22	199.92	0.069
65.22	199.92	0.069
65.22	199.92	0.069
65.22	199.92	0.069
65.22	199.92	0.069
65.23	199.92	0.069
65.23	199.92	0.069
65.23	199.92	0.069
65.23	199.92	0.069
65.23	199.92	0.069
65.23	199.92	0.069
65.24	199.92	0.069
65.24	199.92	0.069
65.24	199.92	0.069
65.24	199.92	0.069
65.24	199.92	0.069
65.24	199.92	0.069
65.24	199.92	0.069
65.25	199.92	0.069
65.25	199.92	0.069
65.25	199.92	0.069
65.25	199.92	0.069
65.25	199.92	0.069
65.26	199.92	0.070
65.26	199.92	0.070
65.26	199.92	0.070
65.26	199.92	0.070
65.26	199.92	0.070
65.26	199.92	0.070
65.26	199.92	0.070
65.27	199.92	0.070
65.27	199.93	0.070
65.27	199.93	0.070
65.27	199.92	0.070
65.27	199.93	0.070
65.28	199.93	0.070
65.28	199.93	0.070
65.28	199.93	0.070
65.28	199.93	0.070
65.28	199.93	0.070
65.28	199.93	0.070
65.29	199.93	0.070
65.29	199.93	0.070
65.29	199.93	0.070
65.29	199.93	0.070
65.29	199.93	0.070
65.29	199.93	0.070
65.29	199.93	0.070
65.30	199.93	0.070
65.30	199.93	0.070
65.30	199.93	0.070
65.30	199.93	0.070
65.30	199.93	0.070
65.31	199.93	0.070
65.31	199.93	0.070
65.31	199.93	0.070
65.31	199.93	0.070
65.31	199.93	0.070
65.31	199.93	0.070
65.31	199.93	0.070
65.32	199.93	0.070
65.32	199.93	0.070
65.32	199.93	0.070
65.32	199.93	0.070
65.32	199.93	0.070
65.33	199.93	0.070
65.33	199.93	0.070
65.33	199.93	0.070
65.33	199.93	0.070
65.33	199.93	0.070
65.33	199.94	0.070
65.34	199.93	0.070
65.34	199.94	0.070
65.34	199.94	0.070
65.34	199.94	0.070
65.34	199.94	0.070
65.34	199.94	0.070
65.34	199.94	0.070
65.35	199.94	0.070
65.35	199.94	0.070
65.35	199.94	0.070
65.35	199.94	0.070
65.35	199.94	0.070
65.36	199.94	0.070
65.36	199.94	0.070
65.36	199.94	0.070
65.36	199.94	0.070
65.36	199.94	0.070
65.36	199.94	0.070
65.36	199.94	0.070
65.37	199.94	0.070
65.37	199.94	0.070
65.37	199.94	0.070
65.37	199.94	0.070
65.37	199.94	0.070
65.38	199.94	0.070
65.38	199.94	0.070
65.38	199.94	0.070
65.38	199.94	0.070
65.38	199.94	0.070
65.38	199.94	0.070
65.39	199.94	0.070
65.39	199.94	0.070
65.39	199.94	0.070
65.39	199.94	0.071
65.39	199.94	0.071
65.39	199.94	0.071
65.39	199.94	0.071
65.40	199.94	0.071
65.40	199.94	0.071
65.40	199.94	0.071
65.40	199.94	0.071
65.40	199.94	0.071
65.41	199.94	0.071
65.41	199.94	0.071
65.41	199.94	0.071
65.41	199.94	0.071
65.41	199.94	0.071
65.41	199.94	0.071
65.41	199.94	0.071
65.42	199.94	0.071
65.42	199.94	0.071
65.42	199.95	0.071
65.42	199.94	0.071
65.42	199.95	0.071
65.43	199.95	0.071
65.43	199.95	0.071
65.43	199.95	0.071
65.43	199.95	0.071
65.43	199.95	0.071
65.43	199.95	0.071
65.44	199.95	0.071
65.44	199.95	0.071
65.44	199.95	0.071
65.44	199.95	0.071
65.44	199.95	0.071
65.44	199.95	0.071
65.44	199.95	0.071
65.45	199.95	0.071
65.45	199.95	0.071
65.45	199.95	0.071
65.45	199.95	0.071
65.45	199.95	0.071
65.46	199.95	0.071
65.46	199.95	0.071
65.46	199.95	0.071
65.46	199.95	0.071
65.46	199.95	0.071
65.46	199.95	0.071
65.46	199.95	0.070
65.47	199.95	0.070
65.47	199.95	0.070
65.47	199.95	0.070
65.47	199.95	0.070
65.47	199.95	0.070
65.48	199.95	0.070
65.48	199.95	0.070
65.48	199.95	0.070
65.48	199.95	0.070
65.48	199.95	0.070
65.48	199.95	0.070
65.49	199.95	0.070
65.49	199.95	0.070
65.49	199.95	0.070
65.49	199.95	0.070
65.49	199.95	0.070
65.49	199.95	0.070
65.49	199.95	0.070
65.50	199.95	0.070
65.50	199.95	0.070
65.50	199.95	0.070
65.50	199.95	0.070
65.50	199.95	0.070
65.51	199.95	0.070
65.51	199.95	0.070
65.51	199.95	0.070
65.51	199.95	0.070
65.51	199.95	0.070
65.51	199.95	0.070
65.51	199.95	0.070
65.52	199.95	0.070
65.52	199.95	0.070
65.52	199.95	0.070
65.52	199.96	0.070
65.52	199.95	0.070
65.53	199.95	0.070
65.53	199.96	0.070
65.53	199.96	0.070
65.53	199.96	0.070
65.53	199.96	0.070
65.53	199.96	0.070
65.54	199.96	0.070
65.54	199.96	0.070
65.54	199.96	0.070
65.54	199.96	0.070
65.54	199.96	0.070
65.54	199.96	0.070
65.54	199.96	0.070
65.55	199.96	0.070
65.55	199.96	0.070
65.55	199.96	0.070
65.55	199.96	0.070
65.55	199.96	0.070
65.56	199.96	0.070
65.56	199.96	0.070
65.56	199.96	0.070
65.56	199.96	0.070
65.56	199.96	0.070
65.56	199.96	0.070
65.56	199.96	0.070
65.57	199.96	0.070
65.57	199.96	0.070
65.57	199.96	0.070
65.57	199.96	0.070
65.57	199.96	0.070
65.58	199.96	0.070
65.58	199.96	0.070
65.58	199.96	0.070
65.58	199.96	0.070
65.58	199.96	0.070
65.58	199.96	0.070
65.59	199.96	0.070
65.59	199.96	0.070
65.59	199.96	0.070
65.59	199.96	0.070
65.59	199.96	0.070
65.59	199.96	0.070
65.59	199.96	0.070
65.60	199.96	0.070
65.60	199.96	0.070
65.60	199.96	0.070
65.60	199.96	0.070
65.60	199.96	0.070
65.61	199.96	0.070
65.61	199.96	0.070
65.61	199.96	0.070
65.61	199.96	0.070
65.61	199.96	0.070
65.61	199.96	0.070
65.61	199.96	0.070
65.62	199.96	0.070
65.62	199.96	0.070
65.62	199.96	0.070
65.62	199.96	0.070
65.62	199.96	0.070
65.63	199.96	0.070
65.63	199.96	0.070
65.63	199.96	0.070
65.63	199.96	0.070
65.63	199.96	0.070
65.63	199.96	0.070
65.64	199.96	0.070
65.64	199.96	0.070
65.64	199.96	0.069
65.64	199.96	0.069
65.64	199.96	0.069
65.64	199.96	0.069
65.64	199.96	0.069
65.65	199.97	0.069
65.65	199.96	0.069
65.65	199.96	0.069
65.65	199.97	0.069
65.65	199.96	0.069
65.66	199.97	0.069
65.66	199.97	0.069
65.66	199.97	0.069
65.66	199.97	0.069
65.66	199.97	0.069
65.66	199.97	0.069
65.66	199.97	0.069
65.67	199.97	0.069
65.67	199.97	0.069
65.67	199.97	0.069
65.67	199.97	0.069
65.67	199.97	0.069
65.68	199.97	0.069
65.68	199.97	0.069
65.68	199.97	0.069
65.68	199.97	0.069
65.68	199.97	0.069
65.68	199.97	0.069
65.69	199.97	0.069
65.69	199.97	0.069
65.69	199.97	0.069
65.69	199.97	0.069
65.69	199.97	0.069
65.69	199.97	0.069
65.69	199.97	0.069
65.70	199.97	0.069
65.70	199.97	0.069
65.70	199.97	0.069
65.70	199.97	0.069
65.70	199.97	0.069
65.71	199.97	0.069
65.71	199.97	0.069
65.71	199.97	0.069
65.71	199.97	0.069
65.71	199.97	0.069
65.71	199.97	0.069
65.71	199.97	0.069
65.72	199.97	0.069
65.72	199.97	0.069
65.72	199.97	0.069
65.72	199.97	0.069
65.72	199.97	0.069
65.73	199.97	0.069
65.73	199.97	0.069
65.73	199.97	0.068
65.73	199.97	0.068
65.73	199.97	0.068
65.73	199.97	0.068
65.74	199.97	0.068
65.74	199.97	0.068
65.74	199.97	0.068
65.74	199.97	0.068
65.74	199.97	0.068
65.74	199.97	0.068
65.74	199.97	0.068
65.75	199.97	0.068
65.75	199.97	0.068
65.75	199.97	0.068
65.75	199.97	0.068
65.75	199.97	0.068
65.76	199.97	0.068
65.76	199.97	0.068
65.76	199.97	0.068
65.76	199.97	0.068
65.76	199.97	0.068
65.76	199.97	0.068
65.76	199.97	0.068
65.77	199.97	0.068
65.77	199.97	0.068
65.77	199.97	0.068
65.77	199.97	0.068
65.77	199.97	0.068
65.78	199.97	0.068
65.78	199.97	0.068
65.78	199.97	0.068
