Filename	LLM_EP0902
Instrument name	DSC2A-01799 (192.168.1.250)
Operator	
rundate	14/04/2025
Sample name	LLM_EP0902
proceduresegments	Ramp 10.00 °C/min to 25.00 °C; Ramp 10.00 °C/min to 135.00 °C; Isothermal 5.0 min; Ramp 10.00 °C/min to -50.00 °C; Isothermal 5.0 min; Ramp 10.00 °C/min to 200.00 °C; Isothermal 5.0 min; Ramp 10.00 °C/min to -50.00 °C; Isothermal 5.0 min; Ramp 10.00 °C/min to 200.00 °C; Isothermal 5.0 min; Ramp 10.00 °C/min to -50.00 °C
[step]
Ramp 10.00 °C/min to 25.0000 °C
Time	Temperature	Heat Flow (Normalized)
min	°C	W/g
69.82	198.49	0.055
69.82	198.47	0.056
69.82	198.46	0.059
69.83	198.45	0.061
69.83	198.43	0.063
69.83	198.42	0.064
69.83	198.40	0.065
69.83	198.39	0.065
69.83	198.37	0.066
69.84	198.36	0.067
69.84	198.34	0.068
69.84	198.33	0.069
69.84	198.31	0.070
69.84	198.30	0.071
69.84	198.28	0.072
69.85	198.27	0.072
69.85	198.25	0.074
69.85	198.24	0.076
69.85	198.22	0.077
69.85	198.21	0.078
69.85	198.20	0.079
69.85	198.18	0.080
69.86	198.16	0.083
69.86	198.15	0.084
69.86	198.13	0.084
69.86	198.12	0.085
69.86	198.10	0.085
69.86	198.09	0.087
69.87	198.07	0.088
69.87	198.06	0.091
69.87	198.04	0.092
69.87	198.03	0.092
69.87	198.01	0.093
69.88	198.00	0.096
69.88	197.98	0.096
69.88	197.97	0.097
69.88	197.95	0.097
69.88	197.94	0.097
69.88	197.92	0.098
69.89	197.91	0.098
69.89	197.89	0.099
69.89	197.88	0.099
69.89	197.86	0.099
69.89	197.85	0.100
69.89	197.83	0.101
69.90	197.82	0.103
69.90	197.80	0.103
69.90	197.79	0.104
69.90	197.77	0.104
69.90	197.75	0.106
69.90	197.74	0.107
69.90	197.72	0.108
69.91	197.71	0.108
69.91	197.69	0.109
69.91	197.68	0.110
69.91	197.66	0.110
69.91	197.65	0.110
69.91	197.63	0.112
69.92	197.61	0.113
69.92	197.60	0.114
69.92	197.58	0.116
69.92	197.57	0.116
69.92	197.55	0.117
69.93	197.54	0.117
69.93	197.52	0.117
69.93	197.51	0.117
69.93	197.49	0.117
69.93	197.48	0.117
69.93	197.46	0.117
69.94	197.45	0.118
69.94	197.43	0.120
69.94	197.41	0.123
69.94	197.40	0.124
69.94	197.38	0.125
69.94	197.37	0.127
69.95	197.35	0.127
69.95	197.33	0.126
69.95	197.32	0.125
69.95	197.30	0.125
69.95	197.29	0.124
69.95	197.27	0.124
69.95	197.26	0.124
69.96	197.24	0.124
69.96	197.23	0.124
69.96	197.21	0.124
69.96	197.19	0.125
69.96	197.18	0.127
69.96	197.16	0.128
69.97	197.15	0.129
69.97	197.13	0.130
69.97	197.12	0.130
69.97	197.10	0.130
69.97	197.08	0.131
69.98	197.07	0.132
69.98	197.05	0.132
69.98	197.04	0.132
69.98	197.02	0.133
69.98	197.00	0.133
69.98	196.99	0.134
69.99	196.97	0.134
69.99	196.96	0.135
69.99	196.94	0.135
69.99	196.93	0.135
69.99	196.91	0.135
69.99	196.89	0.135
70.00	196.88	0.136
70.00	196.86	0.136
70.00	196.85	0.136
70.00	196.83	0.136
70.00	196.82	0.137
70.00	196.80	0.137
70.00	196.78	0.138
70.01	196.77	0.138
70.01	196.75	0.139
70.01	196.73	0.140
70.01	196.72	0.140
70.01	196.70	0.140
70.01	196.69	0.140
70.02	196.67	0.140
70.02	196.65	0.140
70.02	196.64	0.140
70.02	196.62	0.140
70.02	196.61	0.140
70.03	196.59	0.140
70.03	196.58	0.139
70.03	196.56	0.139
70.03	196.54	0.139
70.03	196.53	0.139
70.03	196.51	0.139
70.04	196.50	0.139
70.04	196.48	0.140
70.04	196.46	0.140
70.04	196.45	0.140
70.04	196.43	0.141
70.04	196.42	0.142
70.05	196.40	0.142
70.05	196.38	0.143
70.05	196.37	0.143
70.05	196.35	0.144
70.05	196.34	0.144
70.05	196.32	0.144
70.05	196.30	0.144
70.06	196.29	0.144
70.06	196.27	0.144
70.06	196.26	0.145
70.06	196.24	0.145
70.06	196.22	0.145
70.06	196.21	0.145
70.07	196.19	0.145
70.07	196.18	0.146
70.07	196.16	0.146
70.07	196.14	0.146
70.07	196.13	0.146
70.08	196.11	0.146
70.08	196.10	0.146
70.08	196.08	0.146
70.08	196.06	0.147
70.08	196.05	0.147
70.08	196.03	0.147
70.09	196.02	0.148
70.09	196.00	0.148
70.09	195.98	0.149
70.09	195.97	0.149
70.09	195.95	0.149
70.09	195.93	0.149
70.10	195.92	0.149
70.10	195.90	0.149
70.10	195.89	0.149
70.10	195.87	0.149
70.10	195.85	0.149
70.10	195.84	0.149
70.10	195.82	0.150
70.11	195.80	0.150
70.11	195.79	0.150
70.11	195.77	0.150
70.11	195.76	0.150
70.11	195.74	0.150
70.11	195.72	0.150
70.12	195.71	0.150
70.12	195.69	0.150
70.12	195.68	0.150
70.12	195.66	0.150
70.12	195.64	0.150
70.13	195.63	0.150
70.13	195.61	0.150
70.13	195.59	0.150
70.13	195.58	0.150
70.13	195.56	0.150
70.13	195.55	0.150
70.14	195.53	0.150
70.14	195.51	0.150
70.14	195.50	0.150
70.14	195.48	0.150
70.14	195.47	0.150
70.14	195.45	0.150
70.15	195.43	0.151
70.15	195.42	0.151
70.15	195.40	0.151
70.15	195.38	0.151
70.15	195.37	0.151
70.15	195.35	0.151
70.15	195.33	0.152
70.16	195.32	0.152
70.16	195.30	0.152
70.16	195.29	0.152
70.16	195.27	0.152
70.16	195.25	0.152
70.16	195.24	0.152
70.17	195.22	0.152
70.17	195.21	0.152
70.17	195.19	0.152
70.17	195.17	0.152
70.17	195.16	0.152
70.18	195.14	0.152
70.18	195.13	0.152
70.18	195.11	0.152
70.18	195.09	0.152
70.18	195.08	0.152
70.18	195.06	0.152
70.19	195.04	0.152
70.19	195.03	0.152
70.19	195.01	0.152
70.19	195.00	0.152
70.19	194.98	0.152
70.19	194.96	0.152
70.20	194.95	0.152
70.20	194.93	0.152
70.20	194.91	0.152
70.20	194.90	0.152
70.20	194.88	0.152
70.20	194.86	0.152
70.20	194.85	0.152
70.21	194.83	0.152
70.21	194.82	0.152
70.21	194.80	0.152
70.21	194.78	0.152
70.21	194.77	0.152
70.21	194.75	0.152
70.22	194.73	0.152
70.22	194.72	0.152
70.22	194.70	0.152
70.22	194.69	0.152
70.22	194.67	0.152
70.23	194.65	0.152
70.23	194.64	0.152
70.23	194.62	0.152
70.23	194.60	0.152
70.23	194.59	0.153
70.23	194.57	0.153
70.24	194.56	0.153
70.24	194.54	0.153
70.24	194.52	0.153
70.24	194.51	0.153
70.24	194.49	0.153
70.24	194.47	0.153
70.25	194.46	0.153
70.25	194.44	0.153
70.25	194.43	0.153
70.25	194.41	0.153
70.25	194.39	0.153
70.25	194.38	0.153
70.25	194.36	0.153
70.26	194.34	0.153
70.26	194.33	0.153
70.26	194.31	0.153
70.26	194.30	0.153
70.26	194.28	0.153
70.26	194.26	0.153
70.27	194.25	0.153
70.27	194.23	0.153
70.27	194.21	0.153
70.27	194.20	0.153
70.27	194.18	0.153
70.28	194.16	0.153
70.28	194.15	0.153
70.28	194.13	0.153
70.28	194.12	0.153
70.28	194.10	0.153
70.28	194.08	0.153
70.29	194.07	0.153
70.29	194.05	0.153
70.29	194.03	0.153
70.29	194.02	0.153
70.29	194.00	0.153
70.29	193.98	0.153
70.30	193.97	0.154
70.30	193.95	0.154
70.30	193.94	0.154
70.30	193.92	0.154
70.30	193.90	0.154
70.30	193.89	0.154
70.30	193.87	0.154
70.31	193.85	0.154
70.31	193.84	0.154
70.31	193.82	0.154
70.31	193.80	0.154
70.31	193.79	0.154
70.31	193.77	0.154
70.32	193.76	0.154
70.32	193.74	0.154
70.32	193.72	0.154
70.32	193.71	0.154
70.32	193.69	0.154
70.33	193.67	0.154
70.33	193.66	0.154
70.33	193.64	0.154
70.33	193.63	0.154
70.33	193.61	0.154
70.33	193.59	0.154
70.34	193.58	0.154
70.34	193.56	0.154
70.34	193.54	0.154
70.34	193.53	0.154
70.34	193.51	0.154
70.34	193.49	0.154
70.35	193.48	0.154
70.35	193.46	0.154
70.35	193.44	0.154
70.35	193.43	0.154
70.35	193.41	0.154
70.35	193.39	0.154
70.35	193.38	0.154
70.36	193.36	0.154
70.36	193.35	0.154
70.36	193.33	0.154
70.36	193.31	0.154
70.36	193.30	0.154
70.36	193.28	0.154
70.37	193.26	0.154
70.37	193.25	0.154
70.37	193.23	0.154
70.37	193.21	0.154
70.37	193.20	0.154
70.38	193.18	0.154
70.38	193.17	0.154
70.38	193.15	0.154
70.38	193.13	0.154
70.38	193.12	0.153
70.38	193.10	0.153
70.39	193.08	0.153
70.39	193.07	0.153
70.39	193.05	0.153
70.39	193.03	0.153
70.39	193.02	0.153
70.39	193.00	0.153
70.40	192.98	0.153
70.40	192.97	0.153
70.40	192.95	0.153
70.40	192.93	0.153
70.40	192.92	0.153
70.40	192.90	0.153
70.40	192.89	0.154
70.41	192.87	0.154
70.41	192.85	0.154
70.41	192.84	0.154
70.41	192.82	0.153
70.41	192.80	0.153
70.41	192.79	0.153
70.42	192.77	0.153
70.42	192.75	0.153
70.42	192.74	0.153
70.42	192.72	0.153
70.42	192.70	0.153
70.43	192.69	0.153
70.43	192.67	0.153
70.43	192.66	0.153
70.43	192.64	0.153
70.43	192.62	0.153
70.43	192.61	0.153
70.44	192.59	0.153
70.44	192.57	0.153
70.44	192.56	0.153
70.44	192.54	0.153
70.44	192.52	0.153
70.44	192.51	0.153
70.45	192.49	0.153
70.45	192.47	0.153
70.45	192.46	0.153
70.45	192.44	0.153
70.45	192.43	0.153
70.45	192.41	0.153
70.45	192.39	0.153
70.46	192.38	0.153
70.46	192.36	0.153
70.46	192.34	0.153
70.46	192.33	0.153
70.46	192.31	0.153
70.46	192.29	0.154
70.47	192.28	0.154
70.47	192.26	0.154
70.47	192.24	0.154
70.47	192.23	0.154
70.47	192.21	0.154
70.48	192.19	0.154
70.48	192.18	0.154
70.48	192.16	0.154
70.48	192.15	0.154
70.48	192.13	0.154
70.48	192.11	0.154
70.49	192.10	0.154
70.49	192.08	0.154
70.49	192.06	0.153
70.49	192.05	0.153
70.49	192.03	0.153
70.49	192.01	0.153
70.50	192.00	0.153
70.50	191.98	0.153
70.50	191.96	0.153
70.50	191.95	0.153
70.50	191.93	0.153
70.50	191.92	0.153
70.50	191.90	0.153
70.51	191.88	0.153
70.51	191.87	0.153
70.51	191.85	0.153
70.51	191.83	0.153
70.51	191.82	0.153
70.51	191.80	0.153
70.52	191.78	0.153
70.52	191.77	0.153
70.52	191.75	0.153
70.52	191.73	0.153
70.52	191.72	0.153
70.53	191.70	0.153
70.53	191.68	0.153
70.53	191.67	0.153
70.53	191.65	0.153
70.53	191.64	0.153
70.53	191.62	0.153
70.54	191.60	0.153
70.54	191.59	0.153
70.54	191.57	0.153
70.54	191.55	0.153
70.54	191.54	0.153
70.54	191.52	0.153
70.55	191.50	0.153
70.55	191.49	0.153
70.55	191.47	0.153
70.55	191.45	0.153
70.55	191.44	0.153
70.55	191.42	0.153
70.55	191.40	0.153
70.56	191.39	0.153
70.56	191.37	0.153
70.56	191.36	0.153
70.56	191.34	0.153
70.56	191.32	0.153
70.56	191.31	0.153
70.57	191.29	0.153
70.57	191.27	0.153
70.57	191.26	0.153
70.57	191.24	0.153
70.57	191.22	0.152
70.58	191.21	0.152
70.58	191.19	0.152
70.58	191.17	0.152
70.58	191.16	0.152
70.58	191.14	0.152
70.58	191.12	0.152
70.59	191.11	0.152
70.59	191.09	0.152
70.59	191.07	0.152
70.59	191.06	0.152
70.59	191.04	0.152
70.59	191.03	0.152
70.60	191.01	0.152
70.60	190.99	0.152
70.60	190.98	0.152
70.60	190.96	0.152
70.60	190.94	0.152
70.60	190.93	0.152
70.60	190.91	0.152
70.61	190.89	0.152
70.61	190.88	0.152
70.61	190.86	0.152
70.61	190.84	0.152
70.61	190.83	0.152
70.61	190.81	0.152
70.62	190.79	0.152
70.62	190.78	0.152
70.62	190.76	0.152
70.62	190.74	0.152
70.62	190.73	0.152
70.63	190.71	0.152
70.63	190.70	0.152
70.63	190.68	0.152
70.63	190.66	0.152
70.63	190.65	0.152
70.63	190.63	0.152
70.64	190.61	0.152
70.64	190.60	0.152
70.64	190.58	0.152
70.64	190.56	0.152
70.64	190.55	0.152
70.64	190.53	0.152
70.65	190.51	0.152
70.65	190.50	0.152
70.65	190.48	0.152
70.65	190.46	0.152
70.65	190.45	0.151
70.65	190.43	0.151
70.65	190.41	0.151
70.66	190.40	0.151
70.66	190.38	0.151
70.66	190.36	0.151
70.66	190.35	0.151
70.66	190.33	0.151
70.66	190.32	0.151
70.67	190.30	0.151
70.67	190.28	0.151
70.67	190.27	0.151
70.67	190.25	0.151
70.67	190.23	0.151
70.68	190.22	0.151
70.68	190.20	0.151
70.68	190.18	0.151
70.68	190.17	0.151
70.68	190.15	0.151
70.68	190.13	0.151
70.69	190.12	0.151
70.69	190.10	0.151
70.69	190.08	0.151
70.69	190.07	0.151
70.69	190.05	0.151
70.69	190.03	0.151
70.70	190.02	0.151
70.70	190.00	0.151
70.70	189.98	0.151
70.70	189.97	0.151
70.70	189.95	0.151
70.70	189.94	0.151
70.70	189.92	0.151
70.71	189.90	0.151
70.71	189.89	0.151
70.71	189.87	0.151
70.71	189.85	0.151
70.71	189.84	0.151
70.71	189.82	0.151
70.72	189.80	0.151
70.72	189.79	0.151
70.72	189.77	0.151
70.72	189.75	0.151
70.72	189.74	0.151
70.73	189.72	0.151
70.73	189.70	0.151
70.73	189.69	0.151
70.73	189.67	0.151
70.73	189.65	0.151
70.73	189.64	0.151
70.74	189.62	0.151
70.74	189.60	0.151
70.74	189.59	0.151
70.74	189.57	0.151
70.74	189.55	0.151
70.74	189.54	0.151
70.75	189.52	0.151
70.75	189.51	0.151
70.75	189.49	0.151
70.75	189.47	0.150
70.75	189.45	0.150
70.75	189.44	0.150
70.75	189.42	0.150
70.76	189.41	0.150
70.76	189.39	0.150
70.76	189.37	0.150
70.76	189.36	0.150
70.76	189.34	0.150
70.76	189.32	0.150
70.77	189.31	0.150
70.77	189.29	0.150
70.77	189.27	0.150
70.77	189.26	0.150
70.77	189.24	0.150
70.78	189.22	0.150
70.78	189.21	0.150
70.78	189.19	0.150
70.78	189.17	0.150
70.78	189.16	0.150
70.78	189.14	0.150
70.79	189.12	0.150
70.79	189.11	0.150
70.79	189.09	0.150
70.79	189.07	0.150
70.79	189.06	0.150
70.79	189.04	0.150
70.80	189.02	0.150
70.80	189.01	0.150
70.80	188.99	0.150
70.80	188.98	0.150
70.80	188.96	0.149
70.80	188.94	0.149
70.80	188.93	0.149
70.81	188.91	0.149
70.81	188.89	0.149
70.81	188.88	0.149
70.81	188.86	0.149
70.81	188.84	0.149
70.81	188.83	0.149
70.82	188.81	0.149
70.82	188.79	0.149
70.82	188.78	0.149
70.82	188.76	0.149
70.82	188.74	0.149
70.83	188.73	0.149
70.83	188.71	0.149
70.83	188.69	0.149
70.83	188.68	0.149
70.83	188.66	0.149
70.83	188.64	0.149
70.84	188.63	0.149
70.84	188.61	0.149
70.84	188.59	0.149
70.84	188.58	0.149
70.84	188.56	0.149
70.84	188.54	0.149
70.85	188.53	0.149
70.85	188.51	0.149
70.85	188.50	0.149
70.85	188.48	0.149
70.85	188.46	0.149
70.85	188.45	0.149
70.85	188.43	0.149
70.86	188.41	0.149
70.86	188.40	0.149
70.86	188.38	0.149
70.86	188.36	0.149
70.86	188.35	0.149
70.86	188.33	0.149
70.87	188.31	0.149
70.87	188.30	0.149
70.87	188.28	0.149
70.87	188.26	0.149
70.87	188.25	0.148
70.88	188.23	0.148
70.88	188.21	0.148
70.88	188.20	0.148
70.88	188.18	0.148
70.88	188.16	0.148
70.88	188.15	0.148
70.89	188.13	0.148
70.89	188.11	0.148
70.89	188.10	0.148
70.89	188.08	0.148
70.89	188.06	0.148
70.89	188.05	0.148
70.90	188.03	0.148
70.90	188.01	0.148
70.90	188.00	0.148
70.90	187.98	0.148
70.90	187.97	0.148
70.90	187.95	0.148
70.90	187.93	0.148
70.91	187.92	0.148
70.91	187.90	0.148
70.91	187.88	0.148
70.91	187.87	0.148
70.91	187.85	0.148
70.91	187.83	0.148
70.92	187.82	0.148
70.92	187.80	0.148
70.92	187.78	0.148
70.92	187.77	0.148
70.92	187.75	0.148
70.93	187.73	0.148
70.93	187.72	0.147
70.93	187.70	0.147
70.93	187.68	0.147
70.93	187.67	0.147
70.93	187.65	0.147
70.94	187.63	0.147
70.94	187.62	0.147
70.94	187.60	0.147
70.94	187.58	0.147
70.94	187.57	0.147
70.94	187.55	0.147
70.95	187.53	0.147
70.95	187.52	0.147
70.95	187.50	0.147
70.95	187.48	0.147
70.95	187.47	0.147
70.95	187.45	0.147
70.95	187.44	0.147
70.96	187.42	0.147
70.96	187.40	0.147
70.96	187.39	0.147
70.96	187.37	0.147
70.96	187.35	0.147
70.96	187.34	0.147
70.97	187.32	0.147
70.97	187.30	0.147
70.97	187.29	0.147
70.97	187.27	0.147
70.97	187.25	0.147
70.98	187.24	0.147
70.98	187.22	0.147
70.98	187.20	0.147
70.98	187.19	0.147
70.98	187.17	0.147
70.98	187.15	0.147
70.99	187.14	0.147
70.99	187.12	0.147
70.99	187.10	0.147
70.99	187.09	0.147
70.99	187.07	0.147
70.99	187.05	0.147
71.00	187.04	0.147
71.00	187.02	0.147
71.00	187.00	0.147
71.00	186.99	0.147
71.00	186.97	0.147
71.00	186.95	0.147
71.00	186.94	0.147
71.01	186.92	0.146
71.01	186.90	0.146
71.01	186.89	0.146
71.01	186.87	0.146
71.01	186.85	0.146
71.01	186.84	0.146
71.02	186.82	0.146
71.02	186.80	0.146
71.02	186.79	0.146
71.02	186.77	0.146
71.02	186.76	0.146
71.03	186.74	0.146
71.03	186.72	0.146
71.03	186.71	0.146
71.03	186.69	0.146
71.03	186.67	0.146
71.03	186.66	0.146
71.04	186.64	0.146
71.04	186.62	0.146
71.04	186.61	0.146
71.04	186.59	0.146
71.04	186.57	0.146
71.04	186.56	0.146
71.05	186.54	0.146
71.05	186.52	0.146
71.05	186.51	0.146
71.05	186.49	0.146
71.05	186.47	0.146
71.05	186.46	0.146
71.05	186.44	0.146
71.06	186.42	0.146
71.06	186.41	0.146
71.06	186.39	0.146
71.06	186.37	0.146
71.06	186.36	0.145
71.06	186.34	0.145
71.07	186.32	0.145
71.07	186.31	0.145
71.07	186.29	0.145
71.07	186.27	0.145
71.07	186.26	0.145
71.08	186.24	0.145
71.08	186.23	0.145
71.08	186.21	0.145
71.08	186.19	0.145
71.08	186.18	0.145
71.08	186.16	0.145
71.09	186.14	0.145
71.09	186.13	0.145
71.09	186.11	0.145
71.09	186.09	0.145
71.09	186.08	0.145
71.09	186.06	0.145
71.10	186.04	0.145
71.10	186.03	0.145
71.10	186.01	0.145
71.10	185.99	0.145
71.10	185.98	0.145
71.10	185.96	0.145
71.10	185.94	0.145
71.11	185.93	0.145
71.11	185.91	0.145
71.11	185.89	0.145
71.11	185.88	0.145
71.11	185.86	0.145
71.11	185.84	0.145
71.12	185.83	0.145
71.12	185.81	0.145
71.12	185.79	0.145
71.12	185.78	0.145
71.12	185.76	0.145
71.13	185.74	0.144
71.13	185.73	0.144
71.13	185.71	0.144
71.13	185.70	0.144
71.13	185.68	0.144
71.13	185.66	0.144
71.14	185.64	0.144
71.14	185.63	0.144
71.14	185.61	0.144
71.14	185.60	0.144
71.14	185.58	0.144
71.14	185.56	0.144
71.15	185.54	0.144
71.15	185.53	0.144
71.15	185.51	0.144
71.15	185.50	0.144
71.15	185.48	0.144
71.15	185.46	0.144
71.15	185.45	0.144
71.16	185.43	0.144
71.16	185.41	0.144
71.16	185.40	0.144
71.16	185.38	0.144
71.16	185.36	0.144
71.16	185.35	0.144
71.17	185.33	0.144
71.17	185.31	0.144
71.17	185.29	0.144
71.17	185.28	0.144
71.17	185.26	0.144
71.18	185.24	0.144
71.18	185.23	0.144
71.18	185.21	0.144
71.18	185.20	0.144
71.18	185.18	0.144
71.18	185.16	0.144
71.19	185.15	0.143
71.19	185.13	0.143
71.19	185.11	0.143
71.19	185.10	0.143
71.19	185.08	0.143
71.19	185.06	0.143
71.20	185.05	0.143
71.20	185.03	0.143
71.20	185.01	0.143
71.20	185.00	0.143
71.20	184.98	0.143
71.20	184.96	0.143
71.20	184.95	0.143
71.21	184.93	0.143
71.21	184.91	0.143
71.21	184.90	0.143
71.21	184.88	0.143
71.21	184.86	0.143
71.21	184.85	0.143
71.22	184.83	0.143
71.22	184.81	0.143
71.22	184.80	0.143
71.22	184.78	0.143
71.22	184.76	0.143
71.23	184.75	0.143
71.23	184.73	0.143
71.23	184.71	0.143
71.23	184.70	0.143
71.23	184.68	0.143
71.23	184.67	0.143
71.24	184.65	0.143
71.24	184.63	0.143
71.24	184.62	0.143
71.24	184.60	0.143
71.24	184.58	0.143
71.24	184.57	0.143
71.25	184.55	0.143
71.25	184.53	0.143
71.25	184.51	0.143
71.25	184.50	0.143
71.25	184.48	0.143
71.25	184.47	0.143
71.25	184.45	0.143
71.26	184.43	0.142
71.26	184.42	0.142
71.26	184.40	0.142
71.26	184.38	0.142
71.26	184.37	0.142
71.26	184.35	0.142
71.27	184.33	0.142
71.27	184.32	0.142
71.27	184.30	0.142
71.27	184.28	0.142
71.27	184.27	0.142
71.28	184.25	0.142
71.28	184.23	0.142
71.28	184.22	0.142
71.28	184.20	0.142
71.28	184.18	0.142
71.28	184.17	0.142
71.29	184.15	0.142
71.29	184.13	0.142
71.29	184.12	0.142
71.29	184.10	0.142
71.29	184.08	0.142
71.29	184.07	0.142
71.30	184.05	0.142
71.30	184.03	0.142
71.30	184.02	0.142
71.30	184.00	0.142
71.30	183.98	0.142
71.30	183.97	0.142
71.30	183.95	0.142
71.31	183.93	0.142
71.31	183.92	0.142
71.31	183.90	0.142
71.31	183.88	0.142
71.31	183.87	0.142
71.31	183.85	0.142
71.32	183.83	0.142
71.32	183.82	0.142
71.32	183.80	0.142
71.32	183.78	0.142
71.32	183.77	0.142
71.33	183.75	0.142
71.33	183.73	0.142
71.33	183.72	0.142
71.33	183.70	0.142
71.33	183.68	0.142
71.33	183.67	0.142
71.34	183.65	0.142
71.34	183.63	0.142
71.34	183.62	0.142
71.34	183.60	0.142
71.34	183.59	0.142
71.34	183.57	0.141
71.35	183.55	0.141
71.35	183.54	0.141
71.35	183.52	0.141
71.35	183.50	0.141
71.35	183.49	0.141
71.35	183.47	0.141
71.35	183.45	0.141
71.36	183.44	0.141
71.36	183.42	0.141
71.36	183.40	0.141
71.36	183.39	0.141
71.36	183.37	0.141
71.36	183.35	0.141
71.37	183.34	0.141
71.37	183.32	0.141
71.37	183.30	0.141
71.37	183.29	0.141
71.37	183.27	0.141
71.38	183.25	0.141
71.38	183.24	0.141
71.38	183.22	0.141
71.38	183.20	0.141
71.38	183.19	0.141
71.38	183.17	0.141
71.39	183.15	0.141
71.39	183.14	0.141
71.39	183.12	0.141
71.39	183.10	0.141
71.39	183.09	0.141
71.39	183.07	0.141
71.40	183.05	0.141
71.40	183.04	0.141
71.40	183.02	0.141
71.40	183.00	0.141
71.40	182.99	0.141
71.40	182.97	0.141
71.40	182.95	0.141
71.41	182.94	0.141
71.41	182.92	0.141
71.41	182.90	0.141
71.41	182.89	0.141
71.41	182.87	0.141
71.41	182.85	0.141
71.42	182.84	0.141
71.42	182.82	0.141
71.42	182.80	0.141
71.42	182.79	0.141
71.42	182.77	0.141
71.43	182.75	0.141
71.43	182.74	0.141
71.43	182.72	0.141
71.43	182.70	0.141
71.43	182.69	0.141
71.43	182.67	0.141
71.44	182.65	0.141
71.44	182.64	0.141
71.44	182.62	0.140
71.44	182.60	0.140
71.44	182.59	0.140
71.44	182.57	0.140
71.45	182.56	0.140
71.45	182.54	0.140
71.45	182.52	0.140
71.45	182.51	0.140
71.45	182.49	0.140
71.45	182.47	0.140
71.45	182.46	0.140
71.46	182.44	0.140
71.46	182.42	0.140
71.46	182.41	0.140
71.46	182.39	0.140
71.46	182.37	0.140
71.46	182.36	0.140
71.47	182.34	0.140
71.47	182.32	0.140
71.47	182.31	0.140
71.47	182.29	0.140
71.47	182.27	0.140
71.48	182.26	0.140
71.48	182.24	0.140
71.48	182.22	0.140
71.48	182.21	0.140
71.48	182.19	0.140
71.48	182.17	0.140
71.49	182.16	0.140
71.49	182.14	0.140
71.49	182.12	0.140
71.49	182.11	0.140
71.49	182.09	0.140
71.49	182.07	0.140
71.50	182.06	0.140
71.50	182.04	0.140
71.50	182.02	0.140
71.50	182.01	0.140
71.50	181.99	0.140
71.50	181.97	0.140
71.50	181.96	0.140
71.51	181.94	0.140
71.51	181.92	0.140
71.51	181.91	0.140
71.51	181.89	0.140
71.51	181.87	0.140
71.51	181.86	0.140
71.52	181.84	0.140
71.52	181.82	0.140
71.52	181.81	0.140
71.52	181.79	0.140
71.52	181.77	0.140
71.53	181.76	0.140
71.53	181.74	0.140
71.53	181.72	0.140
71.53	181.71	0.140
71.53	181.69	0.140
71.53	181.67	0.140
71.54	181.66	0.140
71.54	181.64	0.140
71.54	181.62	0.140
71.54	181.61	0.140
71.54	181.59	0.140
71.54	181.57	0.140
71.55	181.56	0.140
71.55	181.54	0.140
71.55	181.52	0.140
71.55	181.51	0.140
71.55	181.49	0.140
71.55	181.47	0.140
71.55	181.46	0.140
71.56	181.44	0.139
71.56	181.43	0.139
71.56	181.41	0.139
71.56	181.39	0.139
71.56	181.38	0.139
71.56	181.36	0.139
71.57	181.34	0.139
71.57	181.32	0.139
71.57	181.31	0.139
71.57	181.29	0.139
71.57	181.28	0.139
71.58	181.26	0.139
71.58	181.24	0.139
71.58	181.23	0.139
71.58	181.21	0.139
71.58	181.19	0.139
71.58	181.17	0.139
71.59	181.16	0.139
71.59	181.14	0.139
71.59	181.13	0.139
71.59	181.11	0.139
71.59	181.09	0.139
71.59	181.08	0.139
71.60	181.06	0.139
71.60	181.04	0.139
71.60	181.02	0.139
71.60	181.01	0.139
71.60	180.99	0.139
71.60	180.98	0.139
71.60	180.96	0.139
71.61	180.94	0.139
71.61	180.93	0.139
71.61	180.91	0.139
71.61	180.89	0.138
71.61	180.88	0.138
71.61	180.86	0.138
71.62	180.84	0.138
71.62	180.83	0.138
71.62	180.81	0.138
71.62	180.79	0.138
71.62	180.78	0.138
71.63	180.76	0.138
71.63	180.74	0.138
71.63	180.73	0.138
71.63	180.71	0.138
71.63	180.69	0.138
71.63	180.68	0.138
71.64	180.66	0.138
71.64	180.64	0.138
71.64	180.63	0.138
71.64	180.61	0.138
71.64	180.59	0.138
71.64	180.58	0.138
71.65	180.56	0.138
71.65	180.54	0.138
71.65	180.53	0.138
71.65	180.51	0.138
71.65	180.49	0.138
71.65	180.48	0.138
71.65	180.46	0.138
71.66	180.44	0.138
71.66	180.43	0.138
71.66	180.41	0.138
71.66	180.39	0.138
71.66	180.38	0.138
71.66	180.36	0.138
71.67	180.35	0.138
71.67	180.33	0.138
71.67	180.31	0.138
71.67	180.29	0.138
71.67	180.28	0.138
71.68	180.26	0.138
71.68	180.25	0.138
71.68	180.23	0.138
71.68	180.21	0.138
71.68	180.20	0.138
71.68	180.18	0.138
71.69	180.16	0.138
71.69	180.15	0.138
71.69	180.13	0.138
71.69	180.11	0.138
71.69	180.10	0.138
71.69	180.08	0.138
71.70	180.06	0.138
71.70	180.05	0.138
71.70	180.03	0.138
71.70	180.01	0.138
71.70	180.00	0.138
71.70	179.98	0.138
71.70	179.96	0.138
71.71	179.95	0.138
71.71	179.93	0.138
71.71	179.91	0.138
71.71	179.90	0.138
71.71	179.88	0.138
