Filename	LLM_EP0905
Instrument name	DSC2A-01799 (192.168.1.250)
Operator	
rundate	15/04/2025
Sample name	LLM_EP0905
proceduresegments	Ramp 10.00 °C/min to 25.00 °C; Ramp 10.00 °C/min to 135.00 °C; Isothermal 5.0 min; Ramp 10.00 °C/min to -50.00 °C; Isothermal 5.0 min; Ramp 10.00 °C/min to 200.00 °C; Isothermal 5.0 min; Ramp 10.00 °C/min to -50.00 °C; Isothermal 5.0 min; Ramp 10.00 °C/min to 200.00 °C; Isothermal 5.0 min; Ramp 10.00 °C/min to -50.00 °C
[step]
Ramp 10.00 °C/min to 25.0000 °C
Time	Temperature	Heat Flow (Normalized)
31.05	-13.31	0.094
31.05	-13.33	0.094
31.06	-13.35	0.094
31.06	-13.36	0.094
31.06	-13.38	0.094
31.06	-13.40	0.094
31.06	-13.41	0.094
31.06	-13.43	0.094
31.07	-13.44	0.094
31.07	-13.46	0.094
31.07	-13.48	0.094
31.07	-13.50	0.094
31.07	-13.51	0.094
31.07	-13.53	0.094
31.08	-13.55	0.094
31.08	-13.56	0.094
31.08	-13.58	0.094
31.08	-13.60	0.094
31.08	-13.61	0.094
31.08	-13.63	0.094
31.08	-13.65	0.094
31.09	-13.66	0.094
31.09	-13.68	0.094
31.09	-13.69	0.094
31.09	-13.71	0.094
31.09	-13.73	0.094
31.09	-13.75	0.094
31.10	-13.76	0.094
31.10	-13.78	0.094
31.10	-13.80	0.094
31.10	-13.81	0.094
31.10	-13.83	0.094
31.11	-13.85	0.094
31.11	-13.86	0.094
31.11	-13.88	0.093
31.11	-13.90	0.093
31.11	-13.91	0.093
31.11	-13.93	0.093
31.12	-13.95	0.093
31.12	-13.96	0.093
31.12	-13.98	0.093
31.12	-13.99	0.093
31.12	-14.01	0.093
31.12	-14.03	0.093
31.13	-14.04	0.093
31.13	-14.06	0.093
31.13	-14.08	0.093
31.13	-14.09	0.093
31.13	-14.11	0.093
31.13	-14.13	0.093
31.13	-14.14	0.093
31.14	-14.16	0.093
31.14	-14.18	0.093
31.14	-14.19	0.093
31.14	-14.21	0.093
31.14	-14.23	0.093
31.14	-14.25	0.093
31.15	-14.26	0.093
31.15	-14.28	0.093
31.15	-14.30	0.093
31.15	-14.31	0.093
31.15	-14.33	0.093
31.16	-14.35	0.093
31.16	-14.36	0.093
31.16	-14.38	0.093
31.16	-14.39	0.093
31.16	-14.41	0.093
31.16	-14.43	0.093
31.17	-14.44	0.093
31.17	-14.46	0.093
31.17	-14.48	0.093
31.17	-14.49	0.093
31.17	-14.51	0.093
31.17	-14.53	0.093
31.18	-14.55	0.093
31.18	-14.56	0.093
31.18	-14.58	0.093
31.18	-14.60	0.093
31.18	-14.61	0.093
31.18	-14.63	0.093
31.18	-14.64	0.093
31.19	-14.66	0.093
31.19	-14.68	0.093
31.19	-14.70	0.093
31.19	-14.71	0.093
31.19	-14.73	0.093
31.19	-14.75	0.093
31.20	-14.76	0.093
31.20	-14.78	0.093
31.20	-14.79	0.093
31.20	-14.81	0.093
31.20	-14.83	0.093
31.21	-14.84	0.093
31.21	-14.86	0.093
31.21	-14.88	0.093
31.21	-14.89	0.093
31.21	-14.91	0.093
31.21	-14.93	0.093
31.22	-14.94	0.093
31.22	-14.96	0.093
31.22	-14.98	0.093
31.22	-14.99	0.093
31.22	-15.01	0.093
31.22	-15.03	0.093
31.23	-15.04	0.093
31.23	-15.06	0.093
31.23	-15.08	0.093
31.23	-15.10	0.093
31.23	-15.11	0.093
31.23	-15.13	0.093
31.23	-15.14	0.093
31.24	-15.16	0.093
31.24	-15.18	0.093
31.24	-15.19	0.093
31.24	-15.21	0.093
31.24	-15.23	0.093
31.24	-15.24	0.093
31.25	-15.26	0.093
31.25	-15.28	0.093
31.25	-15.29	0.093
31.25	-15.31	0.093
31.25	-15.33	0.093
31.26	-15.34	0.093
31.26	-15.36	0.093
31.26	-15.38	0.093
31.26	-15.39	0.093
31.26	-15.41	0.093
31.26	-15.43	0.093
31.27	-15.44	0.093
31.27	-15.46	0.093
31.27	-15.48	0.093
31.27	-15.49	0.093
31.27	-15.51	0.093
31.27	-15.53	0.093
31.28	-15.54	0.093
31.28	-15.56	0.093
31.28	-15.58	0.093
31.28	-15.59	0.093
31.28	-15.61	0.093
31.28	-15.63	0.093
31.28	-15.64	0.093
31.29	-15.66	0.093
31.29	-15.68	0.093
31.29	-15.69	0.093
31.29	-15.71	0.093
31.29	-15.73	0.093
31.29	-15.74	0.093
31.30	-15.76	0.093
31.30	-15.78	0.093
31.30	-15.79	0.093
31.30	-15.81	0.093
31.30	-15.83	0.093
31.31	-15.84	0.093
31.31	-15.86	0.093
31.31	-15.88	0.093
31.31	-15.89	0.093
31.31	-15.91	0.093
31.31	-15.93	0.093
31.32	-15.94	0.093
31.32	-15.96	0.093
31.32	-15.98	0.093
31.32	-15.99	0.093
31.32	-16.01	0.093
31.32	-16.03	0.093
31.33	-16.04	0.093
31.33	-16.06	0.093
31.33	-16.08	0.093
31.33	-16.09	0.093
31.33	-16.11	0.093
31.33	-16.13	0.093
31.33	-16.14	0.092
31.34	-16.16	0.092
31.34	-16.18	0.092
31.34	-16.19	0.092
31.34	-16.21	0.092
31.34	-16.23	0.092
31.34	-16.24	0.092
31.35	-16.26	0.092
31.35	-16.28	0.092
31.35	-16.29	0.092
31.35	-16.31	0.092
31.35	-16.33	0.092
31.36	-16.34	0.092
31.36	-16.36	0.092
31.36	-16.38	0.092
31.36	-16.39	0.092
31.36	-16.41	0.092
31.36	-16.43	0.092
31.37	-16.44	0.092
31.37	-16.46	0.092
31.37	-16.48	0.092
31.37	-16.49	0.092
31.37	-16.51	0.092
31.37	-16.53	0.092
31.38	-16.54	0.092
31.38	-16.56	0.092
31.38	-16.57	0.092
31.38	-16.59	0.092
31.38	-16.61	0.092
31.38	-16.63	0.092
31.38	-16.64	0.092
31.39	-16.66	0.092
31.39	-16.68	0.092
31.39	-16.69	0.092
31.39	-16.71	0.092
31.39	-16.72	0.092
31.39	-16.74	0.092
31.40	-16.76	0.092
31.40	-16.77	0.092
31.40	-16.79	0.092
31.40	-16.81	0.092
31.40	-16.83	0.092
31.41	-16.84	0.092
31.41	-16.86	0.092
31.41	-16.87	0.092
31.41	-16.89	0.092
31.41	-16.91	0.092
31.41	-16.92	0.092
31.42	-16.94	0.092
31.42	-16.96	0.092
31.42	-16.98	0.092
31.42	-16.99	0.092
31.42	-17.01	0.092
31.42	-17.02	0.092
31.43	-17.04	0.092
31.43	-17.06	0.092
31.43	-17.07	0.092
31.43	-17.09	0.092
31.43	-17.11	0.092
31.43	-17.12	0.092
31.43	-17.14	0.092
31.44	-17.16	0.092
31.44	-17.18	0.092
31.44	-17.19	0.092
31.44	-17.21	0.092
31.44	-17.23	0.092
31.44	-17.24	0.092
31.45	-17.26	0.092
31.45	-17.27	0.092
31.45	-17.29	0.092
31.45	-17.31	0.092
31.45	-17.32	0.092
31.46	-17.34	0.092
31.46	-17.36	0.092
31.46	-17.37	0.092
31.46	-17.39	0.092
31.46	-17.41	0.092
31.46	-17.42	0.092
31.47	-17.44	0.092
31.47	-17.46	0.092
31.47	-17.47	0.092
31.47	-17.49	0.092
31.47	-17.51	0.092
31.47	-17.52	0.092
31.48	-17.54	0.092
31.48	-17.56	0.092
31.48	-17.57	0.092
31.48	-17.59	0.092
31.48	-17.61	0.092
31.48	-17.62	0.092
31.48	-17.64	0.092
31.49	-17.66	0.092
31.49	-17.67	0.092
31.49	-17.69	0.092
31.49	-17.71	0.092
31.49	-17.72	0.092
31.49	-17.74	0.092
31.50	-17.76	0.092
31.50	-17.77	0.092
31.50	-17.79	0.092
31.50	-17.81	0.092
31.50	-17.82	0.092
31.51	-17.84	0.092
31.51	-17.86	0.092
31.51	-17.87	0.092
31.51	-17.89	0.092
31.51	-17.91	0.092
31.51	-17.92	0.092
31.52	-17.94	0.092
31.52	-17.96	0.092
31.52	-17.97	0.092
31.52	-17.99	0.092
31.52	-18.01	0.092
31.52	-18.02	0.092
31.53	-18.04	0.092
31.53	-18.06	0.092
31.53	-18.07	0.092
31.53	-18.09	0.092
31.53	-18.11	0.092
31.53	-18.12	0.092
31.53	-18.14	0.092
31.54	-18.16	0.092
31.54	-18.17	0.092
31.54	-18.19	0.092
31.54	-18.21	0.092
31.54	-18.22	0.092
31.54	-18.24	0.092
31.55	-18.26	0.092
31.55	-18.28	0.092
31.55	-18.29	0.092
31.55	-18.31	0.092
31.55	-18.32	0.092
31.56	-18.34	0.092
31.56	-18.36	0.092
31.56	-18.37	0.092
31.56	-18.39	0.092
31.56	-18.41	0.092
31.56	-18.42	0.092
31.57	-18.44	0.092
31.57	-18.46	0.091
31.57	-18.47	0.091
31.57	-18.49	0.091
31.57	-18.51	0.091
31.57	-18.52	0.091
31.58	-18.54	0.091
31.58	-18.56	0.091
31.58	-18.57	0.091
31.58	-18.59	0.091
31.58	-18.61	0.091
31.58	-18.62	0.091
31.58	-18.64	0.091
31.59	-18.66	0.091
31.59	-18.67	0.091
31.59	-18.69	0.091
31.59	-18.71	0.091
31.59	-18.72	0.091
31.59	-18.74	0.091
31.60	-18.76	0.091
31.60	-18.77	0.091
31.60	-18.79	0.091
31.60	-18.81	0.091
31.60	-18.82	0.091
31.61	-18.84	0.091
31.61	-18.86	0.091
31.61	-18.87	0.091
31.61	-18.89	0.091
31.61	-18.91	0.091
31.61	-18.92	0.091
31.62	-18.94	0.091
31.62	-18.96	0.091
31.62	-18.97	0.091
31.62	-18.99	0.091
31.62	-19.00	0.091
31.62	-19.02	0.091
31.63	-19.04	0.091
31.63	-19.06	0.091
31.63	-19.07	0.091
31.63	-19.09	0.091
31.63	-19.11	0.091
31.63	-19.12	0.091
31.63	-19.14	0.091
31.64	-19.16	0.091
31.64	-19.17	0.091
31.64	-19.19	0.091
31.64	-19.20	0.091
31.64	-19.22	0.091
31.64	-19.24	0.091
31.65	-19.25	0.091
31.65	-19.27	0.091
31.65	-19.29	0.091
31.65	-19.30	0.091
31.65	-19.32	0.091
31.66	-19.34	0.091
31.66	-19.35	0.091
31.66	-19.37	0.091
31.66	-19.39	0.091
31.66	-19.40	0.091
31.66	-19.42	0.091
31.67	-19.44	0.091
31.67	-19.46	0.091
31.67	-19.47	0.091
31.67	-19.49	0.091
31.67	-19.51	0.091
31.67	-19.52	0.091
31.68	-19.54	0.091
31.68	-19.56	0.091
31.68	-19.57	0.091
31.68	-19.59	0.091
31.68	-19.60	0.091
31.68	-19.62	0.091
31.68	-19.64	0.091
31.69	-19.66	0.091
31.69	-19.67	0.091
31.69	-19.69	0.091
31.69	-19.70	0.091
31.69	-19.72	0.091
31.69	-19.74	0.091
31.70	-19.75	0.091
31.70	-19.77	0.091
31.70	-19.79	0.091
31.70	-19.81	0.091
31.70	-19.82	0.091
31.71	-19.84	0.091
31.71	-19.85	0.091
31.71	-19.87	0.091
31.71	-19.89	0.091
31.71	-19.91	0.091
31.71	-19.92	0.091
31.72	-19.94	0.091
31.72	-19.96	0.091
31.72	-19.97	0.091
31.72	-19.99	0.091
31.72	-20.01	0.091
31.72	-20.02	0.091
31.73	-20.04	0.091
31.73	-20.06	0.091
31.73	-20.07	0.091
31.73	-20.09	0.091
31.73	-20.10	0.091
31.73	-20.12	0.091
31.73	-20.14	0.091
31.74	-20.16	0.091
31.74	-20.17	0.091
31.74	-20.19	0.091
31.74	-20.21	0.091
31.74	-20.22	0.091
31.74	-20.24	0.091
31.75	-20.25	0.091
31.75	-20.27	0.091
31.75	-20.29	0.091
31.75	-20.30	0.091
31.75	-20.32	0.091
31.76	-20.34	0.091
31.76	-20.35	0.091
31.76	-20.37	0.091
31.76	-20.39	0.091
31.76	-20.40	0.091
31.76	-20.42	0.091
31.77	-20.44	0.091
31.77	-20.45	0.091
31.77	-20.47	0.091
31.77	-20.49	0.091
31.77	-20.50	0.091
31.77	-20.52	0.091
31.78	-20.54	0.091
31.78	-20.55	0.091
31.78	-20.57	0.091
31.78	-20.59	0.091
31.78	-20.60	0.091
31.78	-20.62	0.091
31.78	-20.64	0.091
31.79	-20.65	0.091
31.79	-20.67	0.091
31.79	-20.69	0.091
31.79	-20.70	0.091
31.79	-20.72	0.091
31.79	-20.74	0.091
31.80	-20.75	0.091
31.80	-20.77	0.091
31.80	-20.79	0.091
31.80	-20.80	0.091
31.80	-20.82	0.091
31.81	-20.84	0.091
31.81	-20.85	0.091
31.81	-20.87	0.091
31.81	-20.89	0.091
31.81	-20.90	0.091
31.81	-20.92	0.091
31.82	-20.94	0.091
31.82	-20.95	0.091
31.82	-20.97	0.091
31.82	-20.99	0.091
31.82	-21.00	0.091
31.82	-21.02	0.091
31.83	-21.04	0.091
31.83	-21.05	0.091
31.83	-21.07	0.091
31.83	-21.09	0.091
31.83	-21.10	0.091
31.83	-21.12	0.091
31.83	-21.14	0.091
31.84	-21.15	0.090
31.84	-21.17	0.090
31.84	-21.19	0.090
31.84	-21.20	0.090
31.84	-21.22	0.090
31.84	-21.24	0.090
31.85	-21.25	0.090
31.85	-21.27	0.090
31.85	-21.29	0.090
31.85	-21.30	0.090
31.85	-21.32	0.090
31.86	-21.34	0.090
31.86	-21.35	0.090
31.86	-21.37	0.090
31.86	-21.39	0.090
31.86	-21.40	0.090
31.86	-21.42	0.090
31.87	-21.44	0.090
31.87	-21.45	0.090
31.87	-21.47	0.090
31.87	-21.49	0.090
31.87	-21.50	0.090
31.87	-21.52	0.090
31.88	-21.54	0.090
31.88	-21.55	0.090
31.88	-21.57	0.090
31.88	-21.59	0.090
31.88	-21.60	0.090
31.88	-21.62	0.090
31.88	-21.64	0.090
31.89	-21.65	0.090
31.89	-21.67	0.090
31.89	-21.69	0.090
31.89	-21.70	0.090
31.89	-21.72	0.090
31.89	-21.74	0.090
31.90	-21.75	0.090
31.90	-21.77	0.090
31.90	-21.79	0.090
31.90	-21.80	0.090
31.90	-21.82	0.090
31.91	-21.84	0.090
31.91	-21.85	0.090
31.91	-21.87	0.090
31.91	-21.89	0.090
31.91	-21.90	0.090
31.91	-21.92	0.090
31.92	-21.94	0.090
31.92	-21.95	0.090
31.92	-21.97	0.090
31.92	-21.99	0.090
31.92	-22.00	0.090
31.92	-22.02	0.090
31.93	-22.04	0.090
31.93	-22.05	0.090
31.93	-22.07	0.090
31.93	-22.09	0.090
31.93	-22.10	0.090
31.93	-22.12	0.090
31.93	-22.13	0.090
31.94	-22.15	0.090
31.94	-22.17	0.090
31.94	-22.19	0.090
31.94	-22.20	0.090
31.94	-22.22	0.090
31.94	-22.24	0.090
31.95	-22.25	0.090
31.95	-22.27	0.090
31.95	-22.29	0.090
31.95	-22.30	0.090
31.95	-22.32	0.090
31.96	-22.34	0.090
31.96	-22.35	0.090
31.96	-22.37	0.090
31.96	-22.39	0.090
31.96	-22.40	0.090
31.96	-22.42	0.090
31.97	-22.43	0.090
31.97	-22.45	0.090
31.97	-22.47	0.090
31.97	-22.49	0.090
31.97	-22.50	0.090
31.97	-22.52	0.090
31.98	-22.54	0.090
31.98	-22.55	0.090
31.98	-22.57	0.090
31.98	-22.58	0.090
31.98	-22.60	0.090
31.98	-22.62	0.090
31.98	-22.63	0.090
31.99	-22.65	0.090
31.99	-22.67	0.090
31.99	-22.69	0.090
31.99	-22.70	0.090
31.99	-22.72	0.090
31.99	-22.74	0.090
32.00	-22.75	0.090
32.00	-22.77	0.090
32.00	-22.79	0.090
32.00	-22.80	0.089
32.00	-22.82	0.089
32.01	-22.84	0.089
32.01	-22.85	0.089
32.01	-22.87	0.089
32.01	-22.88	0.089
32.01	-22.90	0.089
32.01	-22.92	0.089
32.02	-22.93	0.089
32.02	-22.95	0.089
32.02	-22.97	0.089
32.02	-22.99	0.089
32.02	-23.00	0.089
32.02	-23.02	0.089
32.03	-23.03	0.089
32.03	-23.05	0.089
32.03	-23.07	0.089
32.03	-23.08	0.089
32.03	-23.10	0.089
32.03	-23.12	0.089
32.03	-23.14	0.089
32.04	-23.15	0.089
32.04	-23.17	0.089
32.04	-23.19	0.089
32.04	-23.20	0.089
32.04	-23.22	0.089
32.04	-23.23	0.089
32.05	-23.25	0.089
32.05	-23.27	0.089
32.05	-23.28	0.089
32.05	-23.30	0.089
32.05	-23.32	0.089
32.06	-23.34	0.089
32.06	-23.35	0.089
32.06	-23.37	0.089
32.06	-23.38	0.089
32.06	-23.40	0.089
32.06	-23.42	0.089
32.07	-23.43	0.089
32.07	-23.45	0.089
32.07	-23.47	0.089
32.07	-23.48	0.089
32.07	-23.50	0.089
32.07	-23.52	0.089
32.08	-23.54	0.089
32.08	-23.55	0.089
32.08	-23.57	0.089
32.08	-23.58	0.089
32.08	-23.60	0.089
32.08	-23.62	0.089
32.08	-23.63	0.089
32.09	-23.65	0.089
32.09	-23.67	0.089
32.09	-23.68	0.089
32.09	-23.70	0.089
32.09	-23.72	0.089
32.09	-23.73	0.089
32.10	-23.75	0.089
32.10	-23.77	0.089
32.10	-23.79	0.089
32.10	-23.80	0.089
32.10	-23.82	0.089
32.11	-23.83	0.089
32.11	-23.85	0.089
32.11	-23.87	0.089
32.11	-23.88	0.089
32.11	-23.90	0.089
32.11	-23.92	0.089
32.12	-23.93	0.089
32.12	-23.95	0.089
32.12	-23.97	0.089
32.12	-23.98	0.089
32.12	-24.00	0.089
32.12	-24.02	0.089
32.13	-24.03	0.089
32.13	-24.05	0.089
32.13	-24.07	0.089
32.13	-24.08	0.089
32.13	-24.10	0.089
32.13	-24.12	0.089
32.13	-24.13	0.089
32.14	-24.15	0.089
32.14	-24.17	0.089
32.14	-24.18	0.089
32.14	-24.20	0.089
32.14	-24.22	0.089
32.14	-24.23	0.089
32.15	-24.25	0.089
32.15	-24.27	0.089
32.15	-24.28	0.089
32.15	-24.30	0.089
32.15	-24.32	0.089
32.16	-24.33	0.089
32.16	-24.35	0.089
32.16	-24.37	0.089
32.16	-24.38	0.089
32.16	-24.40	0.089
32.16	-24.42	0.089
32.17	-24.43	0.089
32.17	-24.45	0.089
32.17	-24.47	0.089
32.17	-24.48	0.089
32.17	-24.50	0.089
32.17	-24.52	0.089
32.18	-24.53	0.089
32.18	-24.55	0.089
32.18	-24.57	0.089
32.18	-24.58	0.088
32.18	-24.60	0.088
32.18	-24.62	0.088
32.18	-24.63	0.088
32.19	-24.65	0.088
32.19	-24.67	0.088
32.19	-24.68	0.088
32.19	-24.70	0.088
32.19	-24.72	0.088
32.19	-24.73	0.088
32.20	-24.75	0.088
32.20	-24.77	0.088
32.20	-24.78	0.088
32.20	-24.80	0.088
32.20	-24.82	0.088
32.21	-24.83	0.088
32.21	-24.85	0.088
32.21	-24.87	0.088
32.21	-24.88	0.088
32.21	-24.90	0.088
32.21	-24.92	0.088
32.22	-24.93	0.088
32.22	-24.95	0.088
32.22	-24.97	0.088
32.22	-24.98	0.088
32.22	-25.00	0.088
32.22	-25.02	0.088
32.23	-25.03	0.088
32.23	-25.05	0.088
32.23	-25.07	0.088
32.23	-25.08	0.088
32.23	-25.10	0.088
32.23	-25.12	0.088
32.23	-25.13	0.088
32.24	-25.15	0.088
32.24	-25.17	0.088
32.24	-25.18	0.088
32.24	-25.20	0.088
32.24	-25.22	0.088
32.24	-25.23	0.088
32.25	-25.25	0.088
32.25	-25.27	0.088
32.25	-25.28	0.088
32.25	-25.30	0.088
32.25	-25.32	0.088
32.26	-25.33	0.088
32.26	-25.35	0.088
32.26	-25.37	0.088
32.26	-25.38	0.088
32.26	-25.40	0.088
32.26	-25.42	0.088
32.27	-25.43	0.088
32.27	-25.45	0.088
32.27	-25.46	0.088
32.27	-25.48	0.088
32.27	-25.50	0.088
32.27	-25.52	0.088
32.28	-25.53	0.088
32.28	-25.55	0.088
32.28	-25.57	0.088
32.28	-25.58	0.088
32.28	-25.60	0.088
32.28	-25.62	0.088
32.28	-25.63	0.088
32.29	-25.65	0.088
32.29	-25.67	0.088
32.29	-25.68	0.088
32.29	-25.70	0.088
32.29	-25.72	0.088
32.29	-25.73	0.088
32.30	-25.75	0.088
32.30	-25.77	0.088
32.30	-25.78	0.088
32.30	-25.80	0.088
32.30	-25.82	0.088
32.31	-25.83	0.088
32.31	-25.85	0.088
32.31	-25.86	0.088
32.31	-25.88	0.088
32.31	-25.90	0.088
32.31	-25.92	0.088
32.32	-25.93	0.088
32.32	-25.95	0.088
32.32	-25.97	0.088
32.32	-25.98	0.088
32.32	-26.00	0.088
32.32	-26.02	0.088
32.33	-26.03	0.088
32.33	-26.05	0.088
32.33	-26.06	0.088
32.33	-26.08	0.088
32.33	-26.10	0.088
32.33	-26.12	0.088
32.33	-26.13	0.088
32.34	-26.15	0.088
32.34	-26.16	0.088
32.34	-26.18	0.087
32.34	-26.20	0.087
32.34	-26.21	0.087
32.34	-26.23	0.087
32.35	-26.25	0.087
32.35	-26.26	0.087
32.35	-26.28	0.087
32.35	-26.30	0.087
32.35	-26.31	0.087
32.36	-26.33	0.087
32.36	-26.35	0.087
32.36	-26.36	0.087
32.36	-26.38	0.087
32.36	-26.40	0.087
32.36	-26.42	0.087
32.37	-26.43	0.087
32.37	-26.45	0.087
32.37	-26.47	0.087
32.37	-26.48	0.087
32.37	-26.50	0.087
32.37	-26.52	0.087
32.38	-26.53	0.087
32.38	-26.55	0.087
32.38	-26.57	0.087
32.38	-26.58	0.087
32.38	-26.60	0.087
32.38	-26.61	0.087
32.38	-26.63	0.087
32.39	-26.65	0.087
32.39	-26.66	0.087
32.39	-26.68	0.087
32.39	-26.70	0.087
32.39	-26.71	0.087
32.39	-26.73	0.087
32.40	-26.75	0.087
32.40	-26.77	0.087
32.40	-26.78	0.087
32.40	-26.80	0.087
32.40	-26.82	0.087
32.41	-26.83	0.087
32.41	-26.85	0.087
32.41	-26.87	0.087
32.41	-26.88	0.087
32.41	-26.90	0.087
32.41	-26.92	0.087
32.42	-26.93	0.087
32.42	-26.95	0.087
32.42	-26.96	0.087
32.42	-26.98	0.087
32.42	-27.00	0.087
32.42	-27.01	0.087
32.43	-27.03	0.087
32.43	-27.05	0.087
32.43	-27.06	0.087
32.43	-27.08	0.087
32.43	-27.10	0.087
32.43	-27.11	0.087
32.43	-27.13	0.087
32.44	-27.15	0.087
32.44	-27.16	0.087
32.44	-27.18	0.087
32.44	-27.20	0.087
32.44	-27.21	0.087
32.44	-27.23	0.087
32.45	-27.25	0.087
32.45	-27.26	0.087
32.45	-27.28	0.087
32.45	-27.30	0.087
32.45	-27.32	0.087
32.46	-27.33	0.087
32.46	-27.35	0.087
32.46	-27.36	0.087
32.46	-27.38	0.087
32.46	-27.40	0.087
32.46	-27.41	0.087
32.47	-27.43	0.087
32.47	-27.45	0.087
32.47	-27.47	0.087
32.47	-27.48	0.087
32.47	-27.50	0.087
32.47	-27.51	0.087
32.48	-27.53	0.087
32.48	-27.55	0.087
32.48	-27.56	0.087
32.48	-27.58	0.087
32.48	-27.60	0.087
32.48	-27.61	0.087
32.48	-27.63	0.087
32.49	-27.65	0.087
32.49	-27.66	0.087
32.49	-27.68	0.087
32.49	-27.70	0.087
32.49	-27.71	0.087
32.49	-27.73	0.087
32.50	-27.75	0.087
32.50	-27.76	0.087
32.50	-27.78	0.087
32.50	-27.80	0.087
32.50	-27.81	0.087
32.51	-27.83	0.087
32.51	-27.85	0.087
32.51	-27.86	0.087
32.51	-27.88	0.087
32.51	-27.90	0.087
32.51	-27.91	0.087
32.52	-27.93	0.087
32.52	-27.95	0.086
32.52	-27.96	0.086
32.52	-27.98	0.086
32.52	-28.00	0.086
32.52	-28.01	0.086
32.53	-28.03	0.086
32.53	-28.05	0.086
32.53	-28.06	0.087
32.53	-28.08	0.087
32.53	-28.10	0.087
32.53	-28.11	0.086
32.53	-28.13	0.086
32.54	-28.15	0.086
32.54	-28.16	0.086
32.54	-28.18	0.086
32.54	-28.20	0.086
32.54	-28.21	0.086
32.54	-28.23	0.086
32.55	-28.25	0.086
32.55	-28.26	0.086
32.55	-28.28	0.086
32.55	-28.30	0.086
32.55	-28.31	0.086
32.56	-28.33	0.086
32.56	-28.35	0.086
32.56	-28.36	0.086
32.56	-28.38	0.086
32.56	-28.40	0.086
32.56	-28.41	0.086
32.57	-28.43	0.086
32.57	-28.44	0.086
32.57	-28.46	0.086
32.57	-28.48	0.086
32.57	-28.50	0.086
32.57	-28.51	0.086
32.58	-28.53	0.086
32.58	-28.55	0.086
32.58	-28.56	0.086
32.58	-28.58	0.086
32.58	-28.60	0.086
32.58	-28.61	0.086
32.58	-28.63	0.086
32.59	-28.65	0.086
32.59	-28.66	0.086
32.59	-28.68	0.086
32.59	-28.70	0.086
32.59	-28.71	0.086
32.59	-28.73	0.086
32.60	-28.75	0.086
32.60	-28.76	0.086
32.60	-28.78	0.086
32.60	-28.80	0.086
32.60	-28.81	0.086
32.61	-28.83	0.086
32.61	-28.85	0.086
32.61	-28.86	0.086
32.61	-28.88	0.086
32.61	-28.90	0.086
32.61	-28.91	0.086
32.62	-28.93	0.086
32.62	-28.95	0.086
32.62	-28.96	0.086
32.62	-28.98	0.086
32.62	-29.00	0.086
32.62	-29.01	0.086
32.63	-29.03	0.086
32.63	-29.05	0.086
32.63	-29.06	0.086
32.63	-29.08	0.086
32.63	-29.10	0.086
32.63	-29.11	0.086
32.63	-29.13	0.086
32.64	-29.15	0.086
32.64	-29.16	0.086
32.64	-29.18	0.086
32.64	-29.19	0.086
32.64	-29.21	0.086
32.64	-29.23	0.086
32.65	-29.24	0.086
32.65	-29.26	0.086
32.65	-29.28	0.086
32.65	-29.30	0.086
32.65	-29.31	0.086
32.66	-29.33	0.086
32.66	-29.35	0.086
32.66	-29.36	0.086
32.66	-29.38	0.086
32.66	-29.39	0.086
32.66	-29.41	0.086
32.67	-29.43	0.086
32.67	-29.44	0.086
32.67	-29.46	0.086
32.67	-29.48	0.086
32.67	-29.49	0.086
32.67	-29.51	0.086
32.68	-29.53	0.086
32.68	-29.55	0.086
32.68	-29.56	0.086
32.68	-29.58	0.086
32.68	-29.60	0.086
32.68	-29.61	0.086
32.68	-29.63	0.086
32.69	-29.65	0.086
32.69	-29.66	0.086
32.69	-29.68	0.086
32.69	-29.69	0.086
32.69	-29.71	0.086
32.69	-29.73	0.086
32.70	-29.74	0.086
32.70	-29.76	0.086
32.70	-29.78	0.086
32.70	-29.79	0.086
32.70	-29.81	0.086
32.71	-29.83	0.086
32.71	-29.85	0.086
32.71	-29.86	0.086
32.71	-29.88	0.086
32.71	-29.90	0.086
32.71	-29.91	0.086
32.72	-29.93	0.086
32.72	-29.94	0.086
32.72	-29.96	0.086
32.72	-29.98	0.086
32.72	-30.00	0.086
32.72	-30.01	0.086
32.73	-30.03	0.086
32.73	-30.04	0.086
32.73	-30.06	0.086
32.73	-30.08	0.086
32.73	-30.09	0.086
32.73	-30.11	0.086
32.73	-30.13	0.086
32.74	-30.14	0.086
32.74	-30.16	0.086
32.74	-30.18	0.086
32.74	-30.19	0.086
32.74	-30.21	0.086
32.74	-30.23	0.086
32.75	-30.24	0.086
32.75	-30.26	0.086
32.75	-30.28	0.086
32.75	-30.29	0.086
32.75	-30.31	0.086
32.76	-30.33	0.086
32.76	-30.34	0.086
32.76	-30.36	0.086
32.76	-30.38	0.086
32.76	-30.40	0.086
32.76	-30.41	0.086
32.77	-30.43	0.086
32.77	-30.44	0.086
32.77	-30.46	0.086
32.77	-30.48	0.086
32.77	-30.49	0.086
32.77	-30.51	0.086
32.78	-30.53	0.086
32.78	-30.54	0.086
32.78	-30.56	0.086
32.78	-30.58	0.086
32.78	-30.59	0.086
32.78	-30.61	0.086
32.78	-30.63	0.086
32.79	-30.64	0.086
32.79	-30.66	0.086
32.79	-30.68	0.086
32.79	-30.69	0.086
32.79	-30.71	0.086
32.79	-30.73	0.086
32.80	-30.74	0.086
32.80	-30.76	0.086
32.80	-30.78	0.086
32.80	-30.79	0.086
