Filename	LLM_EP10_Cur
Instrument name	DSC2A-01799 (192.168.1.250)
Operator	
rundate	15/05/2025
Sample name	LLM_EP10_Cur
proceduresegments	Ramp 10.00 °C/min to 25.00 °C; Ramp 10.00 °C/min to 135.00 °C; Isothermal 5.0 min; Ramp 10.00 °C/min to -50.00 °C; Isothermal 5.0 min; Ramp 10.00 °C/min to 200.00 °C; Isothermal 5.0 min; Ramp 10.00 °C/min to -50.00 °C; Isothermal 5.0 min; Ramp 10.00 °C/min to 200.00 °C; Isothermal 5.0 min; Ramp 10.00 °C/min to -50.00 °C
[step]
Ramp 10.00 °C/min to 25.0000 °C
Time	Temperature	Heat Flow (Normalized)
min	°C	W/g
68.65	200.00	0.048
68.65	200.00	0.048
68.65	200.00	0.048
68.65	200.00	0.048
68.66	200.00	0.048
68.66	200.00	0.048
68.66	200.00	0.048
68.66	200.00	0.048
68.66	200.00	0.048
68.66	200.00	0.048
68.67	200.00	0.048
68.67	200.00	0.048
68.67	200.00	0.048
68.67	200.00	0.048
68.67	200.00	0.048
68.68	200.00	0.048
68.68	200.00	0.048
68.68	200.00	0.048
68.68	200.00	0.048
68.68	200.00	0.048
68.68	200.00	0.048
68.69	200.00	0.048
68.69	200.00	0.048
68.69	200.00	0.048
68.69	200.00	0.048
68.69	200.00	0.048
68.69	200.00	0.048
68.70	200.00	0.048
68.70	200.00	0.048
68.70	200.00	0.048
68.70	200.00	0.048
68.70	200.00	0.048
68.70	200.00	0.048
68.70	200.00	0.048
68.71	200.00	0.048
68.71	200.00	0.048
68.71	200.00	0.048
68.71	200.00	0.048
68.71	200.00	0.048
68.71	200.00	0.048
68.72	200.00	0.048
68.72	200.00	0.048
68.72	200.00	0.048
68.72	200.00	0.048
68.72	200.00	0.048
68.73	200.00	0.048
68.73	200.00	0.048
68.73	200.00	0.048
68.73	200.00	0.048
68.73	200.00	0.048
68.73	200.00	0.048
68.74	200.00	0.048
68.74	200.00	0.048
68.74	200.00	0.048
68.74	200.00	0.048
68.74	200.00	0.048
68.74	200.00	0.048
68.75	200.00	0.048
68.75	200.00	0.048
68.75	200.00	0.048
68.75	200.00	0.048
68.75	200.00	0.048
68.75	200.00	0.048
68.75	200.00	0.048
68.76	200.00	0.048
68.76	200.00	0.048
68.76	200.00	0.048
68.76	200.00	0.048
68.76	200.00	0.048
68.76	200.00	0.048
68.77	200.00	0.048
68.77	200.00	0.048
68.77	200.00	0.048
68.77	200.00	0.048
68.77	200.00	0.048
68.78	200.00	0.048
68.78	200.00	0.048
68.78	200.00	0.048
68.78	200.00	0.048
68.78	200.00	0.048
68.78	200.00	0.048
68.79	200.00	0.048
68.79	200.00	0.048
68.79	200.00	0.048
68.79	200.00	0.048
68.79	200.00	0.048
68.79	200.00	0.048
68.80	200.00	0.048
68.80	200.00	0.048
68.80	200.00	0.048
68.80	200.00	0.048
68.80	200.00	0.048
68.80	200.00	0.048
68.80	200.00	0.048
68.81	200.00	0.048
68.81	200.00	0.048
68.81	200.00	0.048
68.81	200.00	0.048
68.81	200.00	0.048
68.81	200.00	0.048
68.82	200.00	0.048
68.82	200.00	0.048
68.82	200.00	0.048
68.82	200.00	0.048
68.82	200.00	0.048
68.83	200.00	0.048
68.83	200.00	0.048
68.83	200.00	0.048
68.83	200.00	0.048
68.83	200.00	0.048
68.83	200.00	0.048
68.84	200.00	0.048
68.84	200.00	0.048
68.84	200.00	0.048
68.84	200.00	0.048
68.84	200.00	0.048
68.84	200.00	0.048
68.85	200.00	0.048
68.85	200.00	0.048
68.85	200.00	0.048
68.85	200.00	0.048
68.85	200.00	0.048
68.85	200.00	0.048
68.85	200.00	0.048
68.86	200.00	0.048
68.86	200.00	0.048
68.86	200.00	0.048
68.86	200.00	0.048
68.86	200.00	0.048
68.86	200.00	0.048
68.87	200.00	0.048
68.87	200.00	0.048
68.87	200.00	0.048
68.87	200.00	0.048
68.87	200.00	0.048
68.88	200.00	0.048
68.88	200.00	0.048
68.88	200.00	0.048
68.88	200.00	0.048
68.88	200.00	0.048
68.88	200.00	0.048
68.89	200.00	0.048
68.89	200.00	0.048
68.89	200.00	0.048
68.89	200.00	0.048
68.89	200.00	0.048
68.89	200.00	0.048
68.90	200.00	0.048
68.90	200.00	0.048
68.90	200.00	0.048
68.90	200.00	0.048
68.90	200.00	0.048
68.90	200.00	0.048
68.90	200.00	0.048
68.91	200.00	0.048
68.91	200.00	0.048
68.91	200.00	0.048
68.91	200.00	0.048
68.91	200.00	0.048
68.91	200.00	0.048
68.92	200.00	0.048
68.92	200.00	0.048
68.92	200.00	0.048
68.92	200.00	0.048
68.92	200.00	0.048
68.93	200.00	0.048
68.93	200.00	0.048
68.93	200.00	0.048
68.93	200.00	0.048
68.93	200.00	0.048
68.93	200.00	0.048
68.94	200.00	0.048
68.94	200.00	0.048
68.94	200.00	0.048
68.94	200.00	0.048
68.94	200.00	0.048
68.94	200.00	0.048
68.95	200.00	0.048
68.95	200.00	0.048
68.95	200.00	0.048
68.95	200.00	0.048
68.95	200.00	0.048
68.95	200.00	0.048
68.95	200.00	0.048
68.96	200.00	0.048
68.96	200.00	0.048
68.96	200.00	0.048
68.96	200.00	0.048
68.96	200.00	0.048
68.96	200.00	0.048
68.97	200.00	0.048
68.97	200.00	0.048
68.97	200.00	0.048
68.97	200.00	0.048
68.97	200.00	0.048
68.98	200.00	0.048
68.98	200.00	0.048
68.98	200.00	0.048
68.98	200.00	0.048
68.98	200.00	0.048
68.98	200.00	0.048
68.99	200.00	0.048
68.99	200.00	0.048
68.99	200.00	0.048
68.99	200.00	0.048
68.99	200.00	0.048
68.99	200.00	0.048
69.00	200.00	0.048
69.00	200.00	0.048
69.00	200.00	0.048
69.00	200.00	0.048
69.00	200.00	0.048
69.00	200.00	0.048
69.00	200.00	0.048
69.01	200.00	0.048
69.01	200.00	0.048
69.01	200.00	0.048
69.01	200.00	0.048
69.01	200.00	0.048
69.01	200.00	0.048
69.02	200.00	0.048
69.02	200.00	0.048
69.02	200.00	0.048
69.02	200.00	0.048
69.02	200.00	0.048
69.03	200.00	0.048
69.03	200.00	0.048
69.03	200.00	0.048
69.03	200.00	0.048
69.03	200.00	0.048
69.03	200.00	0.048
69.04	200.00	0.048
69.04	200.00	0.048
69.04	200.00	0.048
69.04	200.00	0.048
69.04	200.00	0.048
69.04	200.00	0.048
69.05	200.00	0.048
69.05	200.00	0.048
69.05	200.00	0.048
69.05	200.00	0.048
69.05	200.00	0.048
69.05	200.00	0.048
69.05	200.00	0.048
69.06	200.00	0.048
69.06	200.00	0.048
69.06	200.00	0.048
69.06	200.00	0.048
69.06	200.00	0.048
69.06	200.00	0.048
69.07	200.00	0.048
69.07	200.00	0.048
69.07	200.00	0.048
69.07	200.00	0.048
69.07	200.00	0.048
69.08	200.00	0.048
69.08	200.00	0.048
69.08	200.00	0.048
69.08	200.00	0.048
69.08	200.00	0.048
69.08	200.00	0.048
69.09	200.00	0.048
69.09	200.00	0.048
69.09	200.00	0.048
69.09	200.00	0.048
69.09	200.00	0.048
69.09	200.00	0.048
69.10	200.00	0.048
69.10	200.00	0.048
69.10	200.00	0.048
69.10	200.00	0.048
69.10	200.00	0.048
69.10	200.00	0.048
69.10	200.00	0.048
69.11	200.00	0.048
69.11	200.00	0.048
69.11	200.00	0.048
69.11	200.00	0.048
69.11	200.00	0.048
69.11	200.00	0.048
69.12	200.00	0.048
69.12	200.00	0.048
69.12	200.00	0.048
69.12	200.00	0.048
69.12	200.00	0.048
69.13	200.00	0.048
69.13	200.00	0.048
69.13	200.00	0.048
69.13	200.00	0.048
69.13	200.00	0.048
69.13	200.00	0.048
69.14	200.00	0.048
69.14	200.00	0.048
69.14	200.00	0.048
69.14	200.00	0.048
69.14	200.00	0.048
69.14	200.00	0.048
69.15	200.00	0.048
69.15	200.00	0.048
69.15	200.00	0.048
69.15	200.00	0.048
69.15	200.00	0.048
69.15	200.00	0.048
69.15	200.00	0.048
69.16	200.00	0.048
69.16	200.00	0.048
69.16	200.00	0.048
69.16	200.00	0.048
69.16	200.00	0.048
69.16	200.00	0.048
69.17	200.00	0.048
69.17	200.00	0.048
69.17	200.00	0.048
69.17	200.00	0.048
69.17	200.00	0.048
69.18	200.00	0.048
69.18	200.00	0.048
69.18	200.00	0.048
69.18	200.00	0.048
69.18	200.00	0.048
69.18	200.00	0.048
69.19	200.00	0.048
69.19	200.00	0.048
69.19	200.00	0.048
69.19	200.00	0.048
69.19	200.00	0.048
69.19	200.00	0.048
69.20	200.00	0.048
69.20	200.00	0.048
69.20	200.00	0.048
69.20	200.00	0.048
69.20	200.00	0.048
69.20	200.00	0.048
69.20	200.00	0.048
69.21	200.00	0.048
69.21	200.00	0.048
69.21	200.00	0.048
69.21	200.00	0.048
69.21	200.00	0.048
69.21	200.00	0.048
69.22	200.00	0.048
69.22	200.00	0.048
69.22	200.00	0.048
69.22	200.00	0.048
69.22	200.00	0.048
69.23	200.00	0.048
69.23	200.00	0.048
69.23	200.00	0.048
69.23	200.00	0.048
69.23	200.00	0.048
69.23	200.00	0.048
69.24	200.00	0.048
69.24	200.00	0.048
69.24	200.00	0.048
69.24	200.00	0.048
69.24	200.00	0.048
69.24	200.00	0.048
69.25	200.00	0.048
69.25	200.00	0.048
69.25	200.00	0.048
69.25	200.00	0.048
69.25	200.00	0.048
69.25	200.00	0.048
69.25	200.00	0.048
69.26	200.00	0.048
69.26	200.00	0.048
69.26	200.00	0.048
69.26	200.00	0.048
69.26	200.00	0.048
69.26	200.00	0.048
69.27	200.00	0.048
69.27	200.00	0.048
69.27	200.00	0.048
69.27	200.00	0.048
69.27	200.00	0.048
69.28	200.00	0.048
69.28	200.00	0.048
69.28	200.00	0.048
69.28	200.00	0.048
69.28	200.00	0.048
69.28	200.00	0.048
69.29	200.00	0.048
69.29	200.00	0.048
69.29	200.00	0.048
69.29	200.00	0.048
69.29	200.00	0.048
69.29	200.00	0.048
69.30	200.00	0.048
69.30	200.00	0.048
69.30	200.00	0.048
69.30	200.00	0.048
69.30	200.00	0.048
69.30	200.00	0.048
69.30	200.00	0.048
69.31	200.00	0.048
69.31	200.00	0.048
69.31	200.00	0.048
69.31	200.00	0.048
69.31	200.00	0.048
69.31	200.00	0.048
69.32	200.00	0.048
69.32	200.00	0.048
69.32	200.00	0.048
69.32	200.00	0.048
69.32	200.00	0.048
69.33	200.00	0.048
69.33	200.00	0.048
69.33	200.00	0.048
69.33	200.00	0.048
69.33	200.00	0.048
69.33	200.00	0.048
69.34	200.00	0.048
69.34	200.00	0.048
69.34	200.00	0.048
69.34	200.00	0.048
69.34	200.00	0.048
69.34	200.00	0.048
69.35	200.00	0.048
69.35	200.00	0.048
69.35	200.00	0.048
69.35	200.00	0.048
69.35	200.00	0.048
69.35	200.00	0.048
69.35	200.00	0.048
69.36	200.00	0.048
69.36	200.00	0.048
69.36	200.00	0.048
69.36	200.00	0.048
69.36	200.00	0.048
69.36	200.00	0.048
69.37	200.00	0.048
69.37	200.00	0.048
69.37	200.00	0.048
69.37	200.00	0.048
69.37	200.00	0.048
69.38	200.00	0.048
69.38	200.00	0.048
69.38	200.00	0.048
69.38	200.00	0.048
69.38	200.00	0.048
69.38	200.00	0.048
69.39	200.00	0.048
69.39	200.00	0.048
69.39	200.00	0.048
69.39	200.00	0.048
69.39	200.00	0.048
69.39	200.00	0.048
69.40	200.00	0.048
69.40	200.00	0.048
69.40	200.00	0.048
69.40	200.00	0.048
69.40	200.00	0.048
69.40	200.00	0.048
69.40	200.00	0.048
69.41	200.00	0.048
69.41	200.00	0.048
69.41	200.00	0.048
69.41	200.00	0.048
69.41	200.00	0.048
69.41	200.00	0.048
69.42	200.00	0.048
69.42	200.00	0.048
69.42	200.00	0.048
69.42	200.00	0.048
69.42	200.00	0.048
69.43	200.00	0.048
69.43	200.00	0.048
69.43	200.00	0.048
69.43	200.00	0.048
69.43	200.00	0.048
69.43	200.00	0.048
69.44	200.00	0.048
69.44	200.00	0.048
69.44	200.00	0.048
69.44	200.00	0.048
69.44	200.00	0.048
69.44	200.00	0.048
69.45	200.00	0.048
69.45	200.00	0.048
69.45	200.00	0.048
69.45	200.00	0.048
69.45	200.00	0.048
69.45	200.00	0.048
69.45	200.00	0.048
69.46	200.00	0.048
69.46	200.00	0.048
69.46	200.00	0.048
69.46	200.00	0.048
69.46	200.00	0.048
69.46	200.00	0.048
69.47	200.00	0.048
69.47	200.00	0.048
69.47	200.00	0.048
69.47	200.00	0.048
69.47	200.00	0.048
69.48	200.00	0.048
69.48	200.00	0.048
69.48	200.00	0.048
69.48	200.00	0.048
69.48	200.00	0.048
69.48	200.00	0.048
69.49	200.00	0.048
69.49	200.00	0.048
69.49	200.00	0.048
69.49	200.00	0.048
69.49	200.00	0.048
69.49	200.00	0.048
69.50	200.00	0.048
69.50	200.00	0.048
69.50	200.00	0.048
69.50	200.00	0.048
69.50	200.00	0.048
69.50	200.00	0.048
69.50	200.00	0.048
69.51	200.00	0.048
69.51	200.00	0.048
69.51	200.00	0.048

[step]
Ramp 10.00 °C/min to -50.0000 °C
Time	Temperature	Heat Flow (Normalized)
min	°C	W/g
69.51	200.00	0.048
69.51	200.00	0.048
69.51	200.00	0.048
69.52	200.00	0.048
69.52	200.00	0.048
69.52	200.00	0.048
69.52	200.00	0.048
69.52	200.00	0.048
69.53	200.00	0.048
69.53	200.00	0.048
69.53	200.00	0.048
69.53	200.00	0.048
69.53	200.00	0.048
69.53	200.00	0.048
69.54	200.00	0.048
69.54	200.00	0.048
69.54	200.00	0.048
69.54	200.00	0.048
69.54	200.00	0.048
69.54	200.00	0.048
69.55	200.00	0.048
69.55	200.00	0.048
69.55	200.00	0.048
69.55	200.00	0.048
69.55	199.99	0.048
69.55	199.99	0.048
69.55	199.99	0.048
69.56	199.99	0.048
69.56	199.99	0.048
69.56	199.99	0.048
69.56	199.99	0.048
69.56	199.99	0.048
69.56	199.98	0.048
69.57	199.98	0.048
69.57	199.98	0.048
69.57	199.98	0.048
69.57	199.97	0.048
69.57	199.97	0.048
69.58	199.97	0.048
69.58	199.97	0.048
69.58	199.96	0.048
69.58	199.96	0.048
69.58	199.96	0.048
69.58	199.95	0.048
69.59	199.95	0.048
69.59	199.95	0.049
69.59	199.94	0.049
69.59	199.94	0.049
69.59	199.93	0.049
69.59	199.93	0.049
69.60	199.92	0.049
69.60	199.92	0.049
69.60	199.91	0.049
69.60	199.91	0.049
69.60	199.90	0.049
69.60	199.90	0.049
69.60	199.89	0.050
69.61	199.88	0.050
69.61	199.88	0.050
69.61	199.87	0.051
69.61	199.86	0.051
69.61	199.86	0.051
69.61	199.85	0.052
69.62	199.84	0.052
69.62	199.83	0.053
69.62	199.83	0.054
69.62	199.82	0.054
69.62	199.81	0.055
69.63	199.80	0.056
69.63	199.79	0.057
69.63	199.78	0.058
69.63	199.78	0.058
69.63	199.77	0.059
69.63	199.76	0.060
69.64	199.75	0.061
69.64	199.74	0.062
69.64	199.73	0.063
69.64	199.72	0.064
69.64	199.71	0.065
69.64	199.70	0.066
69.65	199.69	0.067
69.65	199.68	0.068
69.65	199.67	0.069
69.65	199.66	0.070
69.65	199.65	0.071
69.65	199.64	0.072
69.65	199.63	0.074
69.66	199.62	0.075
69.66	199.61	0.076
69.66	199.59	0.078
69.66	199.59	0.079
69.66	199.57	0.081
69.66	199.56	0.082
69.67	199.55	0.083
69.67	199.54	0.085
69.67	199.53	0.087
69.67	199.52	0.088
69.67	199.51	0.090
69.68	199.49	0.091
69.68	199.48	0.093
69.68	199.47	0.094
69.68	199.46	0.096
69.68	199.45	0.097
69.68	199.43	0.099
69.69	199.42	0.101
69.69	199.41	0.102
69.69	199.40	0.104
69.69	199.39	0.106
69.69	199.38	0.107
69.69	199.36	0.109
69.70	199.35	0.111
69.70	199.34	0.113
69.70	199.33	0.115
69.70	199.31	0.117
69.70	199.30	0.119
69.70	199.29	0.120
69.70	199.28	0.122
69.71	199.26	0.124
69.71	199.25	0.125
69.71	199.24	0.127
69.71	199.23	0.129
69.71	199.21	0.131
69.71	199.20	0.132
69.72	199.19	0.134
69.72	199.18	0.136
69.72	199.16	0.138
69.72	199.15	0.140
69.72	199.14	0.142
69.73	199.12	0.143
69.73	199.11	0.145
69.73	199.10	0.147
69.73	199.09	0.148
69.73	199.07	0.150
69.73	199.06	0.152
69.74	199.05	0.153
69.74	199.03	0.155
69.74	199.02	0.157
69.74	199.01	0.159
69.74	198.99	0.161
69.74	198.98	0.163
69.75	198.97	0.165
69.75	198.95	0.167
69.75	198.94	0.168
69.75	198.93	0.170
69.75	198.92	0.171
69.75	198.90	0.173
69.75	198.89	0.174
69.76	198.87	0.176
69.76	198.86	0.178
69.76	198.85	0.179
69.76	198.83	0.181
69.76	198.82	0.182
69.76	198.81	0.184
69.77	198.79	0.186
69.77	198.78	0.187
69.77	198.77	0.189
69.77	198.75	0.191
69.77	198.74	0.192
69.78	198.73	0.194
69.78	198.71	0.195
69.78	198.70	0.197
69.78	198.68	0.198
69.78	198.67	0.199
69.78	198.66	0.201
69.79	198.64	0.203
69.79	198.63	0.204
69.79	198.62	0.205
69.79	198.60	0.207
69.79	198.59	0.208
69.79	198.57	0.209
69.80	198.56	0.211
69.80	198.55	0.212
69.80	198.53	0.214
69.80	198.52	0.215
69.80	198.50	0.216
69.80	198.49	0.218
69.80	198.47	0.219
69.81	198.46	0.221
69.81	198.45	0.222
69.81	198.43	0.224
69.81	198.42	0.225
69.81	198.40	0.226
69.81	198.39	0.228
69.82	198.38	0.229
69.82	198.36	0.230
69.82	198.35	0.232
69.82	198.33	0.233
69.82	198.32	0.234
69.83	198.30	0.235
69.83	198.29	0.236
69.83	198.28	0.238
69.83	198.26	0.239
69.83	198.25	0.240
69.83	198.23	0.241
69.84	198.22	0.242
69.84	198.20	0.243
69.84	198.19	0.245
69.84	198.17	0.246
69.84	198.16	0.247
69.84	198.14	0.248
69.85	198.13	0.249
69.85	198.12	0.251
69.85	198.10	0.252
69.85	198.09	0.253
69.85	198.07	0.254
69.85	198.06	0.255
69.85	198.04	0.256
69.86	198.03	0.257
69.86	198.01	0.258
69.86	198.00	0.259
69.86	197.98	0.260
69.86	197.97	0.261
69.86	197.95	0.261
69.87	197.94	0.263
69.87	197.92	0.264
69.87	197.91	0.265
69.87	197.89	0.266
69.87	197.88	0.268
69.88	197.86	0.268
69.88	197.85	0.269
69.88	197.83	0.270
69.88	197.82	0.271
69.88	197.80	0.272
69.88	197.79	0.273
69.89	197.78	0.274
69.89	197.76	0.275
69.89	197.75	0.276
69.89	197.73	0.277
69.89	197.71	0.278
69.89	197.70	0.279
69.90	197.69	0.280
69.90	197.67	0.281
69.90	197.65	0.281
69.90	197.64	0.282
69.90	197.62	0.282
69.90	197.61	0.283
69.90	197.59	0.284
69.91	197.58	0.285
69.91	197.56	0.285
69.91	197.55	0.287
69.91	197.53	0.288
69.91	197.52	0.289
69.91	197.50	0.290
69.92	197.49	0.290
69.92	197.47	0.291
69.92	197.46	0.292
69.92	197.44	0.292
69.92	197.43	0.293
69.93	197.41	0.293
69.93	197.40	0.294
69.93	197.38	0.295
69.93	197.37	0.296
69.93	197.35	0.297
69.93	197.34	0.298
69.94	197.32	0.298
69.94	197.31	0.299
69.94	197.29	0.300
69.94	197.27	0.300
69.94	197.26	0.301
69.94	197.24	0.301
69.95	197.23	0.302
69.95	197.21	0.303
69.95	197.20	0.303
69.95	197.18	0.304
69.95	197.17	0.305
69.95	197.15	0.306
69.95	197.14	0.306
69.96	197.12	0.307
69.96	197.11	0.307
69.96	197.09	0.308
69.96	197.07	0.308
69.96	197.06	0.309
69.96	197.04	0.310
69.97	197.03	0.311
69.97	197.01	0.311
69.97	197.00	0.312
69.97	196.98	0.313
69.97	196.97	0.313
69.98	196.95	0.314
69.98	196.94	0.315
69.98	196.92	0.315
69.98	196.90	0.315
69.98	196.89	0.316
69.98	196.87	0.316
69.99	196.86	0.317
69.99	196.84	0.317
69.99	196.83	0.318
69.99	196.81	0.318
69.99	196.79	0.319
69.99	196.78	0.320
70.00	196.76	0.320
70.00	196.75	0.321
70.00	196.73	0.322
70.00	196.72	0.322
70.00	196.70	0.322
70.00	196.68	0.323
70.00	196.67	0.323
70.01	196.65	0.323
70.01	196.64	0.323
70.01	196.62	0.324
70.01	196.61	0.324
70.01	196.59	0.325
70.01	196.58	0.325
70.02	196.56	0.326
70.02	196.54	0.326
70.02	196.53	0.327
70.02	196.51	0.327
70.02	196.50	0.328
70.03	196.48	0.329
70.03	196.46	0.329
70.03	196.45	0.330
70.03	196.43	0.330
70.03	196.42	0.330
70.03	196.40	0.331
70.04	196.39	0.331
70.04	196.37	0.331
70.04	196.36	0.332
70.04	196.34	0.332
70.04	196.32	0.332
70.04	196.31	0.332
70.05	196.29	0.333
70.05	196.28	0.333
70.05	196.26	0.334
70.05	196.24	0.334
70.05	196.23	0.335
70.05	196.21	0.335
70.05	196.20	0.335
70.06	196.18	0.336
70.06	196.16	0.336
70.06	196.15	0.336
70.06	196.13	0.336
70.06	196.12	0.336
70.06	196.10	0.337
70.07	196.09	0.337
70.07	196.07	0.337
70.07	196.05	0.338
70.07	196.04	0.338
70.07	196.02	0.338
70.08	196.01	0.339
70.08	195.99	0.339
70.08	195.97	0.340
70.08	195.96	0.340
70.08	195.94	0.341
70.08	195.93	0.341
70.09	195.91	0.341
70.09	195.89	0.341
70.09	195.88	0.342
70.09	195.86	0.342
70.09	195.85	0.342
70.09	195.83	0.343
70.10	195.82	0.343
70.10	195.80	0.343
70.10	195.78	0.343
70.10	195.77	0.344
70.10	195.75	0.344
70.10	195.73	0.344
70.10	195.72	0.344
70.11	195.70	0.344
70.11	195.69	0.345
70.11	195.67	0.345
70.11	195.65	0.345
70.11	195.64	0.345
70.11	195.62	0.345
70.12	195.61	0.346
70.12	195.59	0.346
70.12	195.57	0.346
70.12	195.56	0.347
70.12	195.54	0.347
70.13	195.53	0.347
70.13	195.51	0.348
70.13	195.49	0.348
70.13	195.48	0.348
70.13	195.46	0.348
70.13	195.45	0.348
70.14	195.43	0.348
70.14	195.41	0.349
70.14	195.40	0.349
70.14	195.38	0.349
70.14	195.37	0.349
70.14	195.35	0.350
70.15	195.33	0.350
70.15	195.32	0.350
70.15	195.30	0.350
70.15	195.29	0.350
70.15	195.27	0.351
70.15	195.25	0.351
70.15	195.24	0.351
70.16	195.22	0.351
70.16	195.20	0.351
70.16	195.19	0.352
70.16	195.17	0.352
70.16	195.16	0.352
70.16	195.14	0.352
70.17	195.12	0.352
70.17	195.11	0.352
70.17	195.09	0.352
70.17	195.08	0.353
70.17	195.06	0.353
70.18	195.04	0.353
70.18	195.03	0.354
70.18	195.01	0.354
70.18	194.99	0.354
70.18	194.98	0.354
70.18	194.96	0.354
70.19	194.95	0.354
70.19	194.93	0.354
70.19	194.91	0.354
70.19	194.90	0.355
70.19	194.88	0.355
70.19	194.86	0.355
70.20	194.85	0.355
70.20	194.83	0.355
70.20	194.82	0.355
70.20	194.80	0.355
70.20	194.78	0.356
70.20	194.77	0.356
70.20	194.75	0.356
70.21	194.74	0.356
70.21	194.72	0.357
70.21	194.70	0.357
70.21	194.69	0.357
70.21	194.67	0.357
70.21	194.66	0.357
70.22	194.64	0.357
70.22	194.62	0.357
70.22	194.61	0.357
70.22	194.59	0.357
70.22	194.57	0.357
70.23	194.56	0.357
70.23	194.54	0.357
70.23	194.52	0.358
70.23	194.51	0.358
70.23	194.49	0.359
70.23	194.48	0.359
70.24	194.46	0.359
70.24	194.44	0.359
70.24	194.43	0.359
70.24	194.41	0.359
70.24	194.39	0.359
70.24	194.38	0.359
70.25	194.36	0.359
70.25	194.35	0.359
70.25	194.33	0.359
70.25	194.31	0.359
70.25	194.30	0.359
70.25	194.28	0.359
70.25	194.27	0.360
70.26	194.25	0.360
70.26	194.23	0.360
70.26	194.22	0.360
70.26	194.20	0.360
70.26	194.18	0.361
70.26	194.17	0.361
70.27	194.15	0.361
70.27	194.14	0.361
70.27	194.12	0.361
70.27	194.10	0.361
70.27	194.09	0.361
70.28	194.07	0.361
70.28	194.05	0.361
70.28	194.04	0.361
70.28	194.02	0.361
70.28	194.01	0.361
70.28	193.99	0.361
70.29	193.97	0.361
70.29	193.96	0.361
70.29	193.94	0.361
70.29	193.92	0.361
70.29	193.91	0.362
70.29	193.89	0.362
70.30	193.87	0.362
70.30	193.86	0.362
70.30	193.84	0.362
70.30	193.83	0.362
70.30	193.81	0.362
70.30	193.79	0.362
70.30	193.78	0.362
70.31	193.76	0.362
70.31	193.74	0.362
70.31	193.73	0.362
70.31	193.71	0.362
70.31	193.69	0.362
70.31	193.68	0.362
70.32	193.66	0.362
70.32	193.65	0.362
70.32	193.63	0.363
70.32	193.61	0.363
70.32	193.60	0.363
70.33	193.58	0.363
70.33	193.56	0.363
70.33	193.55	0.363
70.33	193.53	0.363
70.33	193.52	0.363
70.33	193.50	0.363
70.34	193.48	0.363
70.34	193.47	0.363
70.34	193.45	0.363
70.34	193.43	0.363
70.34	193.42	0.363
70.34	193.40	0.363
70.35	193.38	0.363
70.35	193.37	0.363
70.35	193.35	0.363
70.35	193.34	0.363
70.35	193.32	0.364
70.35	193.30	0.364
70.35	193.29	0.364
70.36	193.27	0.364
70.36	193.25	0.364
70.36	193.24	0.364
70.36	193.22	0.364
70.36	193.21	0.364
70.36	193.19	0.364
70.37	193.17	0.364
70.37	193.16	0.364
70.37	193.14	0.364
70.37	193.12	0.364
70.37	193.11	0.364
70.38	193.09	0.364
70.38	193.07	0.364
70.38	193.06	0.364
70.38	193.04	0.364
70.38	193.02	0.364
70.38	193.01	0.364
70.39	192.99	0.364
70.39	192.98	0.364
70.39	192.96	0.364
70.39	192.94	0.364
70.39	192.93	0.364
70.39	192.91	0.364
70.40	192.89	0.364
70.40	192.88	0.364
70.40	192.86	0.364
70.40	192.85	0.364
70.40	192.83	0.365
70.40	192.81	0.365
70.40	192.80	0.365
70.41	192.78	0.365
70.41	192.76	0.365
70.41	192.75	0.365
70.41	192.73	0.365
70.41	192.71	0.365
70.41	192.70	0.365
70.42	192.68	0.365
70.42	192.66	0.365
70.42	192.65	0.365
70.42	192.63	0.365
70.42	192.62	0.365
70.43	192.60	0.365
70.43	192.58	0.365
70.43	192.57	0.365
70.43	192.55	0.365
70.43	192.53	0.365
70.43	192.52	0.365
70.44	192.50	0.365
70.44	192.48	0.365
70.44	192.47	0.365
70.44	192.45	0.365
70.44	192.44	0.365
70.44	192.42	0.365
70.45	192.40	0.365
70.45	192.38	0.365
70.45	192.37	0.365
70.45	192.35	0.365
70.45	192.34	0.365
70.45	192.32	0.365
70.45	192.30	0.365
70.46	192.29	0.365
70.46	192.27	0.365
70.46	192.25	0.365
70.46	192.24	0.365
70.46	192.22	0.365
70.46	192.20	0.365
70.47	192.19	0.365
70.47	192.17	0.365
70.47	192.16	0.365
70.47	192.14	0.365
70.47	192.12	0.365
70.48	192.11	0.365
70.48	192.09	0.365
70.48	192.07	0.365
70.48	192.06	0.365
70.48	192.04	0.365
70.48	192.02	0.365
70.49	192.01	0.365
70.49	191.99	0.365
70.49	191.97	0.365
70.49	191.96	0.365
70.49	191.94	0.365
70.49	191.93	0.366
70.50	191.91	0.366
70.50	191.89	0.366
70.50	191.88	0.366
70.50	191.86	0.366
70.50	191.84	0.366
70.50	191.83	0.366
70.50	191.81	0.366
70.51	191.79	0.366
70.51	191.78	0.366
70.51	191.76	0.366
70.51	191.74	0.366
70.51	191.73	0.366
70.51	191.71	0.366
70.52	191.70	0.366
70.52	191.68	0.366
70.52	191.66	0.366
70.52	191.65	0.366
70.52	191.63	0.366
70.53	191.61	0.366
70.53	191.60	0.366
70.53	191.58	0.366
70.53	191.56	0.366
70.53	191.55	0.366
70.53	191.53	0.366
70.54	191.51	0.366
