Filename	LLM_EP10_Bif
Instrument name	DSC2A-01799 (192.168.1.250)
Operator	
rundate	15/05/2025
Sample name	LLM_EP10_Bif
proceduresegments	Ramp 10.00 °C/min to 25.00 °C; Ramp 10.00 °C/min to 135.00 °C; Isothermal 5.0 min; Ramp 10.00 °C/min to -50.00 °C; Isothermal 5.0 min; Ramp 10.00 °C/min to 200.00 °C; Isothermal 5.0 min; Ramp 10.00 °C/min to -50.00 °C; Isothermal 5.0 min; Ramp 10.00 °C/min to 200.00 °C; Isothermal 5.0 min; Ramp 10.00 °C/min to -50.00 °C
[step]
Ramp 10.00 °C/min to 25.0000 °C
Time	Temperature	Heat Flow (Normalized)
min	°C	W/g
20.23	95.05	0.237
20.23	95.03	0.237
20.23	95.02	0.236
20.23	95.00	0.236
20.24	94.98	0.236
20.24	94.97	0.236
20.24	94.95	0.236
20.24	94.93	0.236
20.24	94.92	0.236
20.24	94.90	0.236
20.25	94.88	0.236
20.25	94.87	0.236
20.25	94.85	0.236
20.25	94.83	0.236
20.25	94.82	0.236
20.26	94.80	0.236
20.26	94.78	0.236
20.26	94.77	0.236
20.26	94.75	0.236
20.26	94.73	0.236
20.26	94.72	0.236
20.27	94.70	0.236
20.27	94.68	0.236
20.27	94.67	0.236
20.27	94.65	0.236
20.27	94.63	0.236
20.27	94.62	0.236
20.28	94.60	0.236
20.28	94.58	0.236
20.28	94.57	0.235
20.28	94.55	0.235
20.28	94.53	0.235
20.28	94.52	0.235
20.28	94.50	0.235
20.29	94.48	0.235
20.29	94.47	0.235
20.29	94.45	0.235
20.29	94.43	0.235
20.29	94.42	0.235
20.29	94.40	0.235
20.30	94.38	0.235
20.30	94.37	0.235
20.30	94.35	0.235
20.30	94.33	0.235
20.30	94.32	0.235
20.31	94.30	0.235
20.31	94.28	0.235
20.31	94.27	0.235
20.31	94.25	0.235
20.31	94.23	0.235
20.31	94.22	0.235
20.32	94.20	0.235
20.32	94.18	0.235
20.32	94.17	0.235
20.32	94.15	0.235
20.32	94.13	0.235
20.32	94.12	0.235
20.33	94.10	0.235
20.33	94.08	0.235
20.33	94.07	0.235
20.33	94.05	0.235
20.33	94.03	0.235
20.33	94.02	0.234
20.33	94.00	0.234
20.34	93.98	0.234
20.34	93.97	0.234
20.34	93.95	0.234
20.34	93.93	0.234
20.34	93.92	0.234
20.34	93.90	0.234
20.35	93.89	0.234
20.35	93.87	0.234
20.35	93.85	0.234
20.35	93.83	0.234
20.35	93.82	0.234
20.36	93.80	0.234
20.36	93.78	0.234
20.36	93.77	0.234
20.36	93.75	0.234
20.36	93.73	0.234
20.36	93.72	0.234
20.37	93.70	0.234
20.37	93.68	0.234
20.37	93.67	0.234
20.37	93.65	0.234
20.37	93.64	0.234
20.37	93.62	0.234
20.38	93.60	0.234
20.38	93.58	0.234
20.38	93.57	0.234
20.38	93.55	0.234
20.38	93.53	0.234
20.38	93.52	0.234
20.38	93.50	0.234
20.39	93.48	0.234
20.39	93.47	0.234
20.39	93.45	0.234
20.39	93.43	0.234
20.39	93.42	0.234
20.39	93.40	0.234
20.40	93.39	0.234
20.40	93.37	0.234
20.40	93.35	0.234
20.40	93.34	0.234
20.40	93.32	0.234
20.41	93.30	0.234
20.41	93.28	0.234
20.41	93.27	0.234
20.41	93.25	0.234
20.41	93.24	0.234
20.41	93.22	0.234
20.42	93.20	0.234
20.42	93.19	0.234
20.42	93.17	0.233
20.42	93.15	0.233
20.42	93.14	0.233
20.42	93.12	0.233
20.43	93.10	0.233
20.43	93.09	0.233
20.43	93.07	0.233
20.43	93.05	0.233
20.43	93.03	0.233
20.43	93.02	0.233
20.43	93.00	0.233
20.44	92.98	0.233
20.44	92.97	0.233
20.44	92.95	0.233
20.44	92.94	0.233
20.44	92.92	0.233
20.44	92.90	0.233
20.45	92.89	0.233
20.45	92.87	0.233
20.45	92.85	0.233
20.45	92.84	0.233
20.45	92.82	0.233
20.46	92.80	0.233
20.46	92.79	0.233
20.46	92.77	0.233
20.46	92.75	0.233
20.46	92.74	0.233
20.46	92.72	0.233
20.47	92.70	0.233
20.47	92.69	0.233
20.47	92.67	0.233
20.47	92.65	0.233
20.47	92.64	0.233
20.47	92.62	0.233
20.48	92.60	0.233
20.48	92.59	0.233
20.48	92.57	0.233
20.48	92.55	0.233
20.48	92.54	0.233
20.48	92.52	0.233
20.48	92.50	0.233
20.49	92.49	0.232
20.49	92.47	0.232
20.49	92.45	0.232
20.49	92.44	0.232
20.49	92.42	0.232
20.49	92.40	0.232
20.50	92.39	0.232
20.50	92.37	0.232
20.50	92.35	0.232
20.50	92.34	0.232
20.50	92.32	0.232
20.51	92.30	0.232
20.51	92.29	0.232
20.51	92.27	0.232
20.51	92.25	0.232
20.51	92.24	0.232
20.51	92.22	0.232
20.52	92.20	0.232
20.52	92.19	0.232
20.52	92.17	0.232
20.52	92.15	0.232
20.52	92.14	0.232
20.52	92.12	0.232
20.53	92.10	0.232
20.53	92.09	0.232
20.53	92.07	0.232
20.53	92.05	0.232
20.53	92.04	0.232
20.53	92.02	0.232
20.53	92.00	0.232
20.54	91.99	0.232
20.54	91.97	0.232
20.54	91.95	0.232
20.54	91.94	0.232
20.54	91.92	0.232
20.54	91.90	0.232
20.55	91.89	0.232
20.55	91.87	0.232
20.55	91.85	0.232
20.55	91.84	0.232
20.55	91.82	0.232
20.56	91.80	0.232
20.56	91.79	0.232
20.56	91.77	0.232
20.56	91.75	0.232
20.56	91.74	0.231
20.56	91.72	0.231
20.57	91.71	0.231
20.57	91.69	0.231
20.57	91.67	0.231
20.57	91.65	0.231
20.57	91.64	0.231
20.57	91.62	0.231
20.58	91.60	0.231
20.58	91.59	0.231
20.58	91.57	0.231
20.58	91.55	0.231
20.58	91.54	0.231
20.58	91.52	0.231
20.58	91.50	0.231
20.59	91.49	0.231
20.59	91.47	0.231
20.59	91.46	0.231
20.59	91.44	0.231
20.59	91.42	0.231
20.59	91.40	0.231
20.60	91.39	0.231
20.60	91.37	0.231
20.60	91.35	0.231
20.60	91.34	0.231
20.60	91.32	0.231
20.61	91.30	0.231
20.61	91.29	0.231
20.61	91.27	0.231
20.61	91.25	0.231
20.61	91.24	0.231
20.61	91.22	0.231
20.62	91.21	0.231
20.62	91.19	0.231
20.62	91.17	0.231
20.62	91.15	0.230
20.62	91.14	0.230
20.62	91.12	0.230
20.63	91.10	0.230
20.63	91.09	0.230
20.63	91.07	0.230
20.63	91.05	0.230
20.63	91.04	0.230
20.63	91.02	0.230
20.63	91.00	0.230
20.64	90.99	0.230
20.64	90.97	0.230
20.64	90.95	0.230
20.64	90.94	0.230
20.64	90.92	0.230
20.64	90.91	0.230
20.65	90.89	0.230
20.65	90.87	0.230
20.65	90.85	0.230
20.65	90.84	0.230
20.65	90.82	0.230
20.66	90.80	0.230
20.66	90.79	0.230
20.66	90.77	0.230
20.66	90.75	0.230
20.66	90.74	0.230
20.66	90.72	0.230
20.67	90.70	0.230
20.67	90.69	0.230
20.67	90.67	0.230
20.67	90.65	0.230
20.67	90.64	0.230
20.67	90.62	0.230
20.68	90.61	0.230
20.68	90.59	0.230
20.68	90.57	0.230
20.68	90.55	0.230
20.68	90.54	0.230
20.68	90.52	0.230
20.68	90.50	0.230
20.69	90.49	0.229
20.69	90.47	0.229
20.69	90.46	0.229
20.69	90.44	0.229
20.69	90.42	0.229
20.69	90.40	0.229
20.70	90.39	0.229
20.70	90.37	0.229
20.70	90.36	0.229
20.70	90.34	0.229
20.70	90.32	0.229
20.71	90.30	0.229
20.71	90.29	0.229
20.71	90.27	0.229
20.71	90.25	0.229
20.71	90.24	0.229
20.71	90.22	0.229
20.72	90.20	0.229
20.72	90.19	0.229
20.72	90.17	0.229
20.72	90.16	0.229
20.72	90.14	0.229
20.72	90.12	0.229
20.73	90.11	0.229
20.73	90.09	0.229
20.73	90.07	0.229
20.73	90.06	0.229
20.73	90.04	0.229
20.73	90.02	0.229
20.73	90.01	0.229
20.74	89.99	0.229
20.74	89.97	0.229
20.74	89.96	0.229
20.74	89.94	0.229
20.74	89.92	0.229
20.74	89.91	0.229
20.75	89.89	0.229
20.75	89.87	0.229
20.75	89.86	0.229
20.75	89.84	0.229
20.75	89.82	0.229
20.76	89.81	0.229
20.76	89.79	0.228
20.76	89.77	0.228
20.76	89.76	0.228
20.76	89.74	0.228
20.76	89.72	0.228
20.77	89.71	0.228
20.77	89.69	0.228
20.77	89.67	0.228
20.77	89.66	0.228
20.77	89.64	0.228
20.77	89.62	0.228
20.78	89.61	0.228
20.78	89.59	0.228
20.78	89.57	0.228
20.78	89.56	0.228
20.78	89.54	0.228
20.78	89.52	0.228
20.78	89.51	0.228
20.79	89.49	0.228
20.79	89.47	0.228
20.79	89.46	0.228
20.79	89.44	0.228
20.79	89.42	0.228
20.79	89.41	0.228
20.80	89.39	0.228
20.80	89.37	0.228
20.80	89.36	0.228
20.80	89.34	0.228
20.80	89.32	0.228
20.81	89.31	0.228
20.81	89.29	0.228
20.81	89.27	0.228
20.81	89.26	0.228
20.81	89.24	0.228
20.81	89.22	0.228
20.82	89.21	0.228
20.82	89.19	0.228
20.82	89.17	0.228
20.82	89.16	0.228
20.82	89.14	0.228
20.82	89.12	0.227
20.83	89.11	0.227
20.83	89.09	0.227
20.83	89.07	0.227
20.83	89.06	0.227
20.83	89.04	0.227
20.83	89.02	0.227
20.83	89.01	0.227
20.84	88.99	0.227
20.84	88.97	0.227
20.84	88.96	0.227
20.84	88.94	0.227
20.84	88.92	0.227
20.84	88.91	0.227
20.85	88.89	0.227
20.85	88.87	0.227
20.85	88.86	0.227
20.85	88.84	0.227
20.85	88.82	0.227
20.86	88.81	0.227
20.86	88.79	0.227
20.86	88.77	0.227
20.86	88.76	0.227
20.86	88.74	0.227
20.86	88.72	0.227
20.87	88.71	0.227
20.87	88.69	0.227
20.87	88.67	0.227
20.87	88.66	0.227
20.87	88.64	0.227
20.87	88.62	0.227
20.88	88.61	0.227
20.88	88.59	0.227
20.88	88.57	0.227
20.88	88.56	0.227
20.88	88.54	0.227
20.88	88.52	0.227
20.88	88.51	0.227
20.89	88.49	0.227
20.89	88.47	0.227
20.89	88.46	0.227
20.89	88.44	0.227
20.89	88.42	0.227
20.89	88.41	0.227
20.90	88.39	0.227
20.90	88.38	0.227
20.90	88.36	0.227
20.90	88.34	0.226
20.90	88.33	0.226
20.91	88.31	0.226
20.91	88.29	0.226
20.91	88.27	0.226
20.91	88.26	0.226
20.91	88.24	0.226
20.91	88.22	0.226
20.92	88.21	0.226
20.92	88.19	0.226
20.92	88.17	0.226
20.92	88.16	0.226
20.92	88.14	0.226
20.92	88.12	0.226
20.93	88.11	0.226
20.93	88.09	0.226
20.93	88.07	0.226
20.93	88.06	0.226
20.93	88.04	0.226
20.93	88.03	0.226
20.93	88.01	0.226
20.94	87.99	0.226
20.94	87.98	0.226
20.94	87.96	0.226
20.94	87.94	0.226
20.94	87.93	0.226
20.94	87.91	0.226
20.95	87.89	0.226
20.95	87.87	0.226
20.95	87.86	0.226
20.95	87.84	0.226
20.95	87.82	0.226
20.96	87.81	0.226
20.96	87.79	0.226
20.96	87.77	0.225
20.96	87.76	0.225
20.96	87.74	0.225
20.96	87.72	0.225
20.97	87.71	0.225
20.97	87.69	0.225
20.97	87.68	0.225
20.97	87.66	0.225
20.97	87.64	0.225
20.97	87.63	0.225
20.98	87.61	0.225
20.98	87.59	0.225
20.98	87.57	0.225
20.98	87.56	0.225
20.98	87.54	0.225
20.98	87.53	0.225
20.98	87.51	0.225
20.99	87.49	0.225
20.99	87.48	0.225
20.99	87.46	0.225
20.99	87.44	0.225
20.99	87.43	0.225
20.99	87.41	0.225
21.00	87.39	0.225
21.00	87.38	0.225
21.00	87.36	0.225
21.00	87.34	0.225
21.00	87.33	0.225
21.01	87.31	0.225
21.01	87.29	0.225
21.01	87.28	0.224
21.01	87.26	0.224
21.01	87.24	0.224
21.01	87.23	0.224
21.02	87.21	0.224
21.02	87.19	0.224
21.02	87.18	0.224
21.02	87.16	0.224
21.02	87.14	0.224
21.02	87.13	0.224
21.03	87.11	0.224
21.03	87.09	0.224
21.03	87.08	0.224
21.03	87.06	0.224
21.03	87.04	0.224
21.03	87.03	0.224
21.03	87.01	0.224
21.04	86.99	0.224
21.04	86.98	0.224
21.04	86.96	0.224
21.04	86.94	0.224
21.04	86.93	0.224
21.04	86.91	0.224
21.05	86.89	0.224
21.05	86.88	0.224
21.05	86.86	0.224
21.05	86.84	0.224
21.05	86.83	0.224
21.06	86.81	0.224
21.06	86.79	0.224
21.06	86.78	0.224
21.06	86.76	0.223
21.06	86.74	0.223
21.06	86.73	0.223
21.07	86.71	0.223
21.07	86.69	0.223
21.07	86.68	0.223
21.07	86.66	0.223
21.07	86.64	0.223
21.07	86.63	0.223
21.08	86.61	0.223
21.08	86.59	0.223
21.08	86.58	0.223
21.08	86.56	0.223
21.08	86.54	0.223
21.08	86.53	0.223
21.08	86.51	0.223
21.09	86.49	0.223
21.09	86.48	0.223
21.09	86.46	0.223
21.09	86.44	0.223
21.09	86.43	0.223
21.09	86.41	0.223
21.10	86.39	0.223
21.10	86.38	0.223
21.10	86.36	0.223
21.10	86.34	0.223
21.10	86.33	0.223
21.11	86.31	0.223
21.11	86.29	0.223
21.11	86.28	0.223
21.11	86.26	0.223
21.11	86.24	0.223
21.11	86.23	0.223
21.12	86.21	0.223
21.12	86.19	0.223
21.12	86.18	0.223
21.12	86.16	0.223
21.12	86.14	0.223
21.12	86.13	0.223
21.13	86.11	0.223
21.13	86.09	0.223
21.13	86.08	0.223
21.13	86.06	0.223
21.13	86.04	0.223
21.13	86.03	0.223
21.13	86.01	0.223
21.14	85.99	0.223
21.14	85.98	0.223
21.14	85.96	0.222
21.14	85.94	0.222
21.14	85.93	0.222
21.14	85.91	0.222
21.15	85.89	0.222
21.15	85.88	0.222
21.15	85.86	0.222
21.15	85.84	0.222
21.15	85.83	0.222
21.16	85.81	0.222
21.16	85.79	0.222
21.16	85.78	0.222
21.16	85.76	0.222
21.16	85.74	0.222
21.16	85.73	0.222
21.17	85.71	0.222
21.17	85.69	0.222
21.17	85.68	0.222
21.17	85.66	0.222
21.17	85.65	0.222
21.17	85.63	0.222
21.18	85.61	0.222
21.18	85.59	0.222
21.18	85.58	0.222
21.18	85.56	0.222
21.18	85.54	0.222
21.18	85.53	0.222
21.18	85.51	0.222
21.19	85.50	0.222
21.19	85.48	0.222
21.19	85.46	0.222
21.19	85.45	0.222
21.19	85.43	0.222
21.19	85.41	0.222
21.20	85.39	0.222
21.20	85.38	0.222
21.20	85.36	0.222
21.20	85.34	0.222
21.20	85.33	0.222
21.21	85.31	0.222
21.21	85.29	0.222
21.21	85.28	0.221
21.21	85.26	0.221
21.21	85.25	0.221
21.21	85.23	0.221
21.22	85.21	0.221
21.22	85.19	0.221
21.22	85.18	0.221
21.22	85.16	0.221
21.22	85.15	0.221
21.22	85.13	0.221
21.23	85.11	0.221
21.23	85.09	0.221
21.23	85.08	0.221
21.23	85.06	0.221
21.23	85.05	0.221
21.23	85.03	0.221
21.23	85.01	0.221
21.24	85.00	0.221
21.24	84.98	0.221
21.24	84.96	0.221
21.24	84.94	0.221
21.24	84.93	0.221
21.24	84.91	0.221
21.25	84.90	0.221
21.25	84.88	0.221
21.25	84.86	0.221
21.25	84.85	0.221
21.25	84.83	0.221
21.26	84.81	0.221
21.26	84.79	0.221
21.26	84.78	0.221
21.26	84.76	0.221
21.26	84.75	0.221
21.26	84.73	0.221
21.27	84.71	0.221
21.27	84.70	0.221
21.27	84.68	0.221
21.27	84.66	0.221
21.27	84.64	0.221
21.27	84.63	0.221
21.28	84.61	0.221
21.28	84.60	0.221
21.28	84.58	0.221
21.28	84.56	0.221
21.28	84.55	0.220
21.28	84.53	0.220
21.28	84.51	0.220
21.29	84.50	0.220
21.29	84.48	0.220
21.29	84.46	0.220
21.29	84.45	0.220
21.29	84.43	0.220
21.29	84.41	0.220
21.30	84.40	0.220
21.30	84.38	0.220
21.30	84.36	0.220
21.30	84.35	0.220
21.30	84.33	0.220
21.31	84.31	0.220
21.31	84.30	0.220
21.31	84.28	0.220
21.31	84.26	0.220
21.31	84.25	0.220
21.31	84.23	0.220
21.32	84.21	0.220
21.32	84.20	0.220
21.32	84.18	0.220
21.32	84.16	0.220
21.32	84.15	0.220
21.32	84.13	0.220
21.33	84.11	0.220
21.33	84.10	0.220
21.33	84.08	0.220
21.33	84.06	0.220
21.33	84.05	0.220
21.33	84.03	0.220
21.33	84.01	0.220
21.34	84.00	0.220
21.34	83.98	0.220
21.34	83.96	0.220
21.34	83.95	0.220
21.34	83.93	0.220
21.34	83.91	0.220
21.35	83.90	0.220
21.35	83.88	0.220
21.35	83.86	0.220
21.35	83.85	0.220
21.35	83.83	0.220
21.36	83.81	0.220
21.36	83.80	0.219
21.36	83.78	0.219
21.36	83.76	0.219
21.36	83.75	0.219
21.36	83.73	0.219
21.37	83.71	0.219
21.37	83.70	0.219
21.37	83.68	0.219
21.37	83.66	0.219
21.37	83.65	0.219
21.37	83.63	0.219
21.38	83.61	0.219
21.38	83.60	0.219
21.38	83.58	0.219
21.38	83.56	0.219
21.38	83.55	0.219
21.38	83.53	0.219
21.38	83.51	0.219
21.39	83.50	0.219
21.39	83.48	0.219
21.39	83.46	0.219
21.39	83.45	0.219
21.39	83.43	0.219
21.39	83.41	0.219
21.40	83.40	0.219
21.40	83.38	0.219
21.40	83.36	0.218
21.40	83.35	0.218
21.40	83.33	0.218
21.41	83.31	0.218
21.41	83.30	0.218
21.41	83.28	0.218
21.41	83.26	0.218
21.41	83.25	0.218
21.41	83.23	0.218
21.42	83.21	0.218
21.42	83.20	0.218
21.42	83.18	0.218
21.42	83.16	0.218
21.42	83.15	0.218
21.42	83.13	0.218
21.43	83.11	0.218
21.43	83.10	0.218
21.43	83.08	0.218
21.43	83.06	0.218
21.43	83.05	0.218
21.43	83.03	0.218
21.43	83.01	0.218
21.44	83.00	0.218
21.44	82.98	0.218
21.44	82.96	0.218
21.44	82.95	0.218
21.44	82.93	0.218
21.44	82.91	0.218
21.45	82.90	0.218
21.45	82.88	0.218
21.45	82.86	0.218
21.45	82.85	0.217
21.45	82.83	0.217
21.46	82.81	0.217
21.46	82.80	0.217
21.46	82.78	0.217
21.46	82.76	0.217
21.46	82.75	0.217
21.46	82.73	0.217
21.47	82.71	0.217
21.47	82.70	0.217
21.47	82.68	0.217
21.47	82.67	0.217
21.47	82.65	0.217
21.47	82.63	0.217
21.48	82.61	0.217
21.48	82.60	0.217
21.48	82.58	0.217
21.48	82.56	0.217
21.48	82.55	0.217
21.48	82.53	0.217
21.48	82.51	0.217
21.49	82.50	0.217
21.49	82.48	0.217
21.49	82.47	0.217
21.49	82.45	0.217
21.49	82.43	0.217
21.49	82.42	0.217
21.50	82.40	0.217
21.50	82.38	0.217
21.50	82.36	0.217
21.50	82.35	0.217
21.50	82.33	0.217
21.51	82.31	0.217
21.51	82.30	0.217
21.51	82.28	0.217
21.51	82.27	0.217
21.51	82.25	0.217
21.51	82.23	0.217
21.52	82.22	0.217
21.52	82.20	0.217
21.52	82.18	0.217
21.52	82.17	0.217
21.52	82.15	0.217
21.52	82.13	0.217
21.53	82.12	0.217
21.53	82.10	0.217
21.53	82.08	0.217
21.53	82.07	0.217
21.53	82.05	0.216
21.53	82.03	0.216
21.53	82.02	0.216
21.54	82.00	0.216
21.54	81.98	0.216
21.54	81.97	0.216
21.54	81.95	0.216
21.54	81.93	0.216
21.54	81.92	0.216
21.55	81.90	0.216
21.55	81.88	0.216
21.55	81.87	0.216
21.55	81.85	0.216
21.55	81.83	0.216
21.56	81.82	0.216
21.56	81.80	0.216
21.56	81.78	0.216
21.56	81.77	0.216
21.56	81.75	0.216
21.56	81.73	0.216
21.57	81.72	0.216
21.57	81.70	0.216
21.57	81.68	0.216
21.57	81.67	0.216
21.57	81.65	0.216
21.57	81.63	0.216
21.58	81.62	0.215
21.58	81.60	0.215
21.58	81.58	0.215
21.58	81.57	0.215
21.58	81.55	0.216
21.58	81.53	0.215
21.58	81.52	0.215
21.59	81.50	0.215
21.59	81.48	0.215
21.59	81.47	0.215
21.59	81.45	0.215
21.59	81.43	0.215
21.59	81.42	0.215
21.60	81.40	0.215
21.60	81.38	0.215
21.60	81.37	0.215
21.60	81.35	0.215
21.60	81.33	0.215
21.61	81.32	0.215
21.61	81.30	0.215
21.61	81.28	0.215
21.61	81.27	0.215
21.61	81.25	0.215
21.61	81.23	0.215
21.62	81.22	0.215
21.62	81.20	0.215
21.62	81.18	0.215
21.62	81.17	0.215
21.62	81.15	0.215
21.62	81.13	0.215
21.63	81.12	0.215
21.63	81.10	0.215
21.63	81.08	0.215
21.63	81.07	0.215
21.63	81.05	0.215
21.63	81.03	0.215
21.63	81.02	0.215
21.64	81.00	0.215
21.64	80.98	0.215
21.64	80.97	0.215
21.64	80.95	0.215
21.64	80.93	0.215
21.64	80.92	0.215
21.65	80.90	0.215
21.65	80.88	0.215
21.65	80.87	0.215
21.65	80.85	0.215
21.65	80.83	0.215
21.66	80.82	0.215
21.66	80.80	0.215
21.66	80.79	0.215
21.66	80.77	0.214
21.66	80.75	0.214
21.66	80.73	0.214
21.67	80.72	0.214
21.67	80.70	0.214
21.67	80.68	0.214
21.67	80.67	0.214
21.67	80.65	0.214
21.67	80.64	0.214
21.68	80.62	0.214
21.68	80.60	0.214
21.68	80.58	0.214
21.68	80.57	0.214
21.68	80.55	0.214
21.68	80.53	0.214
21.68	80.52	0.214
21.69	80.50	0.214
21.69	80.49	0.214
21.69	80.47	0.214
21.69	80.45	0.214
21.69	80.43	0.214
21.69	80.42	0.214
21.70	80.40	0.214
21.70	80.38	0.214
21.70	80.37	0.214
21.70	80.35	0.214
21.70	80.34	0.214
21.71	80.32	0.214
21.71	80.30	0.214
21.71	80.28	0.214
21.71	80.27	0.214
21.71	80.25	0.214
21.71	80.23	0.214
21.72	80.22	0.214
21.72	80.20	0.214
21.72	80.18	0.214
21.72	80.17	0.214
21.72	80.15	0.214
21.72	80.13	0.214
21.73	80.12	0.214
21.73	80.10	0.214
21.73	80.08	0.214
21.73	80.07	0.214
21.73	80.05	0.214
21.73	80.03	0.214
21.73	80.02	0.213
21.74	80.00	0.213
21.74	79.98	0.213
21.74	79.97	0.213
21.74	79.95	0.213
21.74	79.93	0.213
21.74	79.92	0.213
21.75	79.90	0.213
21.75	79.88	0.213
21.75	79.87	0.213
21.75	79.85	0.213
21.75	79.83	0.213
21.76	79.82	0.213
21.76	79.80	0.213
21.76	79.78	0.213
21.76	79.77	0.213
21.76	79.75	0.213
21.76	79.73	0.213
21.77	79.72	0.213
21.77	79.70	0.213
21.77	79.69	0.213
21.77	79.67	0.213
21.77	79.65	0.213
21.77	79.63	0.213
21.78	79.62	0.213
21.78	79.60	0.213
21.78	79.59	0.213
21.78	79.57	0.213
21.78	79.55	0.213
21.78	79.53	0.213
21.78	79.52	0.213
21.79	79.50	0.213
21.79	79.49	0.213
21.79	79.47	0.212
21.79	79.45	0.212
21.79	79.44	0.212
21.79	79.42	0.212
21.80	79.40	0.212
21.80	79.39	0.212
21.80	79.37	0.212
21.80	79.35	0.212
21.80	79.34	0.212
21.81	79.32	0.212
21.81	79.30	0.212
21.81	79.28	0.212
21.81	79.27	0.212
21.81	79.25	0.212
21.81	79.23	0.212
21.82	79.22	0.212
21.82	79.20	0.212
21.82	79.19	0.212
21.82	79.17	0.212
21.82	79.15	0.212
21.82	79.14	0.212
21.83	79.12	0.212
21.83	79.10	0.212
21.83	79.09	0.212
21.83	79.07	0.212
21.83	79.05	0.212
21.83	79.04	0.212
21.83	79.02	0.212
21.84	79.00	0.212
21.84	78.99	0.212
21.84	78.97	0.212
21.84	78.95	0.212
21.84	78.94	0.212
21.84	78.92	0.212
21.85	78.90	0.212
21.85	78.89	0.212
21.85	78.87	0.212
21.85	78.85	0.212
21.85	78.84	0.212
21.86	78.82	0.212
21.86	78.80	0.211
21.86	78.79	0.211
21.86	78.77	0.211
21.86	78.75	0.211
21.86	78.74	0.211
21.87	78.72	0.211
21.87	78.70	0.211
21.87	78.69	0.211
21.87	78.67	0.211
21.87	78.65	0.211
21.87	78.64	0.211
21.88	78.62	0.211
21.88	78.60	0.211
21.88	78.59	0.211
21.88	78.57	0.211
21.88	78.55	0.211
21.88	78.54	0.211
21.88	78.52	0.211
21.89	78.50	0.211
21.89	78.49	0.211
21.89	78.47	0.211
21.89	78.45	0.211
21.89	78.44	0.211
21.89	78.42	0.211
21.90	78.40	0.211
21.90	78.39	0.211
21.90	78.37	0.211
21.90	78.35	0.211
21.90	78.34	0.211
21.91	78.32	0.211
21.91	78.30	0.211
21.91	78.29	0.211
21.91	78.27	0.211
21.91	78.25	0.211
21.91	78.24	0.211
21.92	78.22	0.211
21.92	78.20	0.211
21.92	78.19	0.211
21.92	78.17	0.211
21.92	78.15	0.211
21.92	78.14	0.211
21.93	78.12	0.211
21.93	78.10	0.211
21.93	78.09	0.210
21.93	78.07	0.210
21.93	78.05	0.210
21.93	78.04	0.210
21.93	78.02	0.210
21.94	78.00	0.210
21.94	77.99	0.210
21.94	77.97	0.210
21.94	77.95	0.210
21.94	77.94	0.210
21.94	77.92	0.210
21.95	77.90	0.210
21.95	77.89	0.210
21.95	77.87	0.210
21.95	77.85	0.210
21.95	77.84	0.210
21.96	77.82	0.210
21.96	77.81	0.210
21.96	77.79	0.210
21.96	77.77	0.210
21.96	77.75	0.210
21.96	77.74	0.210
21.97	77.72	0.210
21.97	77.70	0.210
21.97	77.69	0.210
21.97	77.67	0.210
21.97	77.65	0.210
21.97	77.64	0.210
21.98	77.62	0.210
21.98	77.60	0.210
21.98	77.59	0.210
21.98	77.57	0.210
21.98	77.56	0.210
21.98	77.54	0.210
21.98	77.52	0.210
21.99	77.50	0.210
21.99	77.49	0.210
21.99	77.47	0.210
21.99	77.45	0.210
21.99	77.44	0.210
21.99	77.42	0.210
22.00	77.40	0.210
22.00	77.39	0.209
22.00	77.37	0.209
22.00	77.36	0.209
22.00	77.34	0.209
22.01	77.32	0.209
22.01	77.30	0.209
22.01	77.29	0.209
22.01	77.27	0.209
22.01	77.25	0.209
22.01	77.24	0.209
22.02	77.22	0.209
22.02	77.20	0.209
22.02	77.19	0.209
22.02	77.17	0.209
22.02	77.15	0.209
22.02	77.14	0.209
22.03	77.12	0.209
22.03	77.11	0.209
22.03	77.09	0.209
22.03	77.07	0.209
22.03	77.05	0.209
22.03	77.04	0.209
22.03	77.02	0.209
22.04	77.01	0.209
22.04	76.99	0.208
22.04	76.97	0.208
22.04	76.96	0.208
22.04	76.94	0.208
22.04	76.92	0.208
22.05	76.91	0.208
22.05	76.89	0.208
22.05	76.87	0.208
22.05	76.86	0.208
22.05	76.84	0.208
22.06	76.82	0.208
22.06	76.81	0.208
22.06	76.79	0.208
22.06	76.77	0.208
22.06	76.76	0.208
22.06	76.74	0.208
22.07	76.72	0.208
22.07	76.71	0.208
22.07	76.69	0.208
22.07	76.67	0.208
22.07	76.66	0.208
22.07	76.64	0.208
22.08	76.62	0.208
22.08	76.61	0.208
22.08	76.59	0.208
22.08	76.57	0.208
22.08	76.56	0.208
22.08	76.54	0.208
22.08	76.52	0.207
22.09	76.51	0.207
22.09	76.49	0.207
22.09	76.47	0.207
22.09	76.46	0.206
22.09	76.44	0.206
22.09	76.42	0.206
22.10	76.41	0.206
22.10	76.39	0.206
22.10	76.37	0.206
22.10	76.36	0.206
22.10	76.34	0.206
22.11	76.32	0.206
22.11	76.31	0.206
22.11	76.29	0.206
22.11	76.27	0.206
22.11	76.26	0.206
22.11	76.24	0.206
22.12	76.22	0.206
22.12	76.21	0.206
22.12	76.19	0.206
22.12	76.17	0.206
22.12	76.16	0.206
22.12	76.14	0.206
