Filename	LLM_EP0905_20%02_Oscillatory temperature sweep_Flow
Instrument name	5333-0626
Operator	LIMING
rundate	21/05/2025
Sample name	LLM_EP0905_20%02_Oscillatory temperature sweep_Flow
Geometry name	8.0mm parallel plate, UPP Stainless steel  - 119113 new 30 11 22
Procedure name	Sample
	Temperature ramp
	Temperature ramp
	Temperature ramp
	Temperature ramp
	Flow sweep
	Flow sweep
	Flow sweep
	Flow sweep
	Flow sweep
	Flow sweep
	Axial
	Sample
proceduresegments	Temperature ramp#Temperature ramp#Temperature ramp#Temperature ramp#Flow sweep#Flow sweep#Flow sweep#Flow sweep#Flow sweep#Flow sweep#Axial
[step]
Temperature ramp - 1
Storage modulus	Loss modulus	Tan(delta)	Angular frequency	Oscillation torque	Step time	Temperature	Raw phase	Oscillation displacement
MPa	MPa		rad/s	µN.m	s	°C	°	rad
2.56024e-3	3.79541e-3	1.48244	10.0001	0.528779	2058.19	138.78	133.599	2.25834e-4
2.49607e-3	3.71855e-3	1.48976	10.0001	0.527946	2065.02	139.06	134.685	2.25926e-4
2.46621e-3	3.66650e-3	1.48670	10.0001	0.525326	2071.86	139.30	135.320	2.25481e-4
2.41217e-3	3.59836e-3	1.49175	10.0001	0.524929	2078.59	139.47	136.273	2.25691e-4
2.36679e-3	3.51272e-3	1.48417	10.0001	0.522535	2085.47	139.71	137.307	2.25772e-4
2.31929e-3	3.44205e-3	1.48410	10.0001	0.521274	2092.25	139.87	138.240	2.25764e-4
2.26348e-3	3.37104e-3	1.48932	10.0001	0.520917	2099.16	140.14	139.238	2.25821e-4
2.24799e-3	3.32863e-3	1.48071	10.0001	0.518087	2106.16	140.37	139.705	2.25282e-4
2.20842e-3	3.27608e-3	1.48345	10.0001	0.518446	2112.92	140.60	140.436	2.25586e-4
2.16530e-3	3.20148e-3	1.47854	10.0001	0.517544	2119.71	140.89	141.387	2.25790e-4
2.12804e-3	3.13822e-3	1.47470	10.0001	0.516154	2126.53	141.09	142.197	2.25616e-4
2.08045e-3	3.09501e-3	1.48766	10.0001	0.517272	2133.36	141.32	142.904	2.25597e-4
2.03591e-3	3.01746e-3	1.48212	10.0001	0.516608	2140.18	141.53	143.900	2.25769e-4
2.00049e-3	2.95072e-3	1.47500	10.0001	0.515234	2146.92	141.79	144.740	2.25616e-4
1.96114e-3	2.90348e-3	1.48051	10.0001	0.515647	2153.84	141.95	145.423	2.25566e-4
1.92409e-3	2.84833e-3	1.48035	10.0001	0.515685	2160.71	142.23	146.170	2.25599e-4
1.88235e-3	2.78866e-3	1.48148	10.0001	0.515928	2167.49	142.38	146.985	2.25618e-4
1.85588e-3	2.75039e-3	1.48198	10.0001	0.515570	2173.63	142.70	147.503	2.25394e-4
1.83785e-3	2.68189e-3	1.45925	10.0001	0.513686	2180.41	142.92	148.263	2.25501e-4
1.79129e-3	2.63986e-3	1.47372	10.0001	0.515608	2187.28	143.15	148.939	2.25555e-4
1.76352e-3	2.58543e-3	1.46606	10.0001	0.515066	2194.31	143.35	149.620	2.25492e-4
1.73732e-3	2.52012e-3	1.45058	10.0001	0.514317	2201.05	143.53	150.402	2.25603e-4
1.70779e-3	2.48320e-3	1.45404	10.0001	0.514587	2207.95	143.77	150.926	2.25383e-4
1.65562e-3	2.44575e-3	1.47724	10.0001	0.517905	2214.79	144.07	151.574	2.25612e-4
1.65271e-3	2.37857e-3	1.43920	10.0001	0.514474	2223.04	144.24	152.256	2.25391e-4
1.61481e-3	2.36445e-3	1.46423	10.0001	0.517023	2229.80	144.52	152.585	2.25318e-4
1.58606e-3	2.31056e-3	1.45679	10.0001	0.517633	2236.58	144.76	153.268	2.25535e-4
1.55266e-3	2.25516e-3	1.45245	10.0001	0.518272	2243.54	145.04	153.986	2.25581e-4
1.52402e-3	2.23368e-3	1.46565	10.0001	0.519357	2250.35	145.18	154.345	2.25331e-4
1.51556e-3	2.20581e-3	1.45544	10.0001	0.518697	2257.15	145.49	154.658	2.25239e-4
1.49344e-3	2.16361e-3	1.44874	10.0001	0.519370	2263.93	145.62	155.191	2.25434e-4
1.47044e-3	2.11583e-3	1.43891	10.0001	0.519431	2270.80	145.90	155.778	2.25414e-4
1.44211e-3	2.06228e-3	1.43004	10.0001	0.520174	2277.55	146.17	156.451	2.25551e-4
1.40987e-3	2.03839e-3	1.44581	10.0001	0.521929	2284.42	146.40	156.836	2.25432e-4
1.39852e-3	2.00624e-3	1.43455	10.0001	0.521191	2291.26	146.50	157.210	2.25207e-4
1.38259e-3	1.97655e-3	1.42960	10.0001	0.521620	2298.19	146.74	157.580	2.25249e-4
1.35436e-3	1.96039e-3	1.44747	10.0001	0.523662	2305.02	147.03	157.866	2.25260e-4
1.33512e-3	1.92523e-3	1.44199	10.0001	0.524282	2311.72	147.30	158.303	2.25323e-4
1.32319e-3	1.88158e-3	1.42200	10.0001	0.524002	2318.44	147.47	158.800	2.25411e-4
1.29701e-3	1.85518e-3	1.43035	10.0001	0.525243	2325.17	147.73	159.172	2.25299e-4
1.28127e-3	1.81852e-3	1.41931	10.0001	0.525559	2331.91	147.92	159.611	2.25354e-4
1.25418e-3	1.79093e-3	1.42797	10.0001	0.527208	2338.70	148.09	159.998	2.25374e-4
1.24542e-3	1.78275e-3	1.43145	10.0001	0.527080	2345.31	148.33	160.114	2.25085e-4
1.21223e-3	1.72382e-3	1.42202	10.0001	0.529431	2352.19	148.56	160.840	2.25593e-4
1.21184e-3	1.69832e-3	1.40145	10.0001	0.527496	2358.92	148.88	161.107	2.25105e-4
1.18367e-3	1.65358e-3	1.39700	10.0001	0.529680	2365.59	149.10	161.666	2.25505e-4
1.17053e-3	1.65216e-3	1.41147	10.0001	0.529871	2372.38	149.25	161.728	2.25070e-4
1.16104e-3	1.62451e-3	1.39918	10.0001	0.530185	2379.28	149.44	162.045	2.25185e-4
1.13691e-3	1.59582e-3	1.40365	10.0001	0.531957	2386.01	149.68	162.421	2.25330e-4
1.12051e-3	1.58280e-3	1.41257	10.0001	0.532788	2392.86	149.89	162.610	2.25181e-4
1.11708e-3	1.56301e-3	1.39919	10.0001	0.532259	2399.58	150.12	162.823	2.25072e-4
1.09198e-3	1.54715e-3	1.41684	10.0001	0.534616	2406.16	150.26	163.068	2.25244e-4

[step]
Flow sweep - 5
Stress	Shear rate	Viscosity	Step time	Temperature	Normal stress
MPa	1/s	Pa.s	s	°C	MPa
4.60725e-5	0.100017	460.646	34.9864	150.00	2.84127e-5
4.79966e-5	0.125907	381.208	70.0523	150.01	9.43040e-5
4.88329e-5	0.158510	308.075	105.156	150.00	5.95564e-5
4.34738e-5	0.199551	217.857	140.235	150.01	-2.45112e-5
4.69518e-5	0.251218	186.897	175.352	150.00	-4.83309e-5
5.59580e-5	0.316261	176.936	210.503	149.99	-3.40275e-5
6.70252e-5	0.398147	168.343	245.388	150.01	-6.23518e-6
7.81643e-5	0.501238	155.943	280.591	150.00	-2.33485e-8
1.18208e-4	0.631023	187.328	315.702	150.01	1.63399e-5
1.42767e-4	0.794417	179.713	350.147	150.00	-8.19992e-5
1.61936e-4	1.00011	161.918	386.658	150.00	3.22960e-6
2.09574e-4	1.25906	166.452	421.701	149.99	3.43993e-5
2.17812e-4	1.58506	137.416	456.797	149.99	-6.31956e-5
2.60462e-4	1.99549	130.525	491.767	149.99	-2.61467e-5
2.88477e-4	2.51218	114.831	526.797	150.01	-6.04972e-6
3.55478e-4	3.16260	112.400	561.937	150.00	2.32658e-5
4.68395e-4	3.98152	117.642	597.012	150.00	1.34240e-4
4.19002e-4	5.01236	83.5938	632.098	150.00	5.29450e-5
5.16628e-4	6.31020	81.8718	667.234	150.00	1.12212e-4
5.45197e-4	7.94416	68.6287	702.416	149.99	2.89650e-4
5.96655e-4	10.0013	59.6576	737.515	149.99	2.71620e-4
4.70157e-4	12.5905	37.3422	772.598	150.01	-4.36564e-5
4.26635e-4	15.8511	26.9152	807.633	149.99	-9.55725e-5
4.82564e-4	19.9547	24.1830	842.748	150.00	-1.07905e-4
6.09563e-4	25.1212	24.2649	876.998	150.01	-2.97192e-5
7.28832e-4	31.6255	23.0457	913.212	149.99	6.06073e-6
8.92855e-4	39.8147	22.4253	948.315	150.00	1.20016e-4
1.07722e-3	50.1243	21.4910	983.406	149.99	2.14410e-4
1.32320e-3	63.1022	20.9692	1018.48	150.00	5.11226e-4
1.62326e-3	79.4417	20.4334	1053.63	150.01	8.26247e-4
1.94380e-3	100.011	19.4358	1088.72	149.99	1.29426e-3

[step]
Flow sweep - 6
Stress	Shear rate	Viscosity	Step time	Temperature	Normal stress
MPa	1/s	Pa.s	s	°C	MPa
5.13837e-5	0.0999989	513.842	34.9625	130.01	-1.19554e-3
6.18801e-5	0.125888	491.549	70.0306	130.00	-1.22756e-3
7.71510e-5	0.158488	486.793	105.052	130.00	-1.22979e-3
9.70811e-5	0.199525	486.561	140.071	130.00	-1.26163e-3
1.30218e-4	0.251183	518.417	175.222	129.99	-1.25874e-3
1.61551e-4	0.316226	510.872	210.324	130.01	-1.18518e-3
2.00089e-4	0.398089	502.623	245.376	130.00	-1.22549e-3
2.45415e-4	0.501186	489.668	280.454	129.99	-1.22873e-3
2.77775e-4	0.630939	440.257	315.562	130.00	-1.25104e-3
3.65454e-4	0.794306	460.092	350.590	130.00	-1.16300e-3
4.34692e-4	0.999978	434.701	385.698	130.00	-1.14981e-3
5.02877e-4	1.25889	399.461	420.798	130.00	-1.15588e-3
6.41109e-4	1.58486	404.521	455.871	130.01	-1.09328e-3
7.65943e-4	1.99520	383.892	490.922	130.00	-9.86194e-4
8.73971e-4	2.51183	347.941	526.052	130.00	-8.79726e-4
1.09028e-3	3.16219	344.787	561.201	130.00	-6.79885e-4
1.37681e-3	3.98100	345.845	596.313	129.99	-3.95342e-4
1.61945e-3	5.01168	323.136	631.408	130.00	-5.72908e-5
1.95959e-3	6.30946	310.579	666.531	130.00	4.14331e-4
2.46608e-3	7.94302	310.471	701.669	130.00	1.36426e-3
3.04813e-3	9.99974	304.821	736.628	130.00	2.34450e-3
3.62866e-3	12.5889	288.243	771.743	130.00	3.79956e-3
4.70158e-3	15.8484	296.659	806.855	130.00	5.88502e-3
6.01973e-3	19.9522	301.708	841.896	130.00	9.23437e-3
7.86913e-3	25.1182	313.283	877.020	130.00	0.0140726
0.0103767	31.6228	328.140	912.068	130.01	0.0204161
0.0127425	39.8092	320.091	947.148	130.00	0.0287331
0.0157842	50.1153	314.957	982.258	130.01	0.0390130
0.0177215	63.0941	280.874	1017.30	129.99	0.0491373
0.0201211	79.4320	253.312	1052.38	130.00	0.0594754
0.0227064	99.9988	227.067	1087.46	130.00	0.0663220

[step]
Flow sweep - 7
Stress	Shear rate	Viscosity	Step time	Temperature	Normal stress
MPa	1/s	Pa.s	s	°C	MPa
1.78677e-3	0.100002	17867.4	34.9849	109.99	-1.48320e-3
2.28889e-3	0.125893	18181.2	70.0652	110.01	-5.50200e-4
2.70056e-3	0.158490	17039.3	105.110	110.01	4.62903e-5
3.20272e-3	0.199527	16051.6	140.228	110.00	9.74435e-4
4.05388e-3	0.251187	16138.8	175.292	110.00	2.72737e-3
4.90513e-3	0.316229	15511.3	210.395	109.99	4.67335e-3
6.02022e-3	0.398105	15122.2	245.482	110.00	7.38832e-3
7.39274e-3	0.501185	14750.5	280.547	110.01	0.0115065
8.80230e-3	0.630960	13950.6	315.594	110.01	0.0157147
0.0107744	0.794330	13564.1	350.671	109.99	0.0228216
0.0128699	0.999997	12869.9	385.749	110.00	0.0320922
0.0156802	1.25893	12455.2	420.841	110.00	0.0438442
0.0195735	1.58489	12350.1	455.944	109.99	0.0613112
0.0230837	1.99525	11569.3	491.018	110.00	0.0829876
0.0266448	2.51190	10607.4	526.141	110.00	0.106306
0.0321518	3.16231	10167.2	561.232	110.00	0.138768
0.0390022	3.98117	9796.67	596.265	110.00	0.174632
0.0468847	5.01188	9354.71	631.329	110.00	0.226421
0.0564205	6.30959	8942.02	666.461	110.00	0.288460
0.0683118	7.94339	8599.83	701.545	110.00	0.358476
0.0793820	10.0002	7938.05	736.662	110.01	0.420353
0.0868578	12.5894	6899.31	771.718	110.00	0.451682
0.0923667	15.8492	5827.85	806.845	110.00	0.436187
0.100991	19.9527	5061.50	842.003	110.00	0.368533
0.0971576	25.1190	3867.89	877.136	110.00	0.315082
0.0980306	31.6221	3100.06	912.081	109.99	0.265824
0.0998767	39.8110	2508.77	947.184	110.00	0.233357
0.102016	50.1191	2035.48	982.361	110.00	0.205145
0.103655	63.0957	1642.82	1017.44	110.00	0.193212
0.102068	79.4326	1284.96	1052.57	110.00	0.176452
0.0997126	99.9994	997.131	1087.66	110.00	0.163599

[step]
Flow sweep - 8
Stress	Shear rate	Viscosity	Step time	Temperature	Normal stress
MPa	1/s	Pa.s	s	°C	MPa
0.0864610	0.0998358	866032	34.8840	90.00	0.0224251
0.147340	0.125779	1171420	70.0541	89.99	0.150861
0.188402	0.158482	1188790	105.116	90.01	0.293690
0.222791	0.199520	1116630	140.211	90.00	0.389707
0.264014	0.251189	1051060	175.175	90.00	0.453699
0.319472	0.316167	1010450	210.255	90.00	0.505713
0.391900	0.398092	984446	245.383	90.00	0.581900
0.472886	0.501167	943570	280.438	90.00	0.652424
0.554124	0.630977	878199	315.527	90.01	0.713770
0.647458	0.794383	815046	350.545	89.99	0.778287
0.726078	1.00005	726039	385.703	90.00	0.800892
0.804427	1.25865	639119	420.803	90.00	0.816185
0.888873	1.58502	560796	455.146	90.00	0.834411
0.970360	1.99535	486310	491.303	90.01	0.833478
0.984672	2.51216	391962	526.424	90.01	0.829130
0.831686	3.16325	262921	561.460	90.00	0.720885
0.552354	3.98129	138737	596.532	90.00	0.580018
0.426288	5.01144	85062.9	631.556	90.00	0.504945
0.392215	6.30890	62168.6	666.679	90.01	0.453575
0.250276	7.94068	31518.2	701.750	90.00	0.355740
0.307336	9.99769	30740.7	736.838	90.00	0.395759
0.139391	12.5863	11074.8	771.978	90.00	0.237668
0.0519521	15.8486	3278.03	806.947	89.99	0.106959
0.0162991	19.9530	816.873	842.027	90.01	0.0419917
6.78486e-3	25.1176	270.124	877.177	90.00	0.0175645
4.62494e-3	31.6188	146.272	912.169	90.00	9.65033e-3
1.05062e-3	39.8062	26.3934	947.285	90.00	1.10685e-3
9.92091e-4	50.1124	19.7973	982.414	90.00	-5.25699e-4
8.98357e-4	63.0869	14.2400	1017.57	90.01	-1.19237e-3
7.92216e-4	79.4239	9.97452	1052.71	90.00	-1.41426e-3
6.96457e-4	99.9932	6.96505	1087.79	90.00	-1.69589e-3

[step]
Flow sweep - 9
Stress	Shear rate	Viscosity	Step time	Temperature	Normal stress
MPa	1/s	Pa.s	s	°C	MPa
0.122545	0.0995784	1230640	34.9262	70.00	0.474523
0.156511	0.126028	1241870	70.0496	69.99	0.689020
0.164720	0.158373	1040080	105.152	70.00	0.725519
0.170866	0.199599	856046	140.249	70.00	0.655395
0.135414	0.251042	539409	175.236	70.00	0.496492
0.0470610	0.316294	148789	210.360	70.01	0.271924
0.131848	0.397809	331435	245.410	70.01	0.507926
0.0821539	0.501537	163804	280.379	69.99	0.353753
0.0653138	0.631071	103497	315.482	70.00	0.379755
0.0770415	0.794351	96986.8	350.536	70.01	0.415805
0.0562950	1.00010	56289.6	385.541	70.00	0.382383
0.0876111	1.25862	69609.1	420.662	69.99	0.441073
0.0522849	1.58501	32987.1	455.626	69.99	0.361453
0.0709994	1.99554	35579.1	490.735	70.00	0.352855
0.0371423	2.51214	14785.1	525.815	70.00	0.214060
0.0315923	3.16190	9991.54	560.875	70.00	0.167067
0.0278010	3.98045	6984.38	595.947	70.00	0.144362
0.0250050	5.01179	4989.25	631.070	69.99	0.130712
0.0227084	6.30939	3599.15	666.180	70.01	0.118930
0.0197343	7.94367	2484.28	701.249	70.00	0.108548
0.0175275	9.99979	1752.79	736.299	69.99	0.0992459
0.0164804	12.5876	1309.26	771.419	70.00	0.0953813
0.0156757	15.8489	989.072	806.483	70.00	0.0901054
0.0149990	19.9528	751.721	841.526	70.01	0.0906460
0.0133205	25.1202	530.270	876.576	70.00	0.0777212
0.0128366	31.6243	405.910	911.732	70.00	0.0749217
0.0124508	39.8125	312.735	946.784	69.99	0.0585862
0.0471275	50.1187	940.317	981.829	70.00	0.214037
0.0621005	63.1029	984.115	1016.87	70.00	0.237731
0.0444305	79.4370	559.317	1051.93	70.00	0.200398
0.0282414	100.011	282.385	1087.05	70.00	0.151688

