Filename	LLM_EP0903_10%01_Oscillatory temperature sweep_Flow
Instrument name	5333-0626
Operator	liming
rundate	14/05/2025
Sample name	LLM_EP0903_10%01_Oscillatory temperature sweep_Flow
Geometry name	8.0mm parallel plate, UPP Stainless steel  - 119113 new 30 11 22
Procedure name	Sample
	Temperature ramp
	Temperature ramp
	Temperature ramp
	Temperature ramp
	Flow sweep
	Flow sweep
	Flow sweep
	Flow sweep
	Flow sweep
	Flow sweep
	Axial
	Sample
proceduresegments	Temperature ramp#Temperature ramp#Temperature ramp#Temperature ramp#Flow sweep#Flow sweep#Flow sweep#Flow sweep#Flow sweep#Flow sweep#Axial
[step]
Temperature ramp - 1
Storage modulus	Loss modulus	Tan(delta)	Angular frequency	Oscillation torque	Step time	Temperature	Raw phase	Oscillation displacement
0.0349738	0.401891	11.4912	10.0001	14.5559	713.364	94.02	85.9342	8.53548e-5
0.0335104	0.376937	11.2484	10.0001	13.6370	720.250	94.23	85.8892	8.52530e-5
0.0315486	0.353831	11.2154	10.0001	12.8018	727.079	94.44	85.9396	8.52604e-5
0.0302157	0.331692	10.9775	10.0001	11.9984	733.890	94.63	85.9004	8.52444e-5
0.0286396	0.309108	10.7930	10.0001	11.2094	740.684	94.94	85.8943	8.54496e-5
0.0274407	0.290351	10.5810	10.0001	10.4933	747.528	95.08	85.8670	8.51680e-5
0.0260682	0.273428	10.4890	10.0001	9.87508	754.298	95.36	85.8993	8.50993e-5
0.0250225	0.255687	10.2183	10.0001	9.25233	761.183	95.61	85.8506	8.52749e-5
0.0237640	0.239760	10.0892	10.0001	8.67183	767.964	95.78	85.8762	8.52273e-5
0.0228633	0.226028	9.88606	10.0001	8.15460	774.887	96.01	85.8548	8.50122e-5
0.0218382	0.212231	9.71837	10.0001	7.66925	781.664	96.25	85.8627	8.51530e-5
0.0209612	0.199447	9.51503	10.0001	7.20235	788.455	96.49	85.8500	8.50907e-5
0.0201093	0.188020	9.34990	10.0001	6.78205	795.266	96.68	85.8581	8.50081e-5
0.0193051	0.177194	9.17861	10.0001	6.39561	802.101	96.94	85.8650	8.50435e-5
0.0184953	0.166786	9.01778	10.0001	6.01941	808.958	97.13	85.8858	8.50497e-5
0.0175144	0.156912	8.95905	10.0001	5.66505	815.884	97.36	85.9850	8.50919e-5
0.0170865	0.147807	8.65055	10.0001	5.32799	822.550	97.66	85.9041	8.49442e-5
0.0162486	0.139590	8.59087	10.0001	5.02994	829.378	97.79	86.0069	8.49328e-5
0.0157223	0.131228	8.34666	10.0001	4.73379	836.217	98.07	85.9823	8.50138e-5
0.0150423	0.123545	8.21321	10.0001	4.45647	843.168	98.26	86.0477	8.50157e-5
0.0144754	0.116692	8.06135	10.0001	4.20309	849.923	98.55	86.0939	8.48979e-5
0.0139111	0.110470	7.94113	10.0001	3.97572	856.681	98.73	86.1664	8.48363e-5
0.0133783	0.104721	7.82763	10.0001	3.76631	863.533	98.93	86.2472	8.47859e-5
0.0129143	0.0988882	7.65726	10.0001	3.56124	870.329	99.24	86.2945	8.48993e-5
0.0123831	0.0932951	7.53407	10.0001	3.35796	877.174	99.46	86.3985	8.48657e-5
0.0118921	0.0877925	7.38243	10.0001	3.16402	883.974	99.68	86.4929	8.49842e-5
0.0114466	0.0832511	7.27300	10.0001	2.99252	890.829	99.90	86.6080	8.47743e-5
0.0111161	0.0792723	7.13130	10.0001	2.84509	897.604	100.12	86.6765	8.46476e-5
0.0106828	0.0752728	7.04619	10.0001	2.70369	904.405	100.30	86.8293	8.47277e-5
0.0103430	0.0712702	6.89065	10.0001	2.56138	911.244	100.61	86.9244	8.47861e-5
9.93687e-3	0.0673568	6.77848	10.0001	2.42226	918.166	100.76	87.0908	8.48512e-5
9.55049e-3	0.0641757	6.71962	10.0001	2.30094	924.993	101.00	87.2911	8.46096e-5
9.23480e-3	0.0607071	6.57373	10.0001	2.18110	931.728	101.22	87.4344	8.47985e-5
8.87337e-3	0.0573559	6.46382	10.0001	2.06201	938.475	101.51	87.6447	8.48577e-5
8.54087e-3	0.0543027	6.35798	10.0001	1.94965	945.478	101.75	87.8625	8.47527e-5
8.18849e-3	0.0514269	6.28038	10.0001	1.84707	952.151	101.90	88.1363	8.48077e-5
7.95965e-3	0.0487506	6.12472	10.0001	1.74886	958.970	102.15	88.3028	8.47125e-5
7.66319e-3	0.0464242	6.05808	10.0001	1.66332	965.662	102.35	88.5840	8.46222e-5
7.38569e-3	0.0440814	5.96849	10.0001	1.58073	972.403	102.62	88.8691	8.47002e-5
7.07697e-3	0.0418875	5.91885	10.0001	1.50216	979.261	102.82	89.2325	8.47171e-5
6.85391e-3	0.0396739	5.78851	10.0001	1.42324	986.202	103.08	89.5114	8.47445e-5
6.58074e-3	0.0377855	5.74184	10.0001	1.35377	992.920	103.29	89.9012	8.46384e-5
6.37884e-3	0.0360682	5.65435	10.0001	1.29078	999.731	103.54	90.2174	8.45425e-5
6.13549e-3	0.0343087	5.59185	10.0001	1.22930	1006.56	103.76	90.6350	8.46391e-5
5.91354e-3	0.0326693	5.52449	10.0001	1.17021	1013.44	103.99	91.0566	8.46084e-5
5.69046e-3	0.0310490	5.45632	10.0001	1.11334	1020.26	104.21	91.5236	8.46840e-5
5.48961e-3	0.0294944	5.37276	10.0001	1.05823	1027.05	104.47	91.9942	8.47161e-5
5.26145e-3	0.0281313	5.34668	10.0001	1.00841	1033.85	104.73	92.5527	8.45936e-5
5.13177e-3	0.0269153	5.24483	10.0001	0.963265	1040.67	104.85	92.9444	8.44357e-5
4.92846e-3	0.0256713	5.20879	10.0001	0.920883	1047.56	105.13	93.5391	8.45822e-5
4.73138e-3	0.0244211	5.16152	10.0001	0.877335	1054.33	105.34	94.1805	8.46458e-5
4.54810e-3	0.0233165	5.12663	10.0001	0.837479	1061.24	105.55	94.8258	8.45559e-5
4.38340e-3	0.0223050	5.08851	10.0001	0.801493	1067.96	105.84	95.4635	8.45093e-5
4.28957e-3	0.0214223	4.99405	10.0001	0.768595	1074.80	105.98	95.9344	8.43045e-5
4.10389e-3	0.0204340	4.97918	10.0001	0.736625	1081.73	106.24	96.7348	8.45813e-5
3.92662e-3	0.0193827	4.93622	10.0001	0.701317	1088.43	106.47	97.6107	8.47263e-5
3.78764e-3	0.0185008	4.88452	10.0001	0.669291	1095.42	106.66	98.3911	8.45511e-5
3.66630e-3	0.0176993	4.82757	10.0001	0.641076	1102.15	106.88	99.1489	8.44825e-5
3.55331e-3	0.0169800	4.77865	10.0001	0.615658	1108.94	107.14	99.9012	8.43886e-5
3.40774e-3	0.0162108	4.75705	10.0001	0.590913	1115.73	107.39	100.857	8.45754e-5
3.29552e-3	0.0154991	4.70308	10.0001	0.566254	1122.57	107.63	101.742	8.45092e-5
3.12723e-3	0.0148013	4.73303	10.0001	0.543583	1129.41	107.82	102.899	8.45760e-5
3.01090e-3	0.0141738	4.70751	10.0001	0.521954	1136.23	108.06	103.894	8.44561e-5
2.89645e-3	0.0135823	4.68929	10.0001	0.502303	1142.97	108.33	104.923	8.44176e-5
2.80631e-3	0.0130545	4.65185	10.0001	0.484311	1149.88	108.47	105.868	8.43101e-5
2.68624e-3	0.0124812	4.64634	10.0001	0.467056	1156.64	108.74	107.061	8.45131e-5
2.60366e-3	0.0119338	4.58346	10.0001	0.448965	1163.55	108.95	108.155	8.44569e-5
2.50222e-3	0.0114607	4.58023	10.0001	0.433445	1170.45	109.21	109.304	8.43238e-5
2.40759e-3	0.0110348	4.58334	10.0001	0.419887	1177.22	109.48	110.423	8.42406e-5
2.33420e-3	0.0105592	4.52370	10.0001	0.405287	1184.14	109.66	111.607	8.43009e-5
2.24872e-3	0.0101235	4.50191	10.0001	0.391702	1190.82	109.92	112.859	8.42264e-5
2.14015e-3	9.69785e-3	4.53140	10.0001	0.379660	1197.60	110.09	114.291	8.43038e-5
2.07528e-3	9.37128e-3	4.51567	10.0001	0.369014	1204.19	110.18	115.360	8.40655e-5

[step]
Temperature ramp - 3
Storage modulus	Loss modulus	Tan(delta)	Angular frequency	Oscillation torque	Step time	Temperature	Raw phase	Oscillation displacement
MPa	MPa		rad/s	µN.m	s	°C	°	rad
2.30636e-3	0.0105905	4.59188	10.0001	1.14100	6.02644	109.69	111.684	2.36540e-4
2.39941e-3	0.0110197	4.59268	10.0001	1.16717	12.7971	109.41	110.490	2.34411e-4
2.54375e-3	0.0116165	4.56667	10.0001	1.21203	19.5512	109.08	108.883	2.33242e-4
2.65070e-3	0.0122287	4.61340	10.0001	1.26639	26.3639	108.88	107.547	2.33297e-4
2.79603e-3	0.0129035	4.61492	10.0001	1.32399	33.2702	108.71	106.085	2.32915e-4
2.93589e-3	0.0136457	4.64789	10.0001	1.38910	40.1300	108.43	104.704	2.32623e-4
3.04872e-3	0.0142995	4.69035	10.0001	1.45391	46.9819	108.26	103.632	2.33433e-4
3.17498e-3	0.0149787	4.71773	10.0001	1.51602	53.7516	108.03	102.577	2.33377e-4
3.31892e-3	0.0157544	4.74686	10.0001	1.58533	60.5486	107.72	101.476	2.32997e-4
3.48738e-3	0.0166580	4.77663	10.0001	1.66631	67.2367	107.53	100.308	2.32517e-4
3.65086e-3	0.0175487	4.80674	10.0001	1.75290	73.9467	107.30	99.2752	2.32901e-4
3.79798e-3	0.0184220	4.85047	10.0001	1.83801	80.8127	107.08	98.3965	2.33202e-4
3.94975e-3	0.0193199	4.89141	10.0001	1.92374	87.7109	106.88	97.5695	2.33206e-4
4.11446e-3	0.0202705	4.92663	10.0001	2.01521	94.3939	106.61	96.7593	2.33249e-4
4.29443e-3	0.0213336	4.96773	10.0001	2.11518	101.221	106.39	95.9464	2.32973e-4
4.43194e-3	0.0223809	5.04991	10.0001	2.21958	107.975	106.20	95.3221	2.33296e-4
4.64473e-3	0.0235269	5.06528	10.0001	2.32783	114.838	106.00	94.5495	2.33025e-4
4.81346e-3	0.0246880	5.12895	10.0001	2.44369	121.633	105.81	93.9453	2.33279e-4
4.99542e-3	0.0258946	5.18366	10.0001	2.56079	128.553	105.50	93.3621	2.33238e-4
5.20423e-3	0.0271713	5.22099	10.0001	2.68518	135.220	105.32	92.7649	2.33200e-4
5.40352e-3	0.0285096	5.27611	10.0001	2.81714	142.205	105.11	92.2351	2.33264e-4
5.58482e-3	0.0298566	5.34603	10.0001	2.95152	148.935	104.87	91.7870	2.33436e-4
5.80081e-3	0.0313611	5.40633	10.0001	3.09497	155.766	104.71	91.3065	2.33083e-4
6.02407e-3	0.0330321	5.48336	10.0001	3.25633	162.694	104.36	90.8544	2.32888e-4
6.27456e-3	0.0347755	5.54230	10.0001	3.42870	169.594	104.15	90.3982	2.32931e-4
6.51727e-3	0.0366133	5.61788	10.0001	3.61010	176.268	103.95	89.9988	2.32962e-4
6.72772e-3	0.0384297	5.71215	10.0001	3.79356	183.116	103.73	89.6838	2.33200e-4
6.99302e-3	0.0403137	5.76485	10.0001	3.97934	189.896	103.48	89.3220	2.33190e-4
7.28562e-3	0.0424959	5.83284	10.0001	4.18907	196.718	103.25	88.9616	2.32836e-4
7.59976e-3	0.0451866	5.94579	10.0001	4.44012	203.725	103.01	88.6257	2.32082e-4
7.85757e-3	0.0474774	6.04225	10.0001	4.68554	210.455	102.73	88.3816	2.33088e-4
8.18046e-3	0.0498558	6.09451	10.0001	4.92251	217.180	102.59	88.0875	2.33147e-4
8.46130e-3	0.0525270	6.20790	10.0001	5.18185	223.999	102.36	87.8783	2.32915e-4
8.75117e-3	0.0553236	6.32185	10.0001	5.45820	230.968	102.13	87.6852	2.32894e-4
9.09690e-3	0.0580655	6.38299	10.0001	5.73737	237.746	101.94	87.4534	2.33198e-4
9.44816e-3	0.0613074	6.48882	10.0001	6.04492	244.531	101.62	87.2604	2.32682e-4
9.77891e-3	0.0648876	6.63546	10.0001	6.39235	251.432	101.40	87.1197	2.32451e-4
0.0101737	0.0685798	6.74089	10.0001	6.75784	258.110	101.15	86.9452	2.32475e-4
0.0106624	0.0728038	6.82806	10.0001	7.16457	264.963	101.00	86.7385	2.32129e-4
0.0110694	0.0768441	6.94205	10.0001	7.58195	271.788	100.75	86.6067	2.32696e-4
0.0114048	0.0808846	7.09217	10.0001	7.98951	278.765	100.54	86.5388	2.32942e-4
0.0118120	0.0850730	7.20222	10.0001	8.40243	285.621	100.35	86.4350	2.32883e-4
0.0122707	0.0896991	7.31003	10.0001	8.85440	292.321	100.07	86.3266	2.32747e-4
0.0127935	0.0949575	7.42230	10.0001	9.36075	299.218	99.79	86.2149	2.32403e-4
0.0132224	0.100487	7.59971	10.0001	9.90723	305.958	99.61	86.1784	2.32408e-4
0.0137111	0.105985	7.72986	10.0001	10.4607	312.903	99.41	86.1126	2.32640e-4
0.0143107	0.112239	7.84299	10.0001	11.0630	319.612	99.16	86.0234	2.32303e-4
0.0148653	0.119025	8.00686	10.0001	11.7249	326.406	98.93	85.9832	2.32152e-4
0.0153930	0.125347	8.14309	10.0001	12.3809	333.184	98.65	85.9447	2.32773e-4
0.0159580	0.132093	8.27753	10.0001	13.0443	339.896	98.46	85.9068	2.32716e-4
0.0166509	0.139867	8.39996	10.0001	13.7892	346.751	98.29	85.8506	2.32314e-4
0.0173859	0.149022	8.57143	10.0001	14.6557	353.486	98.05	85.8226	2.31717e-4
0.0180802	0.158998	8.79402	10.0001	15.6223	360.450	97.75	85.8345	2.31540e-4
0.0189924	0.170641	8.98466	10.0001	16.7206	367.160	97.57	85.8120	2.30886e-4
0.0198241	0.180881	9.12427	10.0001	17.8141	374.013	97.31	85.7854	2.32050e-4
0.0207124	0.191332	9.23760	10.0001	18.8655	380.843	97.12	85.7495	2.32321e-4
0.0215497	0.202480	9.39595	10.0001	19.9628	387.559	96.92	85.7461	2.32289e-4
0.0225396	0.215785	9.57363	10.0001	21.2120	394.353	96.62	85.7451	2.31606e-4
0.0233530	0.229146	9.81230	10.0001	22.5497	401.176	96.40	85.7890	2.31870e-4
0.0243176	0.242481	9.97145	10.0001	23.8867	408.016	96.21	85.7920	2.32109e-4
0.0254743	0.256622	10.0738	10.0001	25.2833	414.827	96.03	85.7651	2.32133e-4
0.0266891	0.273832	10.2601	10.0001	26.8898	421.776	95.71	85.7764	2.31394e-4
0.0277804	0.292078	10.5138	10.0001	28.6696	428.464	95.49	85.8249	2.31303e-4
0.0295364	0.312462	10.5789	10.0001	30.6308	435.258	95.24	85.7745	2.30987e-4
0.0308818	0.333829	10.8099	10.0001	32.7549	442.198	95.05	85.8126	2.31189e-4
0.0321903	0.354767	11.0209	10.0001	34.8620	448.931	94.84	85.8472	2.31574e-4
0.0336714	0.376880	11.1929	10.0001	37.0325	455.734	94.66	85.8642	2.31534e-4
0.0357607	0.402571	11.2574	10.0001	39.4643	462.639	94.40	85.8296	2.30993e-4
0.0376273	0.429223	11.4072	10.0001	42.1214	469.590	94.15	85.8377	2.31236e-4
0.0393686	0.457999	11.6336	10.0001	44.9146	476.322	93.89	85.8795	2.31107e-4
0.0411164	0.485529	11.8086	10.0001	47.7199	483.146	93.78	85.9050	2.31604e-4
0.0435891	0.516547	11.8504	10.0001	50.6915	489.982	93.46	85.8750	2.31273e-4
0.0460719	0.551636	11.9734	10.0001	54.0454	496.765	93.26	85.8773	2.30885e-4
0.0483081	0.588411	12.1804	10.0001	57.6419	503.556	93.00	85.9147	2.30872e-4
0.0512680	0.629242	12.2736	10.0001	61.5558	510.523	92.80	85.9076	2.30531e-4
0.0548160	0.673605	12.2885	10.0001	65.8716	517.268	92.55	85.8726	2.30444e-4
0.0581593	0.723007	12.4315	10.0001	70.6012	524.099	92.30	85.8864	2.30123e-4
0.0615124	0.773995	12.5828	10.0001	75.6223	530.881	92.12	85.9057	2.30259e-4
0.0662646	0.830504	12.5331	10.0001	81.0390	537.671	91.93	85.8529	2.29946e-4
0.0706008	0.889164	12.5943	10.0001	86.8611	544.495	91.67	85.8432	2.30220e-4
0.0748413	0.952473	12.7266	10.0001	92.9607	551.315	91.45	85.8600	2.29981e-4
0.0805514	1.01945	12.6559	10.0001	99.4960	558.136	91.18	85.8068	2.29980e-4
0.0864699	1.08892	12.5931	10.0001	106.399	565.036	90.94	85.7584	2.30251e-4
0.0924494	1.16470	12.5983	10.0001	113.707	571.846	90.72	85.7351	2.30032e-4
0.0990307	1.25394	12.6622	10.0001	121.925	578.611	90.50	85.7318	2.29121e-4
0.106596	1.34309	12.5998	10.0001	130.853	585.367	90.31	85.6864	2.29561e-4
0.115806	1.44203	12.4521	10.0001	140.301	592.088	90.07	85.6100	2.29225e-4
0.126466	1.55179	12.2704	10.0001	150.828	598.910	89.82	85.5198	2.28990e-4
0.137892	1.67561	12.1516	10.0001	162.555	605.516	89.65	85.4519	2.28510e-4
0.147712	1.79319	12.1398	10.0001	174.666	612.455	89.42	85.4283	2.29431e-4
0.159541	1.91710	12.0163	10.0001	186.658	619.188	89.20	85.3619	2.29307e-4
0.174784	2.05457	11.7549	10.0001	199.785	625.975	88.96	85.2383	2.29006e-4
0.191323	2.20897	11.5458	10.0001	214.440	632.804	88.69	85.1320	2.28589e-4
0.207019	2.37857	11.4896	10.0001	230.546	639.621	88.51	85.0893	2.28213e-4
0.228152	2.55405	11.1945	10.0001	247.803	646.511	88.24	84.9413	2.28406e-4
0.251400	2.74857	10.9330	10.0001	266.362	653.410	88.00	84.8021	2.28086e-4
0.275068	2.95150	10.7301	10.0001	286.288	660.265	87.78	84.6866	2.28268e-4
0.301791	3.18423	10.5511	10.0001	307.792	666.957	87.56	84.5786	2.27431e-4
0.333805	3.43535	10.2915	10.0001	331.840	673.795	87.32	84.4246	2.27244e-4
0.371418	3.70010	9.96208	10.0001	357.767	680.597	87.12	84.2242	2.27387e-4
0.408155	3.97353	9.73536	10.0001	384.852	687.452	86.84	84.0741	2.27736e-4
0.445041	4.24976	9.54914	10.0001	412.302	694.389	86.66	83.9438	2.28071e-4
0.495252	4.57705	9.24185	10.0001	441.946	701.082	86.46	83.7275	2.26897e-4
0.556880	4.95590	8.89941	10.0001	476.984	707.905	86.23	83.4709	2.26088e-4
0.617078	5.34814	8.66689	10.0001	515.614	714.731	86.01	83.2797	2.26394e-4
0.685933	5.76574	8.40569	10.0001	555.794	721.581	85.74	83.0558	2.26288e-4
0.765201	6.19729	8.09891	10.0001	598.541	728.418	85.52	82.7801	2.26606e-4
0.852837	6.66733	7.81782	10.0001	643.645	735.263	85.31	82.5073	2.26403e-4
0.953626	7.22694	7.57838	10.0001	693.776	742.043	85.05	82.2536	2.25030e-4
1.07057	7.79641	7.28250	10.0001	750.566	748.855	84.83	81.9260	2.25521e-4
1.19524	8.37677	7.00845	10.0001	808.943	755.714	84.65	81.5985	2.26079e-4
1.32448	8.99079	6.78815	10.0001	868.799	762.527	84.35	81.3118	2.26096e-4
1.47767	9.68083	6.55143	10.0001	932.855	769.327	84.12	80.9839	2.25328e-4
1.65961	10.4235	6.28069	10.0001	1004.63	776.251	83.96	80.5843	2.25155e-4
1.86517	11.2337	6.02290	10.0001	1082.60	783.002	83.72	80.1700	2.24909e-4
2.08909	12.1197	5.80145	10.0001	1167.12	789.972	83.43	79.7803	2.24560e-4
2.34194	13.0691	5.58046	10.0001	1258.86	796.821	83.23	79.3620	2.24385e-4
2.64798	14.1217	5.33303	10.0001	1358.63	803.504	82.96	78.8584	2.23846e-4
2.97840	15.2111	5.10714	10.0001	1468.30	810.339	82.77	78.3561	2.24298e-4
3.34037	16.4036	4.91071	10.0001	1581.76	817.192	82.53	77.8767	2.23777e-4
3.71764	17.5730	4.72691	10.0001	1702.52	824.008	82.35	77.3951	2.24535e-4
4.15313	18.8181	4.53107	10.0001	1824.43	830.850	82.13	76.8452	2.24324e-4
4.67308	20.2897	4.34181	10.0001	1956.73	837.708	81.83	76.2626	2.22769e-4
5.25294	21.8658	4.16259	10.0001	2110.21	844.415	81.64	75.6624	2.22549e-4
5.91426	23.5008	3.97358	10.0001	2275.59	851.265	81.43	74.9809	2.22782e-4
6.63002	25.2766	3.81245	10.0001	2449.10	858.082	81.19	74.3400	2.22461e-4
7.37804	27.0472	3.66591	10.0001	2635.28	864.993	80.96	73.7105	2.23233e-4
8.27414	29.0232	3.50769	10.0001	2824.93	871.712	80.80	72.9799	2.22433e-4
9.35906	31.3048	3.34487	10.0001	3039.25	878.689	80.55	72.1592	2.21213e-4
10.6587	33.9095	3.18139	10.0001	3287.05	885.530	80.26	71.2545	2.20125e-4
11.9630	36.4573	3.04751	10.0001	3567.89	892.257	80.11	70.4396	2.21529e-4
13.4093	39.1570	2.92014	10.0001	3845.27	899.231	79.79	69.5994	2.21567e-4
14.8776	41.7126	2.80372	10.0001	4139.73	906.034	79.58	68.7762	2.23163e-4
16.5008	44.3805	2.68960	10.0001	4423.99	912.822	79.37	67.9095	2.23313e-4
18.6044	47.7619	2.56724	10.0001	4725.96	919.685	79.17	66.8951	2.20696e-4
20.8811	51.2948	2.45652	10.0001	5106.16	926.463	78.94	65.8941	2.21046e-4
23.2652	54.7003	2.35116	10.0001	5505.07	933.298	78.74	64.8760	2.22402e-4
25.7152	58.0611	2.25786	10.0001	5896.66	940.079	78.48	63.9035	2.23367e-4
28.1441	61.3627	2.18030	10.0001	6285.84	946.851	78.23	63.0311	2.24365e-4
31.0502	65.0034	2.09350	10.0001	6671.25	953.702	78.05	62.0034	2.23600e-4
34.4238	69.0271	2.00521	10.0001	7104.70	960.581	77.75	60.8835	2.22941e-4
38.0448	73.2258	1.92472	10.0001	7588.05	967.448	77.57	59.7819	2.23121e-4
41.7509	77.3735	1.85322	10.0001	8094.79	974.214	77.33	58.7351	2.23967e-4
45.8495	81.5816	1.77933	10.0001	8601.45	981.025	77.19	57.5996	2.24204e-4
50.8445	86.5161	1.70158	10.0001	9131.08	988.003	76.81	56.3192	2.22747e-4
55.5358	91.0134	1.63882	10.0001	9753.87	994.834	76.68	55.2120	2.24655e-4
60.1796	95.2689	1.58308	10.0001	10327.2	1001.62	76.47	54.1754	2.25776e-4
66.3134	100.499	1.51551	10.0001	10882.6	1008.42	76.24	52.8571	2.23594e-4
72.5976	105.522	1.45352	10.0001	11578.2	1015.26	76.01	51.5783	2.24581e-4
80.0615	111.289	1.39004	10.0001	12264.8	1022.06	75.64	50.1818	2.23401e-4
86.7707	116.306	1.34039	10.0001	13057.4	1028.97	75.48	49.0225	2.25716e-4
93.1219	120.612	1.29520	10.0001	13755.4	1035.72	75.32	47.9368	2.27378e-4
100.009	125.173	1.25162	10.0001	14383.2	1042.59	75.10	46.8387	2.27172e-4
107.478	129.906	1.20868	10.0001	15053.9	1049.33	74.82	45.7107	2.27059e-4
115.840	134.769	1.16341	10.0001	15764.0	1056.12	74.62	44.4836	2.26820e-4
125.074	139.865	1.11826	10.0001	16525.0	1063.06	74.40	43.2064	2.26574e-4
135.502	145.391	1.07298	10.0001	17343.1	1069.85	74.14	41.8641	2.25995e-4
146.075	150.617	1.03109	10.0001	18244.9	1076.76	73.86	40.5750	2.26732e-4
156.209	155.108	0.992954	10.0001	19129.0	1083.45	73.63	39.3723	2.28053e-4
167.196	159.760	0.955525	10.0001	19941.0	1090.28	73.50	38.1470	2.27862e-4
177.635	164.040	0.923470	10.0001	20801.3	1097.03	73.26	37.0595	2.28828e-4
187.980	167.798	0.892638	10.0001	21606.7	1103.88	73.04	35.9976	2.29522e-4
199.448	171.620	0.860473	10.0001	22373.5	1110.72	72.76	34.8654	2.29218e-4
212.058	175.762	0.828843	10.0001	23199.7	1117.47	72.58	33.7119	2.28807e-4
224.569	179.460	0.799128	10.0001	24097.6	1124.11	72.31	32.6078	2.29425e-4
237.645	182.836	0.769366	10.0001	24961.8	1131.01	72.06	31.4863	2.29639e-4
250.608	185.917	0.741863	10.0001	25833.6	1137.77	71.87	30.4274	2.30119e-4
262.751	188.540	0.717559	10.0001	26677.9	1144.62	71.67	29.4758	2.30923e-4
275.224	191.018	0.694046	10.0001	27453.1	1151.40	71.45	28.5399	2.31042e-4
288.359	193.094	0.669630	10.0001	28234.9	1158.22	71.18	27.5646	2.31134e-4
302.647	195.300	0.645307	10.0001	29030.4	1165.08	70.97	26.5707	2.30817e-4
317.465	197.413	0.621841	10.0001	29886.4	1171.88	70.73	25.5958	2.30855e-4
331.237	198.818	0.600230	10.0001	30759.4	1178.71	70.52	24.6980	2.31697e-4
344.801	199.926	0.579831	10.0001	31544.6	1185.65	70.25	23.8429	2.32032e-4
359.294	200.863	0.559049	10.0001	32302.7	1192.35	70.04	22.9637	2.31888e-4
373.919	201.813	0.539724	10.0001	33098.4	1199.34	69.82	22.1332	2.32006e-4
385.446	201.988	0.524037	10.0001	33893.3	1206.05	69.79	21.4656	2.33412e-4

[step]
Temperature ramp - 4
Storage modulus	Loss modulus	Tan(delta)	Angular frequency	Oscillation torque	Step time	Temperature	Raw phase	Oscillation displacement
MPa	MPa		rad/s	µN.m	s	°C	°	rad
364.844	201.284	0.551699	10.0001	33999.5	6.19890	70.22	22.6477	2.41837e-4
353.434	200.087	0.566123	10.0001	33378.3	12.8530	70.53	23.2759	2.42075e-4
335.471	198.067	0.590415	10.0001	32729.1	19.7323	70.86	24.3206	2.45021e-4
317.469	195.846	0.616899	10.0001	31704.2	26.5656	71.15	25.4406	2.45415e-4
301.249	193.857	0.643512	10.0001	30662.1	33.2926	71.34	26.5390	2.44907e-4
286.266	191.355	0.668449	10.0001	29716.2	40.1172	71.54	27.5659	2.44839e-4
273.871	188.970	0.689994	10.0001	28809.6	46.8662	71.74	28.4441	2.43890e-4
259.809	186.280	0.716989	10.0001	28034.9	53.7168	71.97	29.5172	2.45027e-4
245.866	183.194	0.745095	10.0001	27155.0	60.6395	72.23	30.6194	2.45462e-4
230.911	179.541	0.777533	10.0001	26255.3	67.4011	72.45	31.8641	2.46570e-4
216.668	175.310	0.809118	10.0001	25267.9	74.2464	72.65	33.0667	2.46936e-4
202.665	171.159	0.844541	10.0001	24282.4	81.0453	72.88	34.3635	2.47222e-4
189.212	166.758	0.881326	10.0001	23307.0	87.9066	73.16	35.6747	2.47533e-4
177.145	162.211	0.915693	10.0001	22342.9	94.7129	73.32	36.8791	2.47319e-4
166.438	157.953	0.949020	10.0001	21438.8	101.550	73.57	38.0115	2.46757e-4
155.194	153.335	0.988018	10.0001	20615.3	108.441	73.81	39.2880	2.47813e-4
143.997	148.344	1.03019	10.0001	19738.5	115.260	74.01	40.6229	2.48599e-4
132.944	142.747	1.07374	10.0001	18836.0	122.058	74.31	41.9692	2.49633e-4
122.551	137.379	1.12099	10.0001	17898.1	128.872	74.52	43.3563	2.49675e-4
113.032	132.128	1.16895	10.0001	17005.0	135.665	74.70	44.7041	2.49593e-4
104.622	127.055	1.21442	10.0001	16161.5	142.488	74.91	45.9382	2.49223e-4
96.5854	121.859	1.26167	10.0001	15381.7	149.341	75.19	47.1721	2.49736e-4
89.9650	117.478	1.30582	10.0001	14611.3	155.659	75.35	48.2683	2.48208e-4
82.5440	112.271	1.36013	10.0001	13961.6	162.437	75.62	49.5590	2.50575e-4
75.5899	107.181	1.41793	10.0001	13212.4	169.295	75.86	50.8583	2.50770e-4
69.0710	102.112	1.47836	10.0001	12492.9	176.142	76.05	52.1475	2.51172e-4
63.4630	97.3172	1.53345	10.0001	11794.5	183.003	76.33	53.2774	2.50645e-4
58.1861	92.7393	1.59384	10.0001	11157.5	189.907	76.53	54.4401	2.50722e-4
52.9047	88.0063	1.66349	10.0001	10549.3	196.606	76.78	55.6981	2.51846e-4
47.9008	83.1378	1.73563	10.0001	9927.98	203.490	76.98	56.9329	2.52764e-4
43.4374	78.5458	1.80825	10.0001	9308.72	210.380	77.19	58.1021	2.52574e-4
39.5165	74.3233	1.88082	10.0001	8734.53	217.229	77.43	59.1985	2.52023e-4
35.7554	70.2169	1.96381	10.0001	8211.92	223.984	77.73	60.3600	2.52455e-4
