Filename	LLM_EP0902_5%01_Oscillatory_temperature_ramp 
Instrument name	5333-0626
Operator	LIMING
rundate	30/04/2025
Sample name	LLM_EP0902_5%01_Oscillatory_temperature_ramp 
Geometry name	8.0mm parallel plate, UPP Stainless steel  - 119113 new 30 11 22
Procedure name	Amplitude sweep
	Temperature ramp
	Temperature ramp
	Temperature ramp
	Temperature ramp
	Sample
proceduresegments	Amplitude sweep#Temperature ramp#Temperature ramp#Temperature ramp#Temperature ramp
[step]
Temperature ramp - 2
Storage modulus	Loss modulus	Tan(delta)	Angular frequency	Oscillation torque	Step time	Temperature	Raw phase	Oscillation displacement
MPa	MPa		rad/s	µN.m	s	°C	°	rad
246.205	172.029	0.698723	10.0001	2514.69	1259.53	67.84	29.4860	2.42303e-5
259.884	173.735	0.668508	10.0001	2596.35	1266.24	67.60	28.2934	2.42188e-5
272.430	174.858	0.641847	10.0001	2681.59	1272.96	67.40	27.2271	2.43225e-5
285.409	176.094	0.616987	10.0001	2757.90	1279.76	67.15	26.2070	2.43175e-5
299.303	176.879	0.590968	10.0001	2836.92	1286.62	66.94	25.1315	2.43117e-5
312.771	177.590	0.567795	10.0001	2918.94	1293.47	66.65	24.1549	2.43542e-5
324.767	177.828	0.547556	10.0001	2997.81	1299.65	66.45	23.2980	2.44532e-5
338.598	177.745	0.524945	10.0001	3066.74	1306.55	66.24	22.3332	2.43958e-5
351.909	177.229	0.503623	10.0001	3144.26	1313.43	66.01	21.4198	2.44450e-5
364.993	176.584	0.483801	10.0001	3217.25	1320.27	65.80	20.5614	2.44696e-5
378.751	175.775	0.464091	10.0001	3288.44	1327.10	65.64	19.7000	2.44578e-5
392.837	174.631	0.444538	10.0001	3362.62	1333.84	65.32	18.8424	2.44662e-5
405.967	173.124	0.426449	10.0001	3437.29	1340.78	65.09	18.0490	2.45227e-5
418.501	171.728	0.410342	10.0001	3505.46	1346.90	64.89	17.3359	2.45535e-5
431.258	169.904	0.393974	10.0001	3570.57	1353.66	64.60	16.6126	2.45619e-5
443.454	168.023	0.378895	10.0001	3635.48	1360.41	64.46	15.9442	2.45915e-5
455.519	165.860	0.364112	10.0001	3697.09	1367.36	64.22	15.2897	2.46074e-5
467.745	163.661	0.349894	10.0001	3757.16	1374.16	63.99	14.6579	2.46114e-5
480.089	161.098	0.335559	10.0001	3818.00	1381.02	63.75	14.0226	2.46206e-5
492.475	158.707	0.322264	10.0001	3878.46	1387.89	63.51	13.4286	2.46217e-5
503.910	156.003	0.309585	10.0001	3939.15	1394.68	63.33	12.8674	2.46620e-5
515.538	153.534	0.297814	10.0001	3994.17	1401.48	63.04	12.3424	2.46596e-5
526.366	150.591	0.286096	10.0001	4050.55	1408.11	62.87	11.8262	2.46950e-5
536.668	147.551	0.274939	10.0001	4101.56	1414.93	62.65	11.3367	2.47154e-5
547.498	144.576	0.264067	10.0001	4149.76	1421.79	62.42	10.8572	2.47015e-5
558.456	141.867	0.254034	10.0001	4200.63	1428.52	62.19	10.4122	2.47000e-5
567.969	139.147	0.244991	10.0001	4252.54	1435.28	62.01	10.0146	2.47466e-5
577.849	135.977	0.235315	10.0001	4296.86	1442.13	61.75	9.59278	2.47437e-5
587.421	132.888	0.226223	10.0001	4342.32	1448.96	61.49	9.19678	2.47552e-5
597.492	129.803	0.217246	10.0001	4386.29	1455.63	61.26	8.80497	2.47443e-5
606.036	127.175	0.209848	10.0001	4432.54	1461.87	61.06	8.48251	2.47851e-5
614.354	124.599	0.202812	10.0001	4471.67	1468.58	60.80	8.17677	2.47941e-5
622.942	121.564	0.195144	10.0001	4509.85	1475.43	60.59	7.84666	2.47924e-5
631.302	118.559	0.187801	10.0001	4548.54	1482.12	60.45	7.53137	2.47991e-5
639.540	116.162	0.181634	10.0001	4586.05	1488.82	60.18	7.26387	2.48010e-5
647.016	112.914	0.174515	10.0001	4623.64	1495.63	59.95	6.96293	2.48267e-5
654.890	110.114	0.168140	10.0001	4656.42	1502.45	59.74	6.69110	2.48157e-5
662.787	107.297	0.161888	10.0001	4691.70	1509.22	59.49	6.42512	2.48175e-5
669.857	104.559	0.156092	10.0001	4726.89	1516.11	59.27	6.18038	2.48393e-5
676.561	102.232	0.151106	10.0001	4758.14	1522.32	59.09	5.96897	2.48474e-5
683.086	99.9662	0.146345	10.0001	4787.96	1528.96	58.83	5.76762	2.48523e-5
689.177	97.5580	0.141557	10.0001	4816.86	1535.69	58.57	5.56749	2.48672e-5
695.742	94.4683	0.135781	10.0001	4843.87	1542.63	58.37	5.32835	2.48592e-5
702.619	91.9155	0.130819	10.0001	4872.10	1549.41	58.14	5.12101	2.48499e-5
708.458	89.9504	0.126967	10.0001	4902.26	1555.58	57.94	4.95961	2.48731e-5
713.129	88.3126	0.123838	10.0001	4927.96	1562.22	57.70	4.82910	2.48992e-5
718.703	86.1702	0.119897	10.0001	4948.47	1569.15	57.52	4.66596	2.48807e-5
723.925	83.7521	0.115692	10.0001	4972.72	1575.21	57.28	4.49412	2.48915e-5
730.117	81.5587	0.111706	10.0001	4995.35	1581.89	57.10	4.32930	2.48700e-5
734.726	80.1676	0.109112	10.0001	5022.20	1588.66	56.81	4.22135	2.49034e-5
739.127	78.4618	0.106155	10.0001	5042.41	1595.01	56.61	4.10022	2.49095e-5
744.305	76.2726	0.102475	10.0001	5061.46	1601.96	56.37	3.95053	2.48938e-5
749.240	74.7140	0.0997197	10.0001	5083.62	1608.77	56.20	3.83704	2.48973e-5
753.778	72.3953	0.0960433	10.0001	5104.99	1615.64	55.97	3.68954	2.49084e-5
757.609	70.9688	0.0936747	10.0001	5124.14	1621.74	55.76	3.59332	2.49216e-5
762.497	69.1264	0.0906579	10.0001	5140.66	1628.46	55.54	3.47107	2.48992e-5
766.527	67.7841	0.0884302	10.0001	5161.43	1635.19	55.28	3.38062	2.49175e-5
769.905	65.7345	0.0853801	10.0001	5178.87	1641.93	55.05	3.26013	2.49348e-5
774.464	64.3070	0.0830343	10.0001	5193.05	1648.68	54.90	3.16479	2.49068e-5
778.557	62.7535	0.0806023	10.0001	5212.38	1655.54	54.59	3.06739	2.49181e-5
782.186	61.4972	0.0786222	10.0001	5229.98	1662.37	54.39	2.98780	2.49280e-5
785.915	60.3030	0.0767297	10.0001	5245.40	1669.16	54.17	2.91172	2.49272e-5
788.790	59.7432	0.0757404	10.0001	5261.39	1676.03	53.94	2.87077	2.49430e-5
791.776	57.7439	0.0729295	10.0001	5273.67	1682.84	53.67	2.76127	2.49435e-5
